sid,id,target,category,polarity,from,to
1297844:5,1297844:5:0,NULL,RESTAURANT#GENERAL,positive,0,0
1300636:0,1300636:0:0,food,FOOD#QUALITY,positive,74,78
1300636:0,1300636:0:1,service,SERVICE#GENERAL,positive,87,94
1300636:2,1300636:2:0,lobster roll,FOOD#QUALITY,positive,31,43
1300636:2,1300636:2:1,lobster,FOOD#QUALITY,positive,92,99
1300636:3,1300636:3:0,pizza,FOOD#QUALITY,positive,21,26
1300636:3,1300636:3:1,santa fe chopped salad,FOOD#QUALITY,positive,28,50
1300636:3,1300636:3:2,fish and chips,FOOD#QUALITY,positive,55,69
1300636:4,1300636:4:0,food,FOOD#QUALITY,positive,45,49
1300636:4,1300636:4:1,ambience,AMBIENCE#GENERAL,positive,55,63
1300636:4,1300636:4:2,service,SERVICE#GENERAL,positive,78,85
1303888:0,1303888:0:0,staff,SERVICE#GENERAL,positive,8,13
1303888:2,1303888:2:0,NULL,SERVICE#GENERAL,positive,0,0
1303888:3,1303888:3:0,NULL,SERVICE#GENERAL,positive,0,0
1303888:5,1303888:5:0,NULL,AMBIENCE#GENERAL,positive,0,0
1303984:0,1303984:0:0,restaurant,RESTAURANT#GENERAL,negative,5,15
1303984:1,1303984:1:0,chow fun and chow see,FOOD#QUALITY,negative,3,24
1303984:2,1303984:2:0,NULL,FOOD#QUALITY,negative,0,0
1303984:3,1303984:3:0,scallion pancakes,FOOD#QUALITY,neutral,4,21
1303984:3,1303984:3:1,fried dumplings,FOOD#QUALITY,neutral,26,41
1308557:0,1308557:0:0,service,SERVICE#GENERAL,positive,4,11
1308557:0,1308557:0:1,restaurant,RESTAURANT#GENERAL,negative,47,57
1308557:1,1308557:1:0,NULL,AMBIENCE#GENERAL,negative,0,0
1308557:1,1308557:1:1,sushi,FOOD#QUALITY,negative,35,40
1308557:1,1308557:1:2,tuna,FOOD#QUALITY,negative,73,77
1308557:1,1308557:1:3,rolls,FOOD#QUALITY,negative,102,107
1308557:2,1308557:2:0,NULL,RESTAURANT#GENERAL,negative,0,0
1310217:1,1310217:1:0,pad penang,FOOD#QUALITY,positive,6,16
1310217:1,1310217:1:1,NULL,FOOD#QUALITY,positive,0,0
1310217:2,1310217:2:0,NULL,RESTAURANT#PRICES,positive,0,0
1310217:2,1310217:2:1,service,SERVICE#GENERAL,negative,37,44
1318537:0,1318537:0:0,fresh restaurant,RESTAURANT#GENERAL,positive,0,16
1318537:0,1318537:0:1,food,FOOD#QUALITY,positive,37,41
1318537:1,1318537:1:0,NULL,AMBIENCE#GENERAL,positive,0,0
1318537:1,1318537:1:1,NULL,RESTAURANT#MISCELLANEOUS,positive,0,0
1318537:2,1318537:2:0,NULL,RESTAURANT#GENERAL,positive,0,0
1318537:3,1318537:3:0,NULL,RESTAURANT#GENERAL,positive,0,0
1318537:4,1318537:4:0,chef,FOOD#QUALITY,positive,16,20
1328078:2,1328078:2:0,NULL,RESTAURANT#GENERAL,positive,0,0
1328078:3,1328078:3:0,salads,FOOD#QUALITY,positive,4,10
1328078:4,1328078:4:0,Pam's special fried fish,FOOD#QUALITY,positive,7,31
1328078:5,1328078:5:0,NULL,FOOD#STYLE_OPTIONS,neutral,0,0
1328078:5,1328078:5:1,NULL,FOOD#QUALITY,positive,0,0
1335154:1,1335154:1:0,vibe,AMBIENCE#GENERAL,positive,6,10
1335154:3,1335154:3:0,NULL,FOOD#QUALITY,positive,0,0
1335154:3,1335154:3:1,NULL,FOOD#QUALITY,negative,0,0
1335154:4,1335154:4:0,atmosphere,AMBIENCE#GENERAL,positive,31,41
1335656:1,1335656:1:0,NULL,RESTAURANT#GENERAL,positive,0,0
1335656:2,1335656:2:0,Ambience,AMBIENCE#GENERAL,positive,0,8
1335656:2,1335656:2:1,NULL,RESTAURANT#MISCELLANEOUS,positive,0,0
1335656:3,1335656:3:0,Salads,FOOD#QUALITY,positive,0,6
1335656:4,1335656:4:0,salads,FOOD#QUALITY,positive,66,72
1335656:5,1335656:5:0,Ingredients,FOOD#QUALITY,positive,0,11
1335656:6,1335656:6:0,NULL,RESTAURANT#GENERAL,positive,0,0
1338124:0,1338124:0:0,sushi,FOOD#QUALITY,positive,38,43
1338124:0,1338124:0:1,sushi,FOOD#PRICES,positive,38,43
1338124:2,1338124:2:0,spicy Tuna roll,FOOD#STYLE_OPTIONS,positive,4,19
1338124:2,1338124:2:1,spicy Tuna roll,FOOD#QUALITY,positive,4,19
1338124:2,1338124:2:2,spicy Tuna roll,FOOD#PRICES,positive,4,19
1338124:3,1338124:3:0,Yellowtail,FOOD#QUALITY,positive,4,14
1338124:4,1338124:4:0,all you can eat deal,FOOD#STYLE_OPTIONS,negative,30,50
1338124:4,1338124:4:1,all you can eat deal,FOOD#PRICES,negative,30,50
1338124:5,1338124:5:0,place,RESTAURANT#GENERAL,positive,24,29
1340075:0,1340075:0:0,Big Wong,RESTAURANT#GENERAL,positive,0,8
1340075:1,1340075:1:0,NULL,RESTAURANT#GENERAL,positive,0,0
1340075:1,1340075:1:1,NULL,RESTAURANT#PRICES,positive,0,0
1340075:1,1340075:1:2,food,FOOD#QUALITY,positive,33,37
1340075:1,1340075:1:3,service,SERVICE#GENERAL,positive,43,50
1340075:2,1340075:2:0,atmosphere,AMBIENCE#GENERAL,negative,4,14
1340075:2,1340075:2:1,waiters,SERVICE#GENERAL,positive,32,39
1340075:3,1340075:3:0,NULL,SERVICE#GENERAL,positive,0,0
1340075:4,1340075:4:0,NULL,FOOD#PRICES,positive,0,0
1340075:4,1340075:4:1,congee,FOOD#PRICES,positive,45,51
1340075:4,1340075:4:2,noodles,FOOD#PRICES,positive,53,60
1340075:4,1340075:4:3,rice dishes,FOOD#PRICES,positive,66,77
1340075:5,1340075:5:0,takeout,SERVICE#GENERAL,positive,4,11
1340075:6,1340075:6:0,place,RESTAURANT#MISCELLANEOUS,positive,5,10
1341354:1,1341354:1:0,Caesar Salad,FOOD#QUALITY,positive,20,32
1341354:1,1341354:1:1,arugula and goat cheese,FOOD#QUALITY,positive,51,74
1341354:2,1341354:2:0,NULL,SERVICE#GENERAL,positive,0,0
1341354:2,1341354:2:1,pasta dish,FOOD#QUALITY,positive,20,30
1341354:3,1341354:3:0,tiramisu,FOOD#QUALITY,positive,18,26
1341354:3,1341354:3:1,chocolate cake,FOOD#QUALITY,positive,27,41
1341354:4,1341354:4:0,NULL,RESTAURANT#GENERAL,positive,0,0
1347423:0,1347423:0:0,restaurant,RESTAURANT#GENERAL,positive,24,34
1347423:1,1347423:1:0,staff,SERVICE#GENERAL,positive,4,9
1347423:1,1347423:1:1,food,FOOD#QUALITY,positive,32,36
1347423:1,1347423:1:2,place,AMBIENCE#GENERAL,positive,70,75
1347423:2,1347423:2:0,Manager,SERVICE#GENERAL,positive,29,36
1347423:3,1347423:3:0,NULL,RESTAURANT#PRICES,negative,0,0
1347423:3,1347423:3:1,NULL,RESTAURANT#GENERAL,positive,0,0
1347423:4,1347423:4:0,NULL,RESTAURANT#GENERAL,positive,0,0
1349391:0,1349391:0:0,food,FOOD#QUALITY,positive,21,25
1349391:0,1349391:0:1,service,SERVICE#GENERAL,neutral,33,40
1349391:1,1349391:1:0,food,FOOD#QUALITY,negative,20,24
1349391:1,1349391:1:1,service,SERVICE#GENERAL,negative,33,40
1349391:1,1349391:1:2,service,SERVICE#GENERAL,negative,76,83
1349391:1,1349391:1:3,good,FOOD#QUALITY,positive,63,67
1349391:2,1349391:2:0,NULL,RESTAURANT#GENERAL,negative,0,0
1352948:0,1352948:0:0,dishes,FOOD#STYLE_OPTIONS,positive,42,48
1352948:0,1352948:0:1,wine,DRINKS#STYLE_OPTIONS,positive,53,57
1352948:0,1352948:0:2,NULL,SERVICE#GENERAL,positive,0,0
1352948:0,1352948:0:3,atmosphere,AMBIENCE#GENERAL,positive,91,101
1352948:1,1352948:1:0,Patis,RESTAURANT#GENERAL,positive,15,20
1352948:2,1352948:2:0,NULL,FOOD#STYLE_OPTIONS,positive,0,0
1352948:2,1352948:2:1,NULL,FOOD#QUALITY,positive,0,0
1352948:3,1352948:3:0,Pastis,RESTAURANT#GENERAL,positive,29,35
1353599:0,1353599:0:0,pizza,FOOD#QUALITY,positive,64,69
1353599:0,1353599:0:1,place,AMBIENCE#GENERAL,positive,48,53
1353599:1,1353599:1:0,raddichio,FOOD#QUALITY,negative,76,85
1353599:1,1353599:1:1,NULL,FOOD#QUALITY,positive,0,0
1353599:2,1353599:2:0,mushroom pizza,FOOD#QUALITY,positive,18,32
1353599:3,1353599:3:0,sangria,DRINKS#QUALITY,positive,4,11
1353599:4,1353599:4:0,place,RESTAURANT#MISCELLANEOUS,neutral,16,21
1353599:5,1353599:5:0,NULL,RESTAURANT#GENERAL,positive,0,0
1357554:0,1357554:0:0,Bombay beer,DRINKS#STYLE_OPTIONS,positive,21,32
1357554:2,1357554:2:0,NULL,FOOD#QUALITY,positive,0,0
1357554:3,1357554:3:0,Service,SERVICE#GENERAL,negative,0,7
1357554:3,1357554:3:1,people,SERVICE#GENERAL,positive,26,32
1357554:4,1357554:4:0,place,AMBIENCE#GENERAL,positive,12,17
1357554:5,1357554:5:0,NULL,RESTAURANT#GENERAL,positive,0,0
1367358:1,1367358:1:0,food,FOOD#QUALITY,positive,4,8
1367358:2,1367358:2:0,Pizza,FOOD#QUALITY,positive,0,5
1367358:2,1367358:2:1,homemade pasta,FOOD#QUALITY,positive,25,39
1367358:3,1367358:3:0,Ambience,AMBIENCE#GENERAL,positive,0,8
1367358:3,1367358:3:1,service,SERVICE#GENERAL,positive,24,31
1380450:0,1380450:0:0,food,FOOD#QUALITY,negative,42,46
1380450:1,1380450:1:0,hanger steak,FOOD#QUALITY,negative,4,16
1380450:1,1380450:1:1,tuna,FOOD#QUALITY,negative,41,45
1380450:2,1380450:2:0,Service,SERVICE#GENERAL,negative,0,7
1380450:2,1380450:2:1,ambience,AMBIENCE#GENERAL,negative,34,42
1380450:3,1380450:3:0,NULL,RESTAURANT#MISCELLANEOUS,negative,0,0
1387314:0,1387314:0:0,place,RESTAURANT#GENERAL,positive,63,68
1387314:1,1387314:1:0,food,FOOD#QUALITY,positive,68,72
1387314:1,1387314:1:1,service,SERVICE#GENERAL,positive,77,84
1387314:2,1387314:2:0,filet mignon dish,FOOD#QUALITY,positive,4,21
1387314:3,1387314:3:0,NULL,RESTAURANT#GENERAL,positive,0,0
1387314:4,1387314:4:0,restaurant,AMBIENCE#GENERAL,positive,18,28
1390357:0,1390357:0:0,place,RESTAURANT#GENERAL,positive,23,28
1390357:2,1390357:2:0,ambience,AMBIENCE#GENERAL,positive,11,19
1390357:4,1390357:4:0,sushi,FOOD#QUALITY,positive,4,9
1390357:5,1390357:5:0,NULL,FOOD#PRICES,positive,0,0
1390357:6,1390357:6:0,NULL,RESTAURANT#GENERAL,positive,0,0
1394712:0,1394712:0:0,ambient,AMBIENCE#GENERAL,positive,30,37
1394712:0,1394712:0:1,NULL,RESTAURANT#PRICES,positive,0,0
1394712:1,1394712:1:0,beef and noodle soup dishes,FOOD#QUALITY,negative,16,43
1394712:2,1394712:2:0,NULL,FOOD#QUALITY,negative,0,0
1394712:3,1394712:3:0,meal,FOOD#QUALITY,negative,43,47
1394712:4,1394712:4:0,place,AMBIENCE#GENERAL,positive,22,27
1395421:0,1395421:0:0,place,RESTAURANT#GENERAL,positive,47,52
1395421:1,1395421:1:0,Pizza,FOOD#QUALITY,positive,4,9
1395421:1,1395421:1:1,wine,DRINKS#QUALITY,positive,14,18
1395421:1,1395421:1:2,service,SERVICE#GENERAL,positive,38,45
1395421:1,1395421:1:3,backyard dining area,AMBIENCE#GENERAL,positive,91,111
1395421:2,1395421:2:0,NULL,AMBIENCE#GENERAL,positive,0,0
1395421:3,1395421:3:0,NULL,RESTAURANT#MISCELLANEOUS,positive,0,0
1395421:4,1395421:4:0,place,RESTAURANT#GENERAL,positive,11,16
1395421:5,1395421:5:0,NULL,RESTAURANT#GENERAL,positive,0,0
1398844:0,1398844:0:0,place,AMBIENCE#GENERAL,negative,19,24
1398844:1,1398844:1:0,NULL,AMBIENCE#GENERAL,negative,0,0
1398844:2,1398844:2:0,tables,AMBIENCE#GENERAL,negative,4,10
1398844:2,1398844:2:1,menu,FOOD#STYLE_OPTIONS,neutral,42,46
1398844:2,1398844:2:2,wine list,DRINKS#PRICES,negative,93,102
1398844:3,1398844:3:0,wines,DRINKS#QUALITY,negative,23,28
1398844:3,1398844:3:1,wines,DRINKS#PRICES,negative,23,28
1398844:4,1398844:4:0,Service,SERVICE#GENERAL,negative,0,7
1398844:5,1398844:5:0,NULL,SERVICE#GENERAL,negative,0,0
1398844:6,1398844:6:0,service,SERVICE#GENERAL,negative,88,95
1398844:7,1398844:7:0,food,FOOD#QUALITY,positive,57,61
1398844:7,1398844:7:1,Teodora,RESTAURANT#GENERAL,negative,143,150
1404042:1,1404042:1:0,meals,FOOD#QUALITY,negative,15,20
1404042:1,1404042:1:1,rosemary or orange flavoring,FOOD#QUALITY,negative,63,91
1404042:2,1404042:2:0,Fish,FOOD#QUALITY,negative,0,4
1404042:3,1404042:3:0,wait staff,SERVICE#GENERAL,positive,17,27
1404042:3,1404042:3:1,place,AMBIENCE#GENERAL,positive,5,10
1404042:3,1404042:3:2,place,RESTAURANT#GENERAL,negative,5,10
1404042:4,1404042:4:0,dessert,FOOD#QUALITY,negative,29,36
1404042:5,1404042:5:0,expresso,DRINKS#QUALITY,positive,29,37
1404042:6,1404042:6:0,restaurant,RESTAURANT#GENERAL,negative,10,20
1410878:0,1410878:0:0,Myagi,RESTAURANT#GENERAL,positive,0,5
1410878:1,1410878:1:0,service,SERVICE#GENERAL,positive,19,26
1410878:1,1410878:1:1,fish,FOOD#QUALITY,positive,35,39
1410878:2,1410878:2:0,tuna tartar appetizer,FOOD#QUALITY,positive,6,27
1413697:0,1413697:0:0,pizza,FOOD#QUALITY,positive,80,85
1413697:1,1413697:1:0,NULL,FOOD#QUALITY,positive,0,0
1413697:2,1413697:2:0,service,SERVICE#GENERAL,positive,29,36
1413697:2,1413697:2:1,place,AMBIENCE#GENERAL,positive,4,9
1413697:3,1413697:3:0,place,RESTAURANT#GENERAL,positive,42,47
1413697:4,1413697:4:0,NULL,RESTAURANT#GENERAL,positive,0,0
1417496:0,1417496:0:0,food,FOOD#QUALITY,positive,64,68
1417496:0,1417496:0:1,service,SERVICE#GENERAL,positive,80,87
1417496:0,1417496:0:2,atmosphere,AMBIENCE#GENERAL,positive,102,112
1417496:1,1417496:1:0,food,FOOD#QUALITY,positive,24,28
1417496:2,1417496:2:0,dining room,AMBIENCE#GENERAL,positive,4,15
1417496:3,1417496:3:0,service,SERVICE#GENERAL,positive,4,11
1417496:3,1417496:3:1,staff,SERVICE#GENERAL,positive,50,55
1417496:4,1417496:4:0,meal,FOOD#QUALITY,positive,65,69
1417496:4,1417496:4:1,restaurant,AMBIENCE#GENERAL,positive,80,90
1417496:5,1417496:5:0,NULL,RESTAURANT#GENERAL,positive,0,0
1430994:0,1430994:0:0,view,LOCATION#GENERAL,positive,4,8
1430994:0,1430994:0:1,service,SERVICE#GENERAL,positive,29,36
1430994:0,1430994:0:2,ambiance,AMBIENCE#GENERAL,positive,57,65
1430994:1,1430994:1:0,staff,SERVICE#GENERAL,positive,4,9
1430994:2,1430994:2:0,Lobster Bisque,FOOD#STYLE_OPTIONS,positive,6,20
1430994:3,1430994:3:0,New England Chowder,FOOD#QUALITY,positive,21,40
1430994:3,1430994:3:1,Lobster Bisque,FOOD#QUALITY,positive,92,106
1430994:5,1430994:5:0,NULL,FOOD#QUALITY,positive,0,0
1430994:6,1430994:6:0,Prime Rib,FOOD#QUALITY,positive,17,26
1430994:7,1430994:7:0,bottles of Korbett,DRINKS#STYLE_OPTIONS,positive,69,87
1430994:9,1430994:9:0,NULL,FOOD#QUALITY,positive,0,0
1430994:10,1430994:10:0,NULL,RESTAURANT#GENERAL,positive,0,0
1431154:0,1431154:0:0,food,FOOD#QUALITY,positive,91,95
1431154:1,1431154:1:0,chicken vindaloo,FOOD#QUALITY,positive,31,47
1431154:2,1431154:2:0,NULL,FOOD#QUALITY,positive,0,0
1431154:3,1431154:3:0,NULL,RESTAURANT#GENERAL,positive,0,0
1432551:0,1432551:0:0,service,SERVICE#GENERAL,positive,27,34
1432551:0,1432551:0:1,food,FOOD#QUALITY,positive,48,52
1432551:1,1432551:1:0,portions,FOOD#STYLE_OPTIONS,positive,4,12
1432551:1,1432551:1:1,servers,SERVICE#GENERAL,positive,31,38
1432551:2,1432551:2:0,wine list,DRINKS#STYLE_OPTIONS,positive,4,13
1439875:0,1439875:0:0,food,FOOD#QUALITY,positive,4,8
1439875:0,1439875:0:1,selection of wines,DRINKS#STYLE_OPTIONS,positive,131,149
1439875:0,1439875:0:2,Chef's tasting menu,FOOD#QUALITY,positive,49,68
1439875:1,1439875:1:0,service,SERVICE#GENERAL,positive,75,82
1439875:1,1439875:1:1,place,AMBIENCE#GENERAL,negative,4,9
1439875:1,1439875:1:2,place,RESTAURANT#MISCELLANEOUS,positive,4,9
1439875:3,1439875:3:0,food,FOOD#PRICES,negative,4,8
1439875:3,1439875:3:1,prixe fixe tasting menu,FOOD#QUALITY,positive,32,55
1439875:3,1439875:3:2,prixe fixe tasting menu,FOOD#PRICES,positive,32,55
1439875:3,1439875:3:3,NULL,SERVICE#GENERAL,positive,0,0
1439875:5,1439875:5:0,NULL,RESTAURANT#MISCELLANEOUS,neutral,0,0
1448587:0,1448587:0:0,food,FOOD#QUALITY,neutral,104,108
1448587:0,1448587:0:1,lemon salad,FOOD#QUALITY,negative,26,37
1448587:1,1448587:1:0,menu,FOOD#STYLE_OPTIONS,negative,4,8
1448587:2,1448587:2:0,grilled branzino,FOOD#QUALITY,negative,24,40
1448587:3,1448587:3:0,decor,AMBIENCE#GENERAL,neutral,4,9
1448587:4,1448587:4:0,Prune,RESTAURANT#GENERAL,negative,22,27
1448587:5,1448587:5:0,NULL,RESTAURANT#GENERAL,negative,0,0
1451107:0,1451107:0:0,place,AMBIENCE#GENERAL,positive,5,10
1451107:1,1451107:1:0,restaurant,RESTAURANT#GENERAL,positive,61,71
1451107:4,1451107:4:0,food,FOOD#QUALITY,positive,4,8
1451107:5,1451107:5:0,portions,FOOD#STYLE_OPTIONS,positive,17,25
1451107:6,1451107:6:0,staff,SERVICE#GENERAL,positive,4,9
1451107:7,1451107:7:0,NULL,RESTAURANT#GENERAL,positive,0,0
1451109:0,1451109:0:0,Jekyll and Hyde,RESTAURANT#GENERAL,positive,48,63
1451109:1,1451109:1:0,NULL,AMBIENCE#GENERAL,positive,0,0
1451109:2,1451109:2:0,food,FOOD#QUALITY,positive,4,8
1451109:2,1451109:2:1,portions,FOOD#STYLE_OPTIONS,positive,65,73
1451109:3,1451109:3:0,NULL,RESTAURANT#GENERAL,positive,0,0
1457607:0,1457607:0:0,place,AMBIENCE#GENERAL,positive,4,9
1457607:1,1457607:1:0,NULL,RESTAURANT#GENERAL,positive,0,0
1457607:2,1457607:2:0,characters,AMBIENCE#GENERAL,positive,4,14
1457607:3,1457607:3:0,food,FOOD#QUALITY,negative,4,8
1457607:4,1457607:4:0,NULL,FOOD#QUALITY,negative,0,0
1457607:4,1457607:4:1,NULL,FOOD#PRICES,negative,0,0
1457607:5,1457607:5:0,Jeckll and Hydes,RESTAURANT#GENERAL,positive,17,33
1457607:6,1457607:6:0,NULL,RESTAURANT#GENERAL,positive,0,0
1459569:0,1459569:0:0,NULL,SERVICE#GENERAL,negative,0,0
1459569:1,1459569:1:0,Service,SERVICE#GENERAL,negative,0,7
1459569:2,1459569:2:0,Drinks,DRINKS#PRICES,negative,0,6
1459569:3,1459569:3:0,Food,FOOD#QUALITY,neutral,0,4
1459569:3,1459569:3:1,NULL,RESTAURANT#GENERAL,negative,0,0
1460715:0,1460715:0:0,pizza,FOOD#QUALITY,positive,6,11
1460715:1,1460715:1:0,Service,SERVICE#GENERAL,positive,0,7
1460715:2,1460715:2:0,pizza,FOOD#QUALITY,positive,4,9
1460715:3,1460715:3:0,NULL,SERVICE#GENERAL,positive,0,0
1460715:4,1460715:4:0,iced tea,DRINKS#QUALITY,positive,9,17
1460715:5,1460715:5:0,NULL,DRINKS#QUALITY,positive,0,0
1470286:0,1470286:0:0,fish,FOOD#QUALITY,positive,63,67
1470286:0,1470286:0:1,service,SERVICE#GENERAL,positive,78,85
1470286:1,1470286:1:0,Delivery,SERVICE#GENERAL,positive,0,8
1470286:2,1470286:2:0,service,SERVICE#GENERAL,positive,15,22
1470286:2,1470286:2:1,seating,SERVICE#GENERAL,positive,29,36
1470286:2,1470286:2:2,Delivery,SERVICE#GENERAL,positive,43,51
1470286:2,1470286:2:3,sushi,FOOD#QUALITY,positive,63,68
1470286:3,1470286:3:0,NULL,FOOD#PRICES,negative,0,0
1470286:3,1470286:3:1,NULL,FOOD#QUALITY,positive,0,0
1470334:1,1470334:1:0,bagel,FOOD#QUALITY,positive,63,68
1470334:2,1470334:2:0,bagels,FOOD#QUALITY,positive,4,10
1470334:2,1470334:2:1,bagels,FOOD#STYLE_OPTIONS,positive,4,10
1470334:3,1470334:3:0,salads,FOOD#QUALITY,positive,71,77
1470334:3,1470334:3:1,cream cheeses,FOOD#STYLE_OPTIONS,positive,40,53
1470334:4,1470334:4:0,lox,FOOD#QUALITY,positive,4,7
1470334:5,1470334:5:0,NULL,RESTAURANT#GENERAL,positive,0,0
1471273:2,1471273:2:0,food,FOOD#QUALITY,negative,23,27
1471273:3,1471273:3:0,resturant,RESTAURANT#PRICES,negative,49,58
1471273:3,1471273:3:1,resturant,AMBIENCE#GENERAL,negative,49,58
1471273:4,1471273:4:0,ambiance,AMBIENCE#GENERAL,negative,5,13
1476493:0,1476493:0:0,place,RESTAURANT#GENERAL,negative,15,20
1476493:1,1476493:1:0,NULL,RESTAURANT#GENERAL,neutral,0,0
1476493:2,1476493:2:0,ambience,AMBIENCE#GENERAL,positive,4,12
1476493:2,1476493:2:1,service,SERVICE#GENERAL,negative,27,34
1476493:3,1476493:3:0,NULL,RESTAURANT#GENERAL,negative,0,0
1476493:3,1476493:3:1,NULL,RESTAURANT#PRICES,negative,0,0
1477631:0,1477631:0:0,Shabu-Shabu Restaurant,RESTAURANT#GENERAL,positive,17,39
1477631:1,1477631:1:0,food,FOOD#QUALITY,positive,55,59
1477631:1,1477631:1:1,feel,AMBIENCE#GENERAL,positive,68,72
1477631:2,1477631:2:0,Shabu-Shabu,FOOD#QUALITY,positive,37,48
1486041:0,1486041:0:0,atmosphere,AMBIENCE#GENERAL,positive,4,14
1486041:1,1486041:1:0,owner,RESTAURANT#MISCELLANEOUS,positive,4,9
1486041:1,1486041:1:1,staff,RESTAURANT#MISCELLANEOUS,positive,14,19
1486041:1,1486041:1:2,ambiance,AMBIENCE#GENERAL,positive,73,81
1486041:2,1486041:2:0,menu,FOOD#STYLE_OPTIONS,negative,27,31
1486041:2,1486041:2:1,NULL,FOOD#QUALITY,positive,0,0
1486041:2,1486041:2:2,NULL,FOOD#STYLE_OPTIONS,positive,0,0
1486041:3,1486041:3:0,NULL,RESTAURANT#GENERAL,positive,0,0
1486041:4,1486041:4:0,Taxan,FOOD#QUALITY,positive,0,5
1490757:0,1490757:0:0,NULL,RESTAURANT#GENERAL,positive,5,15
1490757:2,1490757:2:0,NULL,RESTAURANT#PRICES,positive,0,0
1490757:2,1490757:2:1,service,SERVICE#GENERAL,positive,49,56
1490757:2,1490757:2:2,food,FOOD#QUALITY,positive,61,65
1490757:3,1490757:3:0,NULL,RESTAURANT#GENERAL,positive,0,0
1496205:1,1496205:1:0,location,LOCATION#GENERAL,neutral,4,12
1496205:1,1496205:1:1,ambience,AMBIENCE#GENERAL,neutral,17,25
1496205:1,1496205:1:2,food,FOOD#QUALITY,positive,40,44
1496205:2,1496205:2:0,NULL,FOOD#STYLE_OPTIONS,positive,0,0
1496205:3,1496205:3:0,green curry with vegetables,FOOD#QUALITY,positive,4,31
1496205:4,1496205:4:0,NULL,FOOD#STYLE_OPTIONS,positive,0,0
1496205:5,1496205:5:0,service,SERVICE#GENERAL,neutral,4,11
1496707:0,1496707:0:0,NULL,RESTAURANT#GENERAL,positive,0,0
1496707:1,1496707:1:0,ravioli,FOOD#QUALITY,positive,15,22
1496707:2,1496707:2:0,wine,DRINKS#QUALITY,positive,4,8
1496707:2,1496707:2:1,service,SERVICE#GENERAL,positive,13,20
1496707:3,1496707:3:0,NULL,RESTAURANT#PRICES,neutral,0,0
1496707:4,1496707:4:0,NULL,AMBIENCE#GENERAL,neutral,0,0
1500453:1,1500453:1:0,trattoria,AMBIENCE#GENERAL,positive,25,34
1500453:1,1500453:1:1,trattoria,RESTAURANT#GENERAL,positive,25,34
1500453:2,1500453:2:0,food,FOOD#QUALITY,positive,4,8
1500453:2,1500453:2:1,dishes,FOOD#QUALITY,positive,72,78
1500453:2,1500453:2:2,specials,FOOD#QUALITY,positive,33,41
1500453:2,1500453:2:3,regular menu-fare,FOOD#QUALITY,positive,49,66
1500453:3,1500453:3:0,parmesean porcini souffle,FOOD#QUALITY,positive,17,42
1500453:3,1500453:3:1,lamb glazed with balsamic vinegar,FOOD#QUALITY,positive,50,83
1500453:4,1500453:4:0,candle-light,AMBIENCE#GENERAL,positive,49,61
1500453:4,1500453:4:1,food,FOOD#QUALITY,positive,63,67
1500453:4,1500453:4:2,service,SERVICE#GENERAL,positive,80,87
1500453:4,1500453:4:3,tables,AMBIENCE#GENERAL,negative,13,19
1500453:5,1500453:5:0,NULL,RESTAURANT#GENERAL,positive,0,0
1506491:0,1506491:0:0,food,FOOD#QUALITY,positive,99,103
1506491:0,1506491:0:1,wine,DRINKS#QUALITY,positive,108,112
1506491:0,1506491:0:2,food,FOOD#PRICES,positive,99,103
1506491:0,1506491:0:3,wine,DRINKS#PRICES,positive,108,112
1506491:1,1506491:1:0,marinara/arrabiatta sauce,FOOD#QUALITY,positive,19,44
1506491:1,1506491:1:1,mozzarella en Carozza,FOOD#QUALITY,positive,50,71
1506491:1,1506491:1:2,NULL,FOOD#QUALITY,positive,0,0
1506491:2,1506491:2:0,back room,AMBIENCE#GENERAL,positive,21,30
1506491:4,1506491:4:0,NULL,RESTAURANT#GENERAL,positive,0,0
1506491:5,1506491:5:0,Emilio,RESTAURANT#GENERAL,positive,10,16
1538149:0,1538149:0:0,food,FOOD#QUALITY,positive,12,16
1538149:0,1538149:0:1,service,SERVICE#GENERAL,positive,18,25
1538149:0,1538149:0:2,NULL,RESTAURANT#PRICES,positive,0,0
1538149:1,1538149:1:0,food,FOOD#QUALITY,positive,4,8
1538149:2,1538149:2:0,NULL,FOOD#QUALITY,positive,0,0
1538149:3,1538149:3:0,service,SERVICE#GENERAL,positive,4,11
1538149:4,1538149:4:0,NULL,RESTAURANT#PRICES,positive,0,0
1538149:5,1538149:5:0,wine choices,DRINKS#STYLE_OPTIONS,positive,10,22
1543345:1,1543345:1:0,pizza,FOOD#QUALITY,positive,44,49
1543345:2,1543345:2:0,pepperoni,FOOD#QUALITY,positive,8,17
1543345:2,1543345:2:1,family style salad,FOOD#QUALITY,positive,32,50
1543345:3,1543345:3:0,staff,SERVICE#GENERAL,positive,6,11
1543345:4,1543345:4:0,service,SERVICE#GENERAL,positive,13,20
1543345:5,1543345:5:0,NULL,RESTAURANT#GENERAL,positive,0,0
1543345:6,1543345:6:0,NULL,RESTAURANT#GENERAL,positive,0,0
1561259:0,1561259:0:0,food,FOOD#QUALITY,positive,4,8
1561259:1,1561259:1:0,staff,SERVICE#GENERAL,negative,8,13
1561259:2,1561259:2:0,hostess,SERVICE#GENERAL,negative,4,11
1561259:2,1561259:2:1,waitress,SERVICE#GENERAL,negative,20,28
1561259:3,1561259:3:0,waitress,SERVICE#GENERAL,negative,40,48
