sid,id,category,polarity
65:3,65:3:0,CAMERA#PRICE,positive
65:4,65:4:0,PHOTO#QUALITY,positive
65:5,65:5:0,FOCUS#OPERATION_PERFORMANCE,positive
65:6,65:6:0,CAMERA#QUALITY,positive
65:9,65:9:0,CAMERA#OPERATION_PERFORMANCE,positive
65:12,65:12:0,PORTS#CONNECTIVITY,negative
65:19,65:19:0,DISPLAY#OPERATION_PERFORMANCE,negative
65:21,65:21:0,DISPLAY#OPERATION_PERFORMANCE,positive
65:28,65:28:0,DISPLAY#GENERAL,negative
66:0,66:0:0,PHOTO#QUALITY,positive
66:1,66:1:0,FOCUS#USABILITY,positive
66:2,66:2:0,HARDWARE#USABILITY,positive
66:3,66:3:0,HARDWARE#USABILITY,positive
66:4,66:4:0,CAMERA#QUALITY,positive
66:5,66:5:0,DISPLAY#DESIGN_FEATURES,negative
66:8,66:8:0,CAMERA#QUALITY,positive
66:9,66:9:0,CAMERA#PRICE,positive
66:12,66:12:0,FOCUS#OPERATION_PERFORMANCE,positive
66:13,66:13:0,CAMERA#QUALITY,positive
67:6,67:6:0,PHOTO#QUALITY,positive
67:9,67:9:0,CAMERA#PRICE,negative
67:12,67:12:0,CAMERA#DESIGN_FEATURES,positive
67:13,67:13:0,PHOTO#QUALITY,positive
68:1,68:1:0,CAMERA#QUALITY,negative
68:2,68:2:0,CAMERA#OPERATION_PERFORMANCE,negative
68:11,68:11:0,CAMERA#DESIGN_FEATURES,negative
68:12,68:12:0,PORTS#QUALITY,negative
68:13,68:13:0,CAMERA#OPERATION_PERFORMANCE,negative
69:1,69:1:0,PHOTO#QUALITY,positive
69:2,69:2:0,CAMERA#OPERATION_PERFORMANCE,positive
69:3,69:3:0,CAMERA#QUALITY,positive
69:4,69:4:0,DISPLAY#USABILITY,positive
69:5,69:5:0,CAMERA#OPERATION_PERFORMANCE,positive
69:8,69:8:0,FOCUS#OPERATION_PERFORMANCE,negative
70:2,70:2:0,CAMERA#OPERATION_PERFORMANCE,positive
70:3,70:3:0,CAMERA#QUALITY,negative
70:10,70:10:0,KEYBOARD#DESIGN_FEATURES,negative
71:4,71:4:0,PHOTO#QUALITY,positive
71:13,71:13:0,CAMERA#GENERAL,negative
71:15,71:15:0,CAMERA#DESIGN_FEATURES,positive
71:21,71:21:0,HARDWARE#OPERATION_PERFORMANCE,negative
71:25,71:25:0,HARDWARE#OPERATION_PERFORMANCE,positive
71:33,71:33:0,FOCUS#OPERATION_PERFORMANCE,positive
71:34,71:34:0,CAMERA#OPERATION_PERFORMANCE,positive
71:44,71:44:0,CAMERA#GENERAL,negative
72:1,72:1:0,PHOTO#QUALITY,positive
72:4,72:4:0,PHOTO#QUALITY,positive
72:5,72:5:0,PHOTO#QUALITY,positive
72:6,72:6:0,PHOTO#QUALITY,positive
72:9,72:9:0,CAMERA#OPERATION_PERFORMANCE,negative
72:10,72:10:0,CAMERA#OPERATION_PERFORMANCE,negative
72:12,72:12:0,LENS#OPERATION_PERFORMANCE,positive
72:13,72:13:0,SOFTWARE#OPERATION_PERFORMANCE,negative
72:16,72:16:0,PHOTO#QUALITY,positive
72:21,72:21:0,PHOTO#QUALITY,positive
72:25,72:25:0,CAMERA#OPERATION_PERFORMANCE,positive
72:32,72:32:0,CAMERA#GENERAL,positive
72:33,72:33:0,CAMERA#OPERATION_PERFORMANCE,positive
72:35,72:35:0,CAMERA#OPERATION_PERFORMANCE,positive
72:36,72:36:0,PHOTO#QUALITY,negative
72:44,72:44:0,HARDWARE#DESIGN_FEATURES,negative
72:47,72:47:0,PHOTO#QUALITY,positive
72:51,72:51:0,PHOTO#QUALITY,positive
72:52,72:52:0,LENS#OPERATION_PERFORMANCE,positive
73:3,73:3:0,SOFTWARE#DESIGN_FEATURES,positive
73:4,73:4:0,CAMERA#PORTABILITY,positive
73:5,73:5:0,CAMERA#PORTABILITY,positive
73:6,73:6:0,CAMERA#OPERATION_PERFORMANCE,positive
73:8,73:8:0,CAMERA#OPERATION_PERFORMANCE,positive
73:9,73:9:0,BATTERY#USABILITY,positive
73:10,73:10:0,CAMERA#OPERATION_PERFORMANCE,positive
73:11,73:11:0,CAMERA#OPERATION_PERFORMANCE,positive
73:14,73:14:0,CAMERA#OPERATION_PERFORMANCE,negative
73:15,73:15:0,MULTIMEDIA_DEVICES#USABILITY,negative
74:1,74:1:0,CAMERA#PRICE,positive
74:9,74:9:0,CAMERA#QUALITY,negative
74:10,74:10:0,CAMERA#QUALITY,positive
74:11,74:11:0,CAMERA#OPERATION_PERFORMANCE,positive
74:12,74:12:0,CAMERA#QUALITY,positive
75:4,75:4:0,DISPLAY#USABILITY,positive
75:14,75:14:0,CAMERA#OPERATION_PERFORMANCE,positive
75:15,75:15:0,CAMERA#DESIGN_FEATURES,positive
75:17,75:17:0,CAMERA#PRICE,negative
75:21,75:21:0,CAMERA#OPERATION_PERFORMANCE,negative
76:3,76:3:0,PHOTO#QUALITY,positive
76:8,76:8:0,PHOTO#QUALITY,positive
76:9,76:9:0,PHOTO#QUALITY,positive
76:10,76:10:0,FOCUS#OPERATION_PERFORMANCE,negative
76:11,76:11:0,FOCUS#USABILITY,negative
76:12,76:12:0,CAMERA#OPERATION_PERFORMANCE,negative
76:21,76:21:0,FOCUS#OPERATION_PERFORMANCE,positive
76:27,76:27:0,FOCUS#OPERATION_PERFORMANCE,positive
76:28,76:28:0,FOCUS#OPERATION_PERFORMANCE,negative
76:33,76:33:0,PHOTO#QUALITY,negative
76:34,76:34:0,PHOTO#QUALITY,positive
76:35,76:35:0,FOCUS#OPERATION_PERFORMANCE,positive
77:4,77:4:0,CAMERA#PORTABILITY,positive
77:7,77:7:0,CAMERA#QUALITY,positive
77:10,77:10:0,CAMERA#QUALITY,positive
77:11,77:11:0,CAMERA#USABILITY,positive
77:15,77:15:0,CAMERA#DESIGN_FEATURES,positive
77:16,77:16:0,SOFTWARE#OPERATION_PERFORMANCE,positive
77:19,77:19:0,HARDWARE#OPERATION_PERFORMANCE,positive
77:21,77:21:0,PHOTO#QUALITY,positive
77:25,77:25:0,CAMERA#USABILITY,positive
77:26,77:26:0,DISPLAY#USABILITY,positive
77:30,77:30:0,DISPLAY#GENERAL,positive
77:33,77:33:0,CAMERA#MISCELLANEOUS,positive
77:35,77:35:0,PHOTO#GENERAL,positive
77:37,77:37:0,PHOTO#QUALITY,positive
77:40,77:40:0,CAMERA#QUALITY,negative
77:42,77:42:0,CAMERA#MISCELLANEOUS,negative
77:43,77:43:0,CAMERA#PRICE,negative
78:10,78:10:0,PHOTO#GENERAL,positive
78:11,78:11:0,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,positive
78:12,78:12:0,DISPLAY#GENERAL,positive
78:13,78:13:0,SOFTWARE#DESIGN_FEATURES,positive
78:20,78:20:0,CAMERA#DESIGN_FEATURES,positive
78:21,78:21:0,CAMERA#DESIGN_FEATURES,positive
78:22,78:22:0,CAMERA#DESIGN_FEATURES,positive
78:23,78:23:0,CAMERA#QUALITY,positive
78:26,78:26:0,CAMERA#DESIGN_FEATURES,positive
79:4,79:4:0,PHOTO#GENERAL,positive
79:6,79:6:0,CAMERA#OPERATION_PERFORMANCE,positive
79:7,79:7:0,PHOTO#GENERAL,positive
79:8,79:8:0,LENS#DESIGN_FEATURES,positive
79:9,79:9:0,PHOTO#GENERAL,positive
79:13,79:13:0,MULTIMEDIA_DEVICES#QUALITY,positive
79:15,79:15:0,PHOTO#QUALITY,negative
79:16,79:16:0,DISPLAY#GENERAL,positive
79:18,79:18:0,PHOTO#GENERAL,positive
79:21,79:21:0,LENS#DESIGN_FEATURES,positive
79:24,79:24:0,HARDWARE#GENERAL,negative
79:25,79:25:0,POWER_SUPPLY#USABILITY,negative
79:27,79:27:0,FOCUS#OPERATION_PERFORMANCE,negative
79:28,79:28:0,FOCUS#GENERAL,positive
79:29,79:29:0,CAMERA#GENERAL,positive
80:12,80:12:0,CAMERA#QUALITY,negative
80:13,80:13:0,CAMERA#GENERAL,negative
80:16,80:16:0,CAMERA#DESIGN_FEATURES,negative
80:17,80:17:0,CAMERA#DESIGN_FEATURES,negative
80:18,80:18:0,CAMERA#DESIGN_FEATURES,negative
80:21,80:21:0,CAMERA#DESIGN_FEATURES,positive
80:23,80:23:0,HARDWARE#DESIGN_FEATURES,negative
80:25,80:25:0,KEYBOARD#DESIGN_FEATURES,negative
80:27,80:27:0,HARDWARE#DESIGN_FEATURES,negative
81:2,81:2:0,LENS#QUALITY,positive
81:9,81:9:0,PHOTO#GENERAL,positive
81:10,81:10:0,PHOTO#GENERAL,positive
81:23,81:23:0,SOFTWARE#OPERATION_PERFORMANCE,positive
81:34,81:34:0,SOFTWARE#GENERAL,positive
81:40,81:40:0,SOFTWARE#DESIGN_FEATURES,positive
81:42,81:42:0,CAMERA#USABILITY,positive
81:66,81:66:0,CAMERA#OPERATION_PERFORMANCE,positive
81:67,81:67:0,HARDWARE#DESIGN_FEATURES,positive
81:76,81:76:0,MULTIMEDIA_DEVICES#QUALITY,positive
81:82,81:82:0,PHOTO#QUALITY,positive
81:84,81:84:0,HARDWARE#DESIGN_FEATURES,negative
81:92,81:92:0,CAMERA#OPERATION_PERFORMANCE,positive
81:110,81:110:0,HARDWARE#DESIGN_FEATURES,positive
81:111,81:111:0,OS#OPERATION_PERFORMANCE,positive
82:6,82:6:0,CAMERA#QUALITY,negative
82:7,82:7:0,CAMERA#DESIGN_FEATURES,positive
82:8,82:8:0,CAMERA#PORTABILITY,positive
82:11,82:11:0,CAMERA#QUALITY,negative
82:13,82:13:0,DISPLAY#QUALITY,positive
82:17,82:17:0,DISPLAY#GENERAL,positive
82:22,82:22:0,KEYBOARD#DESIGN_FEATURES,positive
82:25,82:25:0,CAMERA#DESIGN_FEATURES,positive
82:50,82:50:0,FOCUS#QUALITY,positive
82:51,82:51:0,LENS#OPERATION_PERFORMANCE,positive
82:54,82:54:0,HARDWARE#QUALITY,positive
82:55,82:55:0,LENS#GENERAL,positive
82:56,82:56:0,CAMERA#OPERATION_PERFORMANCE,positive
82:57,82:57:0,SOFTWARE#QUALITY,positive
82:58,82:58:0,HARDWARE#DESIGN_FEATURES,positive
82:59,82:59:0,CAMERA#QUALITY,positive
82:61,82:61:0,SOFTWARE#OPERATION_PERFORMANCE,positive
82:64,82:64:0,PHOTO#QUALITY,positive
82:67,82:67:0,FOCUS#OPERATION_PERFORMANCE,negative
82:68,82:68:0,POWER_SUPPLY#OPERATION_PERFORMANCE,negative
82:69,82:69:0,CAMERA#OPERATION_PERFORMANCE,negative
82:71,82:71:0,CAMERA#QUALITY,positive
82:74,82:74:0,SOFTWARE#GENERAL,positive
82:81,82:81:0,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,positive
82:82,82:82:0,CAMERA#PRICE,positive
83:7,83:7:0,PHOTO#QUALITY,negative
83:8,83:8:0,CAMERA#QUALITY,negative
83:9,83:9:0,PHOTO#QUALITY,negative
83:12,83:12:0,CAMERA#QUALITY,negative
83:16,83:16:0,PHOTO#QUALITY,negative
83:17,83:17:0,CAMERA#QUALITY,negative
83:21,83:21:0,HARDWARE#OPERATION_PERFORMANCE,negative
84:30,84:30:0,FOCUS#OPERATION_PERFORMANCE,positive
84:31,84:31:0,PHOTO#QUALITY,negative
84:37,84:37:0,HARDWARE#DESIGN_FEATURES,negative
84:38,84:38:0,CAMERA#DESIGN_FEATURES,negative
84:40,84:40:0,CAMERA#PORTABILITY,negative
84:42,84:42:0,HARDWARE#GENERAL,positive
84:43,84:43:0,LENS#GENERAL,positive
84:44,84:44:0,CAMERA#DESIGN_FEATURES,negative
85:13,85:13:0,CAMERA#DESIGN_FEATURES,positive
85:31,85:31:0,LENS#GENERAL,positive
85:32,85:32:0,LENS#GENERAL,positive
85:34,85:34:0,LENS#MISCELLANEOUS,positive
85:37,85:37:0,HARDWARE#USABILITY,positive
85:38,85:38:0,PHOTO#MISCELLANEOUS,negative
85:44,85:44:0,SOFTWARE#MISCELLANEOUS,positive
85:52,85:52:0,HARDWARE#OPERATION_PERFORMANCE,negative
85:55,85:55:0,HARDWARE#MISCELLANEOUS,positive
86:3,86:3:0,CAMERA#DESIGN_FEATURES,positive
86:4,86:4:0,CAMERA#PORTABILITY,positive
86:11,86:11:0,PHOTO#QUALITY,positive
86:22,86:22:0,HARDWARE#OPERATION_PERFORMANCE,positive
86:31,86:31:0,FOCUS#MISCELLANEOUS,positive
86:38,86:38:0,HARDWARE#DESIGN_FEATURES,negative
86:39,86:39:0,CAMERA#PRICE,negative
86:42,86:42:0,BATTERY#OPERATION_PERFORMANCE,negative
86:44,86:44:0,SOFTWARE#USABILITY,negative
86:47,86:47:0,CAMERA#OPERATION_PERFORMANCE,negative
86:48,86:48:0,HARDWARE#OPERATION_PERFORMANCE,negative
86:53,86:53:0,HARDWARE#DESIGN_FEATURES,negative
87:18,87:18:0,HARDWARE#DESIGN_FEATURES,positive
87:25,87:25:0,HARDWARE#OPERATION_PERFORMANCE,negative
87:29,87:29:0,HARDWARE#DESIGN_FEATURES,positive
87:36,87:36:0,PHOTO#QUALITY,positive
87:40,87:40:0,HARDWARE#OPERATION_PERFORMANCE,negative
87:43,87:43:0,SOFTWARE#OPERATION_PERFORMANCE,positive
87:46,87:46:0,CAMERA#OPERATION_PERFORMANCE,positive
87:53,87:53:0,CAMERA#OPERATION_PERFORMANCE,positive
87:62,87:62:0,LENS#GENERAL,positive
88:1,88:1:0,FOCUS#OPERATION_PERFORMANCE,positive
88:4,88:4:0,HARDWARE#OPERATION_PERFORMANCE,negative
88:15,88:15:0,HARDWARE#QUALITY,positive
89:8,89:8:0,CAMERA#OPERATION_PERFORMANCE,positive
89:10,89:10:0,CAMERA#OPERATION_PERFORMANCE,positive
89:11,89:11:0,HARDWARE#USABILITY,positive
89:14,89:14:0,HARDWARE#DESIGN_FEATURES,negative
89:22,89:22:0,CAMERA#OPERATION_PERFORMANCE,negative
89:31,89:31:0,CAMERA#PORTABILITY,positive
90:10,90:10:0,PHOTO#QUALITY,negative
90:11,90:11:0,FOCUS#OPERATION_PERFORMANCE,positive
90:12,90:12:0,PHOTO#GENERAL,positive
90:13,90:13:0,PHOTO#GENERAL,positive
90:15,90:15:0,PHOTO#QUALITY,positive
90:17,90:17:0,FOCUS#OPERATION_PERFORMANCE,negative
90:28,90:28:0,CAMERA#QUALITY,positive
90:29,90:29:0,CAMERA#QUALITY,positive
90:32,90:32:0,CAMERA#DESIGN_FEATURES,positive
91:0,91:0:0,CAMERA#PRICE,positive
91:9,91:9:0,CAMERA#OPERATION_PERFORMANCE,negative
92:3,92:3:0,CAMERA#OPERATION_PERFORMANCE,positive
92:5,92:5:0,PHOTO#GENERAL,positive
92:7,92:7:0,PHOTO#GENERAL,positive
92:8,92:8:0,LENS#OPERATION_PERFORMANCE,positive
92:10,92:10:0,PHOTO#GENERAL,positive
93:4,93:4:0,CAMERA#GENERAL,positive
93:5,93:5:0,CAMERA#DESIGN_FEATURES,negative
93:7,93:7:0,LENS#DESIGN_FEATURES,positive
93:8,93:8:0,CAMERA#QUALITY,positive
93:10,93:10:0,KEYBOARD#DESIGN_FEATURES,positive
93:11,93:11:0,HARDWARE#DESIGN_FEATURES,negative
93:16,93:16:0,CAMERA#QUALITY,positive
93:24,93:24:0,HARDWARE#DESIGN_FEATURES,negative
93:32,93:32:0,OS#OPERATION_PERFORMANCE,positive
93:34,93:34:0,CAMERA#OPERATION_PERFORMANCE,positive
93:37,93:37:0,HARDWARE#OPERATION_PERFORMANCE,negative
94:9,94:9:0,PHOTO#GENERAL,positive
94:10,94:10:0,PHOTO#QUALITY,positive
94:12,94:12:0,SOFTWARE#GENERAL,positive
94:15,94:15:0,HARDWARE#MISCELLANEOUS,positive
94:18,94:18:0,HARDWARE#OPERATION_PERFORMANCE,positive
94:22,94:22:0,CAMERA#MISCELLANEOUS,positive
94:23,94:23:0,CAMERA#DESIGN_FEATURES,positive
94:24,94:24:0,CAMERA#QUALITY,positive
94:25,94:25:0,KEYBOARD#DESIGN_FEATURES,positive
94:27,94:27:0,OS#OPERATION_PERFORMANCE,negative
94:29,94:29:0,FOCUS#OPERATION_PERFORMANCE,negative
94:32,94:32:0,FOCUS#OPERATION_PERFORMANCE,negative
94:34,94:34:0,MEMORY#OPERATION_PERFORMANCE,negative
94:36,94:36:0,FOCUS#OPERATION_PERFORMANCE,negative
94:38,94:38:0,CAMERA#PRICE,negative
95:9,95:9:0,SOFTWARE#DESIGN_FEATURES,positive
95:16,95:16:0,PHOTO#QUALITY,positive
95:17,95:17:0,PHOTO#QUALITY,negative
95:19,95:19:0,MULTIMEDIA_DEVICES#GENERAL,positive
95:20,95:20:0,CAMERA#OPERATION_PERFORMANCE,positive
95:21,95:21:0,PHOTO#QUALITY,positive
96:11,96:11:0,OS#OPERATION_PERFORMANCE,positive
96:12,96:12:0,LENS#OPERATION_PERFORMANCE,positive
96:13,96:13:0,FOCUS#GENERAL,positive
96:14,96:14:0,PHOTO#GENERAL,positive
96:18,96:18:0,CAMERA#GENERAL,positive
96:20,96:20:0,HARDWARE#OPERATION_PERFORMANCE,negative
96:24,96:24:0,FOCUS#OPERATION_PERFORMANCE,negative
97:6,97:6:0,LENS#GENERAL,positive
97:7,97:7:0,LENS#GENERAL,positive
97:8,97:8:0,PHOTO#QUALITY,positive
97:13,97:13:0,FOCUS#OPERATION_PERFORMANCE,positive
97:16,97:16:0,PHOTO#QUALITY,negative
97:17,97:17:0,FOCUS#DESIGN_FEATURES,negative
97:19,97:19:0,LENS#GENERAL,negative
97:20,97:20:0,LENS#DESIGN_FEATURES,negative
97:23,97:23:0,BATTERY#OPERATION_PERFORMANCE,negative
97:25,97:25:0,CAMERA#OPERATION_PERFORMANCE,negative
97:26,97:26:0,LENS#QUALITY,positive
97:30,97:30:0,BATTERY#OPERATION_PERFORMANCE,negative
97:32,97:32:0,OS#QUALITY,negative
97:34,97:34:0,SOFTWARE#GENERAL,negative
98:1,98:1:0,CAMERA#QUALITY,positive
98:2,98:2:0,HARDWARE#DESIGN_FEATURES,positive
98:3,98:3:0,CAMERA#DESIGN_FEATURES,positive
98:6,98:6:0,CAMERA#DESIGN_FEATURES,positive
98:13,98:13:0,KEYBOARD#DESIGN_FEATURES,positive
98:15,98:15:0,DISPLAY#QUALITY,positive
98:17,98:17:0,PHOTO#GENERAL,negative
99:8,99:8:0,CAMERA#GENERAL,negative
99:12,99:12:0,CAMERA#DESIGN_FEATURES,negative
99:16,99:16:0,CAMERA#OPERATION_PERFORMANCE,positive
99:29,99:29:0,FOCUS#MISCELLANEOUS,positive
99:36,99:36:0,FOCUS#OPERATION_PERFORMANCE,negative
99:37,99:37:0,SOFTWARE#GENERAL,negative
99:38,99:38:0,PHOTO#GENERAL,positive
99:39,99:39:0,OS#OPERATION_PERFORMANCE,negative
100:6,100:6:0,SOFTWARE#USABILITY,positive
100:8,100:8:0,FOCUS#OPERATION_PERFORMANCE,positive
100:9,100:9:0,FOCUS#QUALITY,positive
100:12,100:12:0,CAMERA#QUALITY,negative
100:14,100:14:0,HARDWARE#OPERATION_PERFORMANCE,negative
100:18,100:18:0,FOCUS#MISCELLANEOUS,negative
100:21,100:21:0,PHOTO#QUALITY,negative
100:26,100:26:0,HARDWARE#GENERAL,negative
100:30,100:30:0,CAMERA#OPERATION_PERFORMANCE,negative
101:2,101:2:0,SOFTWARE#CONNECTIVITY,positive
101:3,101:3:0,MULTIMEDIA_DEVICES#CONNECTIVITY,positive
101:6,101:6:0,PHOTO#GENERAL,positive
101:9,101:9:0,PHOTO#GENERAL,positive
101:14,101:14:0,FOCUS#GENERAL,negative
101:19,101:19:0,SOFTWARE#GENERAL,negative
101:20,101:20:0,FOCUS#OPERATION_PERFORMANCE,positive
101:26,101:26:0,DISPLAY#GENERAL,positive
102:3,102:3:0,CAMERA#DESIGN_FEATURES,positive
102:11,102:11:0,DISPLAY#DESIGN_FEATURES,positive
102:16,102:16:0,CAMERA#QUALITY,positive
102:17,102:17:0,HARDWARE#DESIGN_FEATURES,positive
102:31,102:31:0,KEYBOARD#DESIGN_FEATURES,positive
102:36,102:36:0,HARDWARE#DESIGN_FEATURES,positive
102:42,102:42:0,BATTERY#OPERATION_PERFORMANCE,positive
102:61,102:61:0,SOFTWARE#OPERATION_PERFORMANCE,positive
102:71,102:71:0,PHOTO#GENERAL,negative
102:82,102:82:0,HARDWARE#OPERATION_PERFORMANCE,negative
102:83,102:83:0,HARDWARE#OPERATION_PERFORMANCE,positive
103:14,103:14:0,LENS#QUALITY,positive
103:15,103:15:0,PHOTO#GENERAL,positive
103:20,103:20:0,CAMERA#MISCELLANEOUS,positive
103:23,103:23:0,FOCUS#OPERATION_PERFORMANCE,positive
103:28,103:28:0,CAMERA#OPERATION_PERFORMANCE,positive
103:29,103:29:0,CAMERA#DESIGN_FEATURES,negative
103:30,103:30:0,HARDWARE#DESIGN_FEATURES,negative
103:32,103:32:0,PHOTO#QUALITY,negative
103:36,103:36:0,PHOTO#GENERAL,negative
104:18,104:18:0,CAMERA#DESIGN_FEATURES,negative
104:26,104:26:0,PORTS#DESIGN_FEATURES,negative
104:30,104:30:0,HARDWARE#DESIGN_FEATURES,negative
104:35,104:35:0,DISPLAY#DESIGN_FEATURES,negative
104:39,104:39:0,HARDWARE#USABILITY,positive
104:41,104:41:0,KEYBOARD#OPERATION_PERFORMANCE,negative
104:42,104:42:0,HARDWARE#OPERATION_PERFORMANCE,negative
104:48,104:48:0,SOFTWARE#GENERAL,negative
104:56,104:56:0,HARDWARE#DESIGN_FEATURES,negative
104:62,104:62:0,BATTERY#OPERATION_PERFORMANCE,negative
104:67,104:67:0,HARDWARE#DESIGN_FEATURES,negative
104:68,104:68:0,HARDWARE#DESIGN_FEATURES,negative
104:69,104:69:0,HARDWARE#DESIGN_FEATURES,negative
104:72,104:72:0,CAMERA#QUALITY,positive
104:74,104:74:0,HARDWARE#DESIGN_FEATURES,positive
104:76,104:76:0,PHOTO#QUALITY,positive
104:79,104:79:0,PHOTO#QUALITY,positive
104:83,104:83:0,CAMERA#QUALITY,positive
104:84,104:84:0,MULTIMEDIA_DEVICES#QUALITY,positive
104:85,104:85:0,MULTIMEDIA_DEVICES#QUALITY,positive
104:86,104:86:0,FOCUS#OPERATION_PERFORMANCE,positive
104:90,104:90:0,FOCUS#OPERATION_PERFORMANCE,positive
104:91,104:91:0,HARDWARE#OPERATION_PERFORMANCE,positive
104:96,104:96:0,DISPLAY#QUALITY,positive
104:97,104:97:0,PHOTO#QUALITY,positive
104:98,104:98:0,SOFTWARE#DESIGN_FEATURES,positive
104:101,104:101:0,KEYBOARD#DESIGN_FEATURES,positive
104:107,104:107:0,PHOTO#QUALITY,positive
105:23,105:23:0,PHOTO#QUALITY,positive
105:26,105:26:0,PHOTO#QUALITY,positive
105:27,105:27:0,PHOTO#QUALITY,positive
105:39,105:39:0,PHOTO#QUALITY,positive
105:40,105:40:0,PHOTO#GENERAL,positive
105:60,105:60:0,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,positive
105:72,105:72:0,CAMERA#OPERATION_PERFORMANCE,positive
105:77,105:77:0,PHOTO#QUALITY,negative
105:83,105:83:0,CAMERA#OPERATION_PERFORMANCE,positive
105:87,105:87:0,PHOTO#QUALITY,positive
105:88,105:88:0,PHOTO#QUALITY,positive
105:115,105:115:0,PHOTO#QUALITY,negative
105:121,105:121:0,HARDWARE#DESIGN_FEATURES,negative
105:131,105:131:0,PHOTO#QUALITY,positive
105:132,105:132:0,PHOTO#QUALITY,positive
105:143,105:143:0,FOCUS#OPERATION_PERFORMANCE,negative
105:145,105:145:0,DISPLAY#OPERATION_PERFORMANCE,negative
105:148,105:148:0,LENS#PRICE,negative
105:157,105:157:0,FOCUS#OPERATION_PERFORMANCE,positive
106:3,106:3:0,CAMERA#QUALITY,positive
106:5,106:5:0,CAMERA#OPERATION_PERFORMANCE,positive
106:6,106:6:0,SOFTWARE#DESIGN_FEATURES,positive
106:7,106:7:0,SOFTWARE#GENERAL,positive
106:8,106:8:0,FOCUS#OPERATION_PERFORMANCE,positive
106:10,106:10:0,PHOTO#QUALITY,positive
106:11,106:11:0,PHOTO#QUALITY,positive
106:15,106:15:0,PHOTO#QUALITY,negative
106:18,106:18:0,PHOTO#QUALITY,negative
107:10,107:10:0,CAMERA#DESIGN_FEATURES,positive
107:17,107:17:0,LENS#USABILITY,positive
107:18,107:18:0,HARDWARE#GENERAL,positive
107:23,107:23:0,CAMERA#DESIGN_FEATURES,positive
107:24,107:24:0,HARDWARE#DESIGN_FEATURES,positive
107:26,107:26:0,CAMERA#DESIGN_FEATURES,positive
107:30,107:30:0,CAMERA#DESIGN_FEATURES,positive
107:32,107:32:0,CAMERA#OPERATION_PERFORMANCE,positive
107:37,107:37:0,DISPLAY#DESIGN_FEATURES,positive
107:41,107:41:0,HARDWARE#DESIGN_FEATURES,positive
107:44,107:44:0,HARDWARE#DESIGN_FEATURES,positive
107:52,107:52:0,CAMERA#OPERATION_PERFORMANCE,positive
107:55,107:55:0,KEYBOARD#DESIGN_FEATURES,positive
107:66,107:66:0,SOFTWARE#DESIGN_FEATURES,positive
107:71,107:71:0,SOFTWARE#DESIGN_FEATURES,positive
107:88,107:88:0,FOCUS#OPERATION_PERFORMANCE,positive
107:89,107:89:0,FOCUS#OPERATION_PERFORMANCE,negative
107:97,107:97:0,FOCUS#OPERATION_PERFORMANCE,positive
107:102,107:102:0,CAMERA#OPERATION_PERFORMANCE,positive
108:3,108:3:0,PHOTO#QUALITY,positive
108:4,108:4:0,PHOTO#QUALITY,positive
108:19,108:19:0,FOCUS#OPERATION_PERFORMANCE,negative
108:20,108:20:0,FOCUS#OPERATION_PERFORMANCE,negative
108:27,108:27:0,CAMERA#OPERATION_PERFORMANCE,negative
108:28,108:28:0,PHOTO#QUALITY,negative
108:30,108:30:0,FOCUS#OPERATION_PERFORMANCE,negative
108:32,108:32:0,KEYBOARD#QUALITY,negative
108:33,108:33:0,CAMERA#QUALITY,negative
109:5,109:5:0,FOCUS#OPERATION_PERFORMANCE,positive
109:6,109:6:0,CAMERA#QUALITY,positive
109:7,109:7:0,HARDWARE#OPERATION_PERFORMANCE,positive
109:8,109:8:0,FOCUS#OPERATION_PERFORMANCE,positive
109:14,109:14:0,PHOTO#QUALITY,positive
109:15,109:15:0,PHOTO#GENERAL,positive
109:19,109:19:0,HARDWARE#DESIGN_FEATURES,negative
111:4,111:4:0,CAMERA#OPERATION_PERFORMANCE,positive
111:5,111:5:0,HARDWARE#DESIGN_FEATURES,positive
111:6,111:6:0,HARDWARE#DESIGN_FEATURES,positive
111:7,111:7:0,DISPLAY#DESIGN_FEATURES,positive
111:8,111:8:0,CAMERA#DESIGN_FEATURES,positive
112:10,112:10:0,CAMERA#QUALITY,positive
112:12,112:12:0,HARDWARE#DESIGN_FEATURES,positive
112:14,112:14:0,CAMERA#QUALITY,positive
112:15,112:15:0,SOFTWARE#USABILITY,positive
112:19,112:19:0,FOCUS#OPERATION_PERFORMANCE,positive
112:20,112:20:0,DISPLAY#QUALITY,positive
113:35,113:35:0,CAMERA#MISCELLANEOUS,positive
113:46,113:46:0,SOFTWARE#OPERATION_PERFORMANCE,positive
113:47,113:47:0,PHOTO#QUALITY,positive
113:51,113:51:0,CAMERA#DESIGN_FEATURES,positive
113:55,113:55:0,HARDWARE#OPERATION_PERFORMANCE,positive
113:57,113:57:0,BATTERY#OPERATION_PERFORMANCE,positive
113:58,113:58:0,FOCUS#OPERATION_PERFORMANCE,positive
113:64,113:64:0,FOCUS#OPERATION_PERFORMANCE,negative
113:65,113:65:0,LENS#OPERATION_PERFORMANCE,negative
113:67,113:67:0,SOFTWARE#QUALITY,negative
113:68,113:68:0,DISPLAY#QUALITY,negative
