sid,id,category,polarity
44:34,44:34:0,PHONE#OPERATION_PERFORMANCE,positive
45:6,45:6:0,DISPLAY#QUALITY,positive
45:8,45:8:0,HARDWARE#QUALITY,negative
45:15,45:15:0,SOFTWARE#DESIGN_FEATURES,positive
45:21,45:21:0,SOFTWARE#DESIGN_FEATURES,negative
45:29,45:29:0,SOFTWARE#OPERATION_PERFORMANCE,positive
45:32,45:32:0,OS#OPERATION_PERFORMANCE,negative
45:34,45:34:0,PHONE#OPERATION_PERFORMANCE,negative
45:36,45:36:0,PHONE#DESIGN_FEATURES,positive
45:37,45:37:0,PHONE#GENERAL,positive
46:2,46:2:0,DISPLAY#DESIGN_FEATURES,positive
46:3,46:3:0,PHONE#DESIGN_FEATURES,positive
46:4,46:4:0,DISPLAY#QUALITY,positive
46:6,46:6:0,KEYBOARD#OPERATION_PERFORMANCE,positive
46:13,46:13:0,SOFTWARE#CONNECTIVITY,positive
46:14,46:14:0,PHONE#CONNECTIVITY,positive
46:21,46:21:0,HARD_DISC#QUALITY,positive
46:23,46:23:0,SOFTWARE#OPERATION_PERFORMANCE,positive
46:25,46:25:0,BATTERY#OPERATION_PERFORMANCE,positive
46:26,46:26:0,PHONE#OPERATION_PERFORMANCE,positive
46:28,46:28:0,PHONE#OPERATION_PERFORMANCE,negative
46:30,46:30:0,SOFTWARE#DESIGN_FEATURES,negative
46:40,46:40:0,PHONE#DESIGN_FEATURES,negative
46:47,46:47:0,SOFTWARE#QUALITY,negative
46:48,46:48:0,PHONE#OPERATION_PERFORMANCE,negative
46:52,46:52:0,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,negative
46:54,46:54:0,DISPLAY#QUALITY,negative
46:56,46:56:0,KEYBOARD#OPERATION_PERFORMANCE,negative
46:60,46:60:0,POWER_SUPPLY#QUALITY,negative
47:3,47:3:0,PHONE#OPERATION_PERFORMANCE,positive
47:4,47:4:0,PHONE#PRICE,positive
47:5,47:5:0,HARD_DISC#OPERATION_PERFORMANCE,positive
47:7,47:7:0,PHONE#CONNECTIVITY,negative
47:11,47:11:0,BATTERY#QUALITY,negative
47:12,47:12:0,PHONE#QUALITY,negative
47:13,47:13:0,HARDWARE#CONNECTIVITY,negative
47:14,47:14:0,MULTIMEDIA_DEVICES#CONNECTIVITY,negative
47:15,47:15:0,PHONE#OPERATION_PERFORMANCE,negative
47:16,47:16:0,PHONE#OPERATION_PERFORMANCE,negative
48:3,48:3:0,DISPLAY#QUALITY,positive
48:6,48:6:0,PHONE#OPERATION_PERFORMANCE,positive
48:8,48:8:0,BATTERY#QUALITY,positive
48:13,48:13:0,SOFTWARE#DESIGN_FEATURES,negative
48:15,48:15:0,SOFTWARE#OPERATION_PERFORMANCE,negative
48:16,48:16:0,POWER_SUPPLY#CONNECTIVITY,negative
48:18,48:18:0,KEYBOARD#DESIGN_FEATURES,negative
48:24,48:24:0,DISPLAY#OPERATION_PERFORMANCE,negative
48:25,48:25:0,MULTIMEDIA_DEVICES#CONNECTIVITY,negative
49:7,49:7:0,DISPLAY#QUALITY,positive
49:8,49:8:0,PHONE#DESIGN_FEATURES,positive
49:10,49:10:0,HARDWARE#OPERATION_PERFORMANCE,positive
49:13,49:13:0,SOFTWARE#OPERATION_PERFORMANCE,positive
49:20,49:20:0,SOFTWARE#DESIGN_FEATURES,negative
49:21,49:21:0,MULTIMEDIA_DEVICES#QUALITY,negative
50:1,50:1:0,DISPLAY#DESIGN_FEATURES,positive
50:3,50:3:0,DISPLAY#OPERATION_PERFORMANCE,negative
50:4,50:4:0,KEYBOARD#OPERATION_PERFORMANCE,negative
50:5,50:5:0,DISPLAY#QUALITY,negative
50:6,50:6:0,KEYBOARD#OPERATION_PERFORMANCE,negative
50:7,50:7:0,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,negative
50:8,50:8:0,MULTIMEDIA_DEVICES#QUALITY,negative
50:9,50:9:0,MULTIMEDIA_DEVICES#QUALITY,negative
50:11,50:11:0,HARDWARE#DESIGN_FEATURES,negative
51:1,51:1:0,PHONE#PRICE,positive
51:5,51:5:0,MULTIMEDIA_DEVICES#QUALITY,negative
51:10,51:10:0,BATTERY#QUALITY,negative
51:13,51:13:0,PHONE#QUALITY,negative
51:17,51:17:0,MEMORY#QUALITY,negative
51:21,51:21:0,PHONE#DESIGN_FEATURES,positive
51:22,51:22:0,SOFTWARE#DESIGN_FEATURES,positive
51:23,51:23:0,OS#DESIGN_FEATURES,positive
51:24,51:24:0,SOFTWARE#DESIGN_FEATURES,positive
52:15,52:15:0,OS#DESIGN_FEATURES,negative
53:36,53:36:0,CPU#OPERATION_PERFORMANCE,positive
53:38,53:38:0,PHONE#DESIGN_FEATURES,negative
54:15,54:15:0,SOFTWARE#DESIGN_FEATURES,negative
54:24,54:24:0,MEMORY#QUALITY,positive
54:30,54:30:0,HARDWARE#OPERATION_PERFORMANCE,negative
54:43,54:43:0,SOFTWARE#OPERATION_PERFORMANCE,positive
54:45,54:45:0,DISPLAY#QUALITY,positive
54:46,54:46:0,DISPLAY#QUALITY,positive
54:50,54:50:0,DISPLAY#QUALITY,positive
54:52,54:52:0,DISPLAY#OPERATION_PERFORMANCE,positive
54:53,54:53:0,CPU#OPERATION_PERFORMANCE,positive
54:63,54:63:0,PHONE#GENERAL,positive
54:64,54:64:0,PHONE#QUALITY,positive
54:65,54:65:0,HARDWARE#QUALITY,positive
54:66,54:66:0,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,positive
54:67,54:67:0,SOFTWARE#DESIGN_FEATURES,positive
54:79,54:79:0,SOFTWARE#OPERATION_PERFORMANCE,negative
54:85,54:85:0,OS#OPERATION_PERFORMANCE,negative
54:88,54:88:0,DISPLAY#DESIGN_FEATURES,positive
54:91,54:91:0,BATTERY#QUALITY,positive
55:3,55:3:0,PHONE#CONNECTIVITY,negative
55:19,55:19:0,DISPLAY#DESIGN_FEATURES,positive
55:24,55:24:0,PHONE#DESIGN_FEATURES,positive
55:25,55:25:0,PHONE#DESIGN_FEATURES,positive
55:34,55:34:0,MULTIMEDIA_DEVICES#QUALITY,positive
55:37,55:37:0,MULTIMEDIA_DEVICES#QUALITY,positive
55:38,55:38:0,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,negative
55:41,55:41:0,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,positive
55:48,55:48:0,PHONE#CONNECTIVITY,positive
55:50,55:50:0,MULTIMEDIA_DEVICES#CONNECTIVITY,positive
55:55,55:55:0,BATTERY#QUALITY,negative
55:65,55:65:0,HARDWARE#QUALITY,negative
55:68,55:68:0,OS#DESIGN_FEATURES,positive
55:74,55:74:0,PHONE#PRICE,positive
55:77,55:77:0,PHONE#OPERATION_PERFORMANCE,negative
55:79,55:79:0,PHONE#OPERATION_PERFORMANCE,negative
55:80,55:80:0,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,negative
55:81,55:81:0,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,negative
55:83,55:83:0,DISPLAY#OPERATION_PERFORMANCE,positive
56:3,56:3:0,DISPLAY#DESIGN_FEATURES,positive
56:4,56:4:0,DISPLAY#QUALITY,positive
56:10,56:10:0,DISPLAY#QUALITY,positive
56:16,56:16:0,CPU#OPERATION_PERFORMANCE,positive
56:42,56:42:0,BATTERY#QUALITY,negative
56:47,56:47:0,BATTERY#OPERATION_PERFORMANCE,positive
56:52,56:52:0,PHONE#MISCELLANEOUS,positive
57:5,57:5:0,BATTERY#OPERATION_PERFORMANCE,negative
57:8,57:8:0,PHONE#DESIGN_FEATURES,negative
57:9,57:9:0,HARDWARE#QUALITY,negative
57:10,57:10:0,MULTIMEDIA_DEVICES#QUALITY,negative
57:11,57:11:0,DISPLAY#QUALITY,negative
58:3,58:3:0,PHONE#OPERATION_PERFORMANCE,negative
58:7,58:7:0,SOFTWARE#OPERATION_PERFORMANCE,negative
58:8,58:8:0,PORTS#CONNECTIVITY,negative
58:11,58:11:0,HARDWARE#CONNECTIVITY,negative
59:2,59:2:0,DISPLAY#QUALITY,positive
59:3,59:3:0,PHONE#DESIGN_FEATURES,positive
59:4,59:4:0,OS#OPERATION_PERFORMANCE,positive
59:6,59:6:0,BATTERY#OPERATION_PERFORMANCE,positive
59:9,59:9:0,OS#OPERATION_PERFORMANCE,negative
60:4,60:4:0,PHONE#DESIGN_FEATURES,positive
60:6,60:6:0,HARDWARE#DESIGN_FEATURES,positive
60:7,60:7:0,PHONE#DESIGN_FEATURES,positive
60:10,60:10:0,OS#OPERATION_PERFORMANCE,positive
60:11,60:11:0,DISPLAY#QUALITY,positive
60:17,60:17:0,OS#OPERATION_PERFORMANCE,positive
60:18,60:18:0,OS#OPERATION_PERFORMANCE,positive
60:20,60:20:0,KEYBOARD#OPERATION_PERFORMANCE,negative
60:21,60:21:0,KEYBOARD#OPERATION_PERFORMANCE,negative
60:22,60:22:0,OS#OPERATION_PERFORMANCE,negative
60:25,60:25:0,BATTERY#QUALITY,negative
61:4,61:4:0,HARDWARE#QUALITY,negative
61:6,61:6:0,MULTIMEDIA_DEVICES#QUALITY,negative
61:7,61:7:0,MULTIMEDIA_DEVICES#QUALITY,negative
61:8,61:8:0,SOFTWARE#DESIGN_FEATURES,negative
61:12,61:12:0,PHONE#CONNECTIVITY,positive
61:18,61:18:0,POWER_SUPPLY#QUALITY,negative
62:4,62:4:0,DISPLAY#DESIGN_FEATURES,positive
62:5,62:5:0,DISPLAY#QUALITY,positive
62:7,62:7:0,BATTERY#OPERATION_PERFORMANCE,positive
62:24,62:24:0,OS#OPERATION_PERFORMANCE,negative
62:25,62:25:0,SOFTWARE#QUALITY,negative
62:33,62:33:0,HARDWARE#QUALITY,negative
62:37,62:37:0,SOFTWARE#QUALITY,positive
62:38,62:38:0,SOFTWARE#OPERATION_PERFORMANCE,positive
62:41,62:41:0,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,positive
62:43,62:43:0,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,positive
62:44,62:44:0,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,positive
62:45,62:45:0,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,positive
62:52,62:52:0,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,positive
62:60,62:60:0,PHONE#OPERATION_PERFORMANCE,negative
62:61,62:61:0,DISPLAY#OPERATION_PERFORMANCE,negative
62:64,62:64:0,SOFTWARE#OPERATION_PERFORMANCE,negative
63:5,63:5:0,DISPLAY#QUALITY,negative
63:10,63:10:0,PHONE#QUALITY,negative
63:11,63:11:0,PHONE#QUALITY,negative
63:12,63:12:0,PHONE#CONNECTIVITY,negative
64:1,64:1:0,BATTERY#OPERATION_PERFORMANCE,negative
64:16,64:16:0,BATTERY#DESIGN_FEATURES,negative
64:17,64:17:0,KEYBOARD#DESIGN_FEATURES,negative
64:23,64:23:0,OS#OPERATION_PERFORMANCE,negative
64:34,64:34:0,OS#OPERATION_PERFORMANCE,positive
64:37,64:37:0,PHONE#DESIGN_FEATURES,positive
65:1,65:1:0,PHONE#QUALITY,positive
65:3,65:3:0,SOFTWARE#OPERATION_PERFORMANCE,negative
65:7,65:7:0,MULTIMEDIA_DEVICES#QUALITY,negative
65:10,65:10:0,SOFTWARE#QUALITY,negative
65:11,65:11:0,MULTIMEDIA_DEVICES#DESIGN_FEATURES,negative
66:1,66:1:0,DISPLAY#QUALITY,positive
66:2,66:2:0,DISPLAY#QUALITY,positive
66:3,66:3:0,OS#OPERATION_PERFORMANCE,positive
66:6,66:6:0,MULTIMEDIA_DEVICES#QUALITY,positive
66:8,66:8:0,MULTIMEDIA_DEVICES#USABILITY,negative
66:9,66:9:0,MULTIMEDIA_DEVICES#QUALITY,negative
66:10,66:10:0,PHONE#DESIGN_FEATURES,positive
66:11,66:11:0,PHONE#OPERATION_PERFORMANCE,positive
66:12,66:12:0,HARDWARE#OPERATION_PERFORMANCE,negative
67:3,67:3:0,DISPLAY#QUALITY,negative
67:5,67:5:0,DISPLAY#OPERATION_PERFORMANCE,positive
67:8,67:8:0,PHONE#CONNECTIVITY,positive
67:9,67:9:0,MULTIMEDIA_DEVICES#USABILITY,positive
67:12,67:12:0,MULTIMEDIA_DEVICES#CONNECTIVITY,negative
67:17,67:17:0,SOFTWARE#OPERATION_PERFORMANCE,negative
67:24,67:24:0,OS#OPERATION_PERFORMANCE,positive
67:25,67:25:0,DISPLAY#OPERATION_PERFORMANCE,positive
67:29,67:29:0,PHONE#DESIGN_FEATURES,negative
68:4,68:4:0,KEYBOARD#DESIGN_FEATURES,positive
68:6,68:6:0,DISPLAY#GENERAL,negative
68:13,68:13:0,DISPLAY#OPERATION_PERFORMANCE,positive
68:14,68:14:0,PHONE#OPERATION_PERFORMANCE,positive
68:17,68:17:0,MULTIMEDIA_DEVICES#QUALITY,negative
68:26,68:26:0,PHONE#CONNECTIVITY,negative
68:27,68:27:0,PHONE#CONNECTIVITY,negative
69:10,69:10:0,DISPLAY#QUALITY,positive
69:11,69:11:0,DISPLAY#QUALITY,positive
69:12,69:12:0,OS#DESIGN_FEATURES,positive
69:13,69:13:0,PHONE#DESIGN_FEATURES,positive
69:14,69:14:0,DISPLAY#QUALITY,positive
69:17,69:17:0,OS#OPERATION_PERFORMANCE,positive
69:18,69:18:0,MULTIMEDIA_DEVICES#USABILITY,positive
69:19,69:19:0,MULTIMEDIA_DEVICES#DESIGN_FEATURES,negative
69:20,69:20:0,PHONE#OPERATION_PERFORMANCE,negative
69:22,69:22:0,MULTIMEDIA_DEVICES#DESIGN_FEATURES,negative
69:24,69:24:0,BATTERY#QUALITY,negative
70:5,70:5:0,DISPLAY#DESIGN_FEATURES,positive
70:6,70:6:0,DISPLAY#QUALITY,positive
70:7,70:7:0,DISPLAY#QUALITY,positive
70:10,70:10:0,PHONE#OPERATION_PERFORMANCE,positive
70:12,70:12:0,PHONE#QUALITY,positive
70:13,70:13:0,HARDWARE#QUALITY,positive
70:23,70:23:0,PHONE#OPERATION_PERFORMANCE,negative
71:6,71:6:0,PHONE#QUALITY,positive
71:9,71:9:0,PHONE#QUALITY,positive
71:10,71:10:0,PHONE#OPERATION_PERFORMANCE,positive
71:11,71:11:0,DISPLAY#DESIGN_FEATURES,positive
71:12,71:12:0,MULTIMEDIA_DEVICES#QUALITY,positive
71:13,71:13:0,PHONE#CONNECTIVITY,positive
71:14,71:14:0,MULTIMEDIA_DEVICES#USABILITY,positive
71:15,71:15:0,HARDWARE#QUALITY,positive
71:16,71:16:0,PHONE#OPERATION_PERFORMANCE,positive
71:17,71:17:0,SUPPORT#MISCELLANEOUS,positive
71:19,71:19:0,BATTERY#USABILITY,positive
71:24,71:24:0,SOFTWARE#OPERATION_PERFORMANCE,negative
71:28,71:28:0,BATTERY#USABILITY,negative
71:30,71:30:0,SOFTWARE#OPERATION_PERFORMANCE,negative
71:33,71:33:0,HARDWARE#GENERAL,negative
71:34,71:34:0,MULTIMEDIA_DEVICES#USABILITY,negative
71:35,71:35:0,PHONE#DESIGN_FEATURES,negative
72:2,72:2:0,HARDWARE#USABILITY,positive
72:3,72:3:0,PHONE#OPERATION_PERFORMANCE,positive
72:6,72:6:0,MULTIMEDIA_DEVICES#QUALITY,negative
72:8,72:8:0,DISPLAY#DESIGN_FEATURES,negative
72:9,72:9:0,KEYBOARD#DESIGN_FEATURES,negative
72:12,72:12:0,BATTERY#QUALITY,negative
73:46,73:46:0,DISPLAY#DESIGN_FEATURES,positive
73:50,73:50:0,DISPLAY#QUALITY,positive
73:54,73:54:0,PHONE#OPERATION_PERFORMANCE,negative
73:59,73:59:0,DISPLAY#QUALITY,negative
73:65,73:65:0,PHONE#QUALITY,negative
73:93,73:93:0,DISPLAY#DESIGN_FEATURES,positive
73:112,73:112:0,POWER_SUPPLY#GENERAL,negative
73:116,73:116:0,PHONE#OPERATION_PERFORMANCE,negative
73:120,73:120:0,CPU#QUALITY,negative
73:128,73:128:0,MULTIMEDIA_DEVICES#QUALITY,positive
73:131,73:131:0,MULTIMEDIA_DEVICES#QUALITY,positive
73:138,73:138:0,PHONE#OPERATION_PERFORMANCE,positive
73:157,73:157:0,DISPLAY#QUALITY,negative
73:160,73:160:0,DISPLAY#QUALITY,negative
73:161,73:161:0,DISPLAY#GENERAL,positive
73:162,73:162:0,DISPLAY#QUALITY,positive
73:163,73:163:0,DISPLAY#QUALITY,positive
73:168,73:168:0,DISPLAY#QUALITY,negative
73:170,73:170:0,DISPLAY#QUALITY,positive
74:5,74:5:0,PHONE#OPERATION_PERFORMANCE,positive
74:7,74:7:0,HARDWARE#DESIGN_FEATURES,negative
74:9,74:9:0,MULTIMEDIA_DEVICES#DESIGN_FEATURES,negative
74:11,74:11:0,KEYBOARD#DESIGN_FEATURES,negative
74:12,74:12:0,DISPLAY#DESIGN_FEATURES,negative
74:13,74:13:0,PHONE#QUALITY,negative
74:14,74:14:0,DISPLAY#QUALITY,positive
74:15,74:15:0,KEYBOARD#DESIGN_FEATURES,positive
74:17,74:17:0,KEYBOARD#DESIGN_FEATURES,negative
74:20,74:20:0,PHONE#OPERATION_PERFORMANCE,positive
74:25,74:25:0,MULTIMEDIA_DEVICES#QUALITY,positive
74:26,74:26:0,PHONE#CONNECTIVITY,negative
74:30,74:30:0,MULTIMEDIA_DEVICES#USABILITY,positive
74:33,74:33:0,DISPLAY#QUALITY,positive
74:34,74:34:0,DISPLAY#QUALITY,positive
74:36,74:36:0,OS#OPERATION_PERFORMANCE,positive
75:1,75:1:0,DISPLAY#DESIGN_FEATURES,positive
75:3,75:3:0,CPU#QUALITY,positive
75:7,75:7:0,PHONE#USABILITY,positive
75:8,75:8:0,PHONE#CONNECTIVITY,positive
75:11,75:11:0,SOFTWARE#OPERATION_PERFORMANCE,negative
75:16,75:16:0,PHONE#OPERATION_PERFORMANCE,positive
75:17,75:17:0,BATTERY#QUALITY,positive
76:2,76:2:0,HARDWARE#QUALITY,positive
76:3,76:3:0,HARDWARE#QUALITY,positive
76:4,76:4:0,PHONE#QUALITY,positive
76:20,76:20:0,OS#OPERATION_PERFORMANCE,negative
76:23,76:23:0,SOFTWARE#OPERATION_PERFORMANCE,negative
76:25,76:25:0,OS#OPERATION_PERFORMANCE,negative
76:26,76:26:0,PHONE#OPERATION_PERFORMANCE,negative
77:2,77:2:0,PHONE#QUALITY,negative
77:5,77:5:0,OS#OPERATION_PERFORMANCE,positive
77:15,77:15:0,DISPLAY#QUALITY,positive
77:17,77:17:0,OS#OPERATION_PERFORMANCE,positive
77:21,77:21:0,PHONE#QUALITY,negative
77:22,77:22:0,DISPLAY#DESIGN_FEATURES,negative
77:29,77:29:0,SOFTWARE#OPERATION_PERFORMANCE,negative
77:43,77:43:0,SOFTWARE#OPERATION_PERFORMANCE,negative
77:48,77:48:0,OS#OPERATION_PERFORMANCE,negative
78:2,78:2:0,PHONE#QUALITY,negative
78:19,78:19:0,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,negative
78:20,78:20:0,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,negative
78:25,78:25:0,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,negative
78:43,78:43:0,OS#DESIGN_FEATURES,positive
78:44,78:44:0,SOFTWARE#OPERATION_PERFORMANCE,positive
78:49,78:49:0,PHONE#QUALITY,positive
78:61,78:61:0,PHONE#DESIGN_FEATURES,positive
78:62,78:62:0,SOFTWARE#OPERATION_PERFORMANCE,positive
78:63,78:63:0,OS#DESIGN_FEATURES,positive
78:67,78:67:0,SOFTWARE#OPERATION_PERFORMANCE,positive
79:6,79:6:0,BATTERY#QUALITY,negative
80:2,80:2:0,DISPLAY#QUALITY,positive
80:5,80:5:0,CPU#QUALITY,positive
80:10,80:10:0,DISPLAY#QUALITY,positive
80:12,80:12:0,DISPLAY#QUALITY,positive
80:13,80:13:0,PHONE#QUALITY,positive
80:16,80:16:0,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,positive
80:21,80:21:0,PHONE#CONNECTIVITY,positive
80:23,80:23:0,HARDWARE#OPERATION_PERFORMANCE,negative
80:26,80:26:0,PHONE#QUALITY,positive
80:28,80:28:0,MULTIMEDIA_DEVICES#USABILITY,positive
80:34,80:34:0,KEYBOARD#OPERATION_PERFORMANCE,positive
80:35,80:35:0,PHONE#OPERATION_PERFORMANCE,positive
80:38,80:38:0,OS#OPERATION_PERFORMANCE,positive
80:41,80:41:0,PORTS#CONNECTIVITY,negative
80:45,80:45:0,PHONE#OPERATION_PERFORMANCE,positive
80:47,80:47:0,POWER_SUPPLY#QUALITY,negative
81:7,81:7:0,PHONE#OPERATION_PERFORMANCE,positive
81:8,81:8:0,DISPLAY#QUALITY,negative
81:9,81:9:0,SOFTWARE#QUALITY,negative
81:12,81:12:0,MULTIMEDIA_DEVICES#USABILITY,positive
82:6,82:6:0,SOFTWARE#OPERATION_PERFORMANCE,negative
82:11,82:11:0,SOFTWARE#OPERATION_PERFORMANCE,negative
82:19,82:19:0,MULTIMEDIA_DEVICES#USABILITY,positive
82:26,82:26:0,PHONE#OPERATION_PERFORMANCE,positive
82:27,82:27:0,MULTIMEDIA_DEVICES#QUALITY,positive
82:32,82:32:0,PHONE#OPERATION_PERFORMANCE,negative
82:33,82:33:0,PHONE#OPERATION_PERFORMANCE,negative
83:2,83:2:0,PHONE#QUALITY,negative
83:8,83:8:0,BATTERY#QUALITY,negative
84:14,84:14:0,PHONE#QUALITY,negative
84:22,84:22:0,MULTIMEDIA_DEVICES#USABILITY,negative
84:28,84:28:0,KEYBOARD#DESIGN_FEATURES,negative
84:29,84:29:0,KEYBOARD#DESIGN_FEATURES,negative
84:30,84:30:0,KEYBOARD#DESIGN_FEATURES,negative
84:35,84:35:0,KEYBOARD#DESIGN_FEATURES,negative
84:39,84:39:0,HARDWARE#DESIGN_FEATURES,negative
84:41,84:41:0,MULTIMEDIA_DEVICES#QUALITY,negative
84:43,84:43:0,OS#OPERATION_PERFORMANCE,negative
84:46,84:46:0,DISPLAY#USABILITY,negative
84:48,84:48:0,OS#DESIGN_FEATURES,negative
84:51,84:51:0,SOFTWARE#OPERATION_PERFORMANCE,negative
84:55,84:55:0,SOFTWARE#OPERATION_PERFORMANCE,negative
84:62,84:62:0,OS#CONNECTIVITY,negative
84:69,84:69:0,PHONE#OPERATION_PERFORMANCE,negative
84:70,84:70:0,SOFTWARE#OPERATION_PERFORMANCE,negative
84:71,84:71:0,SOFTWARE#OPERATION_PERFORMANCE,negative
84:74,84:74:0,SOFTWARE#OPERATION_PERFORMANCE,negative
85:14,85:14:0,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,positive
85:17,85:17:0,PHONE#USABILITY,positive
85:20,85:20:0,SOFTWARE#OPERATION_PERFORMANCE,positive
85:25,85:25:0,PHONE#PRICE,positive
85:26,85:26:0,PHONE#PRICE,positive
85:31,85:31:0,BATTERY#QUALITY,positive
85:33,85:33:0,MEMORY#USABILITY,positive
86:3,86:3:0,PHONE#CONNECTIVITY,negative
86:7,86:7:0,PHONE#OPERATION_PERFORMANCE,negative
86:8,86:8:0,BATTERY#QUALITY,positive
86:9,86:9:0,KEYBOARD#DESIGN_FEATURES,negative
86:10,86:10:0,DISPLAY#OPERATION_PERFORMANCE,negative
87:6,87:6:0,PHONE#CONNECTIVITY,negative
87:16,87:16:0,BATTERY#QUALITY,negative
87:21,87:21:0,HARDWARE#OPERATION_PERFORMANCE,negative
88:9,88:9:0,PHONE#DESIGN_FEATURES,positive
88:12,88:12:0,PHONE#OPERATION_PERFORMANCE,positive
88:13,88:13:0,SOFTWARE#USABILITY,negative
88:14,88:14:0,OS#DESIGN_FEATURES,positive
88:15,88:15:0,SOFTWARE#OPERATION_PERFORMANCE,negative
88:20,88:20:0,DISPLAY#DESIGN_FEATURES,positive
88:24,88:24:0,KEYBOARD#DESIGN_FEATURES,positive
88:31,88:31:0,HARDWARE#OPERATION_PERFORMANCE,negative
88:33,88:33:0,KEYBOARD#DESIGN_FEATURES,negative
88:34,88:34:0,PHONE#DESIGN_FEATURES,negative
88:36,88:36:0,PORTS#DESIGN_FEATURES,negative
88:37,88:37:0,PORTS#DESIGN_FEATURES,negative
88:38,88:38:0,KEYBOARD#DESIGN_FEATURES,negative
88:42,88:42:0,KEYBOARD#OPERATION_PERFORMANCE,positive
88:45,88:45:0,KEYBOARD#DESIGN_FEATURES,positive
88:46,88:46:0,KEYBOARD#DESIGN_FEATURES,positive
88:47,88:47:0,KEYBOARD#DESIGN_FEATURES,negative
88:50,88:50:0,MULTIMEDIA_DEVICES#QUALITY,positive
88:54,88:54:0,MULTIMEDIA_DEVICES#QUALITY,negative
88:55,88:55:0,DISPLAY#QUALITY,negative
88:56,88:56:0,PHONE#GENERAL,positive
88:61,88:61:0,BATTERY#QUALITY,positive
88:74,88:74:0,PHONE#QUALITY,positive
89:5,89:5:0,DISPLAY#DESIGN_FEATURES,positive
89:7,89:7:0,KEYBOARD#OPERATION_PERFORMANCE,positive
89:8,89:8:0,DISPLAY#DESIGN_FEATURES,negative
89:20,89:20:0,POWER_SUPPLY#USABILITY,negative
89:21,89:21:0,PHONE#QUALITY,positive
89:23,89:23:0,HARDWARE#QUALITY,positive
89:26,89:26:0,PHONE#USABILITY,positive
89:29,89:29:0,HARDWARE#USABILITY,positive
89:31,89:31:0,SOFTWARE#OPERATION_PERFORMANCE,positive
89:38,89:38:0,SOFTWARE#USABILITY,positive
89:39,89:39:0,OS#USABILITY,positive
89:42,89:42:0,SOFTWARE#OPERATION_PERFORMANCE,negative
89:44,89:44:0,SOFTWARE#OPERATION_PERFORMANCE,negative
89:50,89:50:0,PHONE#QUALITY,positive
89:51,89:51:0,PHONE#OPERATION_PERFORMANCE,positive
89:66,89:66:0,PHONE#PRICE,negative
90:4,90:4:0,PHONE#DESIGN_FEATURES,negative
90:6,90:6:0,DISPLAY#DESIGN_FEATURES,negative
90:13,90:13:0,PHONE#OPERATION_PERFORMANCE,positive
90:20,90:20:0,DISPLAY#DESIGN_FEATURES,positive
90:21,90:21:0,DISPLAY#QUALITY,positive
90:23,90:23:0,DISPLAY#QUALITY,positive
90:24,90:24:0,MULTIMEDIA_DEVICES#QUALITY,positive
90:25,90:25:0,SOFTWARE#OPERATION_PERFORMANCE,positive
90:26,90:26:0,KEYBOARD#DESIGN_FEATURES,negative
90:32,90:32:0,SOFTWARE#QUALITY,positive
90:37,90:37:0,SOFTWARE#OPERATION_PERFORMANCE,positive
90:39,90:39:0,HARDWARE#OPERATION_PERFORMANCE,positive
90:40,90:40:0,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,positive
90:43,90:43:0,OS#OPERATION_PERFORMANCE,positive
90:44,90:44:0,OS#OPERATION_PERFORMANCE,positive
90:45,90:45:0,MULTIMEDIA_DEVICES#QUALITY,positive
90:46,90:46:0,MULTIMEDIA_DEVICES#QUALITY,positive
90:48,90:48:0,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,negative
90:50,90:50:0,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,negative
90:53,90:53:0,OS#OPERATION_PERFORMANCE,negative
91:8,91:8:0,HARDWARE#DESIGN_FEATURES,negative
91:10,91:10:0,KEYBOARD#QUALITY,negative
91:11,91:11:0,KEYBOARD#QUALITY,negative
91:12,91:12:0,HARDWARE#QUALITY,negative
91:13,91:13:0,DISPLAY#QUALITY,negative
91:14,91:14:0,DISPLAY#QUALITY,negative
91:15,91:15:0,MULTIMEDIA_DEVICES#QUALITY,negative
91:19,91:19:0,BATTERY#QUALITY,negative
91:29,91:29:0,KEYBOARD#USABILITY,negative
92:3,92:3:0,PHONE#QUALITY,positive
92:4,92:4:0,PHONE#CONNECTIVITY,negative
92:5,92:5:0,MEMORY#USABILITY,positive
