sid,id,target,category,polarity,from,to
es_barceloneta_34_Charlie_2013-08-01:0,es_barceloneta_34_Charlie_2013-08-01:0:0,cocina,FOOD#QUALITY,positive,26,32
es_barceloneta_34_Charlie_2013-08-01:1,es_barceloneta_34_Charlie_2013-08-01:1:0,café,DRINKS#QUALITY,negative,43,47
es_barceloneta_34_Charlie_2013-08-01:2,es_barceloneta_34_Charlie_2013-08-01:2:0,NULL,RESTAURANT#GENERAL,positive,0,0
es_barceloneta_37_JaumeMunozGonzalez_2013-07-01:0,es_barceloneta_37_JaumeMunozGonzalez_2013-07-01:0:0,servicio,SERVICE#GENERAL,positive,3,11
es_barceloneta_37_JaumeMunozGonzalez_2013-07-01:0,es_barceloneta_37_JaumeMunozGonzalez_2013-07-01:0:1,local,AMBIENCE#GENERAL,positive,17,22
es_barceloneta_37_JaumeMunozGonzalez_2013-07-01:0,es_barceloneta_37_JaumeMunozGonzalez_2013-07-01:0:2,pulpo,FOOD#QUALITY,negative,137,142
es_barceloneta_37_JaumeMunozGonzalez_2013-07-01:1,es_barceloneta_37_JaumeMunozGonzalez_2013-07-01:1:0,NULL,RESTAURANT#PRICES,negative,0,0
es_barceloneta_38_JoseMariaRodriguezMartinez_2013-06-28:0,es_barceloneta_38_JoseMariaRodriguezMartinez_2013-06-28:0:0,servicio,SERVICE#GENERAL,positive,9,17
es_barceloneta_38_JoseMariaRodriguezMartinez_2013-06-28:0,es_barceloneta_38_JoseMariaRodriguezMartinez_2013-06-28:0:1,NULL,FOOD#QUALITY,positive,0,0
es_barceloneta_39_SebastianBernasconi_2013-06-07:0,es_barceloneta_39_SebastianBernasconi_2013-06-07:0:0,servicio,SERVICE#GENERAL,negative,3,11
es_barceloneta_39_SebastianBernasconi_2013-06-07:0,es_barceloneta_39_SebastianBernasconi_2013-06-07:0:1,carta,FOOD#QUALITY,negative,25,30
es_barceloneta_42_EsperanzaDiesteSantatala_2013-05-26:0,es_barceloneta_42_EsperanzaDiesteSantatala_2013-05-26:0:0,materia prima,FOOD#QUALITY,positive,10,23
es_barceloneta_42_EsperanzaDiesteSantatala_2013-05-26:1,es_barceloneta_42_EsperanzaDiesteSantatala_2013-05-26:1:0,Servicio,SERVICE#GENERAL,positive,0,8
es_barceloneta_42_EsperanzaDiesteSantatala_2013-05-26:2,es_barceloneta_42_EsperanzaDiesteSantatala_2013-05-26:2:0,platos,SERVICE#GENERAL,positive,4,10
es_barceloneta_42_EsperanzaDiesteSantatala_2013-05-26:3,es_barceloneta_42_EsperanzaDiesteSantatala_2013-05-26:3:0,vinos,DRINKS#STYLE_OPTIONS,positive,14,19
es_barceloneta_42_EsperanzaDiesteSantatala_2013-05-26:4,es_barceloneta_42_EsperanzaDiesteSantatala_2013-05-26:4:0,Local,AMBIENCE#GENERAL,positive,0,5
es_barceloneta_42_EsperanzaDiesteSantatala_2013-05-26:5,es_barceloneta_42_EsperanzaDiesteSantatala_2013-05-26:5:0,terraza,AMBIENCE#GENERAL,positive,65,72
es_barceloneta_42_EsperanzaDiesteSantatala_2013-05-26:6,es_barceloneta_42_EsperanzaDiesteSantatala_2013-05-26:6:0,NULL,RESTAURANT#GENERAL,positive,0,0
es_barceloneta_43_RafaelMartinez-Almeida_2013-04-15:0,es_barceloneta_43_RafaelMartinez-Almeida_2013-04-15:0:0,NULL,AMBIENCE#GENERAL,positive,0,0
es_barceloneta_43_RafaelMartinez-Almeida_2013-04-15:0,es_barceloneta_43_RafaelMartinez-Almeida_2013-04-15:0:1,comida,FOOD#QUALITY,positive,47,53
es_barceloneta_43_RafaelMartinez-Almeida_2013-04-15:0,es_barceloneta_43_RafaelMartinez-Almeida_2013-04-15:0:2,arroces,FOOD#QUALITY,positive,59,66
es_barceloneta_43_RafaelMartinez-Almeida_2013-04-15:0,es_barceloneta_43_RafaelMartinez-Almeida_2013-04-15:0:3,servicio,SERVICE#GENERAL,positive,81,89
es_barceloneta_46_SusyGallego_2012-12-11:0,es_barceloneta_46_SusyGallego_2012-12-11:0:0,NULL,FOOD#QUALITY,positive,0,0
es_barceloneta_46_SusyGallego_2012-12-11:0,es_barceloneta_46_SusyGallego_2012-12-11:0:1,servicio,SERVICE#GENERAL,positive,15,23
es_barceloneta_47_Fast_65_2012-12-07:1,es_barceloneta_47_Fast_65_2012-12-07:1:0,pescado,FOOD#QUALITY,neutral,27,34
es_barceloneta_47_Fast_65_2012-12-07:1,es_barceloneta_47_Fast_65_2012-12-07:1:1,pescado,SERVICE#GENERAL,negative,27,34
es_barceloneta_47_Fast_65_2012-12-07:2,es_barceloneta_47_Fast_65_2012-12-07:2:0,Servicio,SERVICE#GENERAL,negative,0,8
es_barceloneta_47_Fast_65_2012-12-07:3,es_barceloneta_47_Fast_65_2012-12-07:3:0,olor,AMBIENCE#GENERAL,negative,58,62
es_barceloneta_47_Fast_65_2012-12-07:4,es_barceloneta_47_Fast_65_2012-12-07:4:0,Postres,FOOD#QUALITY,negative,0,7
es_barceloneta_47_Fast_65_2012-12-07:4,es_barceloneta_47_Fast_65_2012-12-07:4:1,carta de postres,FOOD#STYLE_OPTIONS,negative,34,50
es_barceloneta_47_Fast_65_2012-12-07:5,es_barceloneta_47_Fast_65_2012-12-07:5:0,NULL,RESTAURANT#GENERAL,negative,0,0
es_barceloneta_48_AlbertFrancesch_2012-11-16:0,es_barceloneta_48_AlbertFrancesch_2012-11-16:0:0,servicio,SERVICE#GENERAL,positive,14,22
es_barceloneta_48_AlbertFrancesch_2012-11-16:0,es_barceloneta_48_AlbertFrancesch_2012-11-16:0:1,comida,FOOD#QUALITY,positive,56,62
es_barceloneta_54_MiguelMercadoVidal_2012-06-24:0,es_barceloneta_54_MiguelMercadoVidal_2012-06-24:0:0,Comedor,AMBIENCE#GENERAL,positive,0,7
es_barceloneta_54_MiguelMercadoVidal_2012-06-24:1,es_barceloneta_54_MiguelMercadoVidal_2012-06-24:1:0,vistas,AMBIENCE#GENERAL,positive,13,19
es_barceloneta_54_MiguelMercadoVidal_2012-06-24:2,es_barceloneta_54_MiguelMercadoVidal_2012-06-24:2:0,Servicio,SERVICE#GENERAL,positive,0,8
es_barceloneta_54_MiguelMercadoVidal_2012-06-24:3,es_barceloneta_54_MiguelMercadoVidal_2012-06-24:3:0,Ambiente,AMBIENCE#GENERAL,positive,0,8
es_barceloneta_54_MiguelMercadoVidal_2012-06-24:4,es_barceloneta_54_MiguelMercadoVidal_2012-06-24:4:0,Cocina,FOOD#QUALITY,positive,0,6
es_barceloneta_54_MiguelMercadoVidal_2012-06-24:5,es_barceloneta_54_MiguelMercadoVidal_2012-06-24:5:0,NULL,RESTAURANT#GENERAL,positive,0,0
es_barceloneta_57_GemmaAsensio_2012-05-20:0,es_barceloneta_57_GemmaAsensio_2012-05-20:0:0,Pescado,FOOD#QUALITY,positive,0,7
es_barceloneta_57_GemmaAsensio_2012-05-20:0,es_barceloneta_57_GemmaAsensio_2012-05-20:0:1,marisco,FOOD#QUALITY,positive,10,17
es_barceloneta_57_GemmaAsensio_2012-05-20:1,es_barceloneta_57_GemmaAsensio_2012-05-20:1:0,terraza,AMBIENCE#GENERAL,positive,3,10
es_barceloneta_58_AlbertoFernandezMarin_2012-05-20:0,es_barceloneta_58_AlbertoFernandezMarin_2012-05-20:0:0,NULL,RESTAURANT#GENERAL,positive,0,0
es_barceloneta_59_JosepLluisTomasSavall_2012-05-13:0,es_barceloneta_59_JosepLluisTomasSavall_2012-05-13:0:0,comida,FOOD#QUALITY,positive,3,9
es_barceloneta_59_JosepLluisTomasSavall_2012-05-13:0,es_barceloneta_59_JosepLluisTomasSavall_2012-05-13:0:1,local,AMBIENCE#GENERAL,negative,24,29
es_barceloneta_61_ConsueloMateosCandeleda_2012-04-07:0,es_barceloneta_61_ConsueloMateosCandeleda_2012-04-07:0:0,filete a la pimienta verde,FOOD#QUALITY,positive,84,110
es_barceloneta_61_ConsueloMateosCandeleda_2012-04-07:1,es_barceloneta_61_ConsueloMateosCandeleda_2012-04-07:1:0,trato,SERVICE#GENERAL,positive,3,8
es_barceloneta_61_ConsueloMateosCandeleda_2012-04-07:2,es_barceloneta_61_ConsueloMateosCandeleda_2012-04-07:2:0,vistas,AMBIENCE#GENERAL,positive,86,92
es_barceloneta_62_VictorPeraltaCalonge_2012-04-04:0,es_barceloneta_62_VictorPeraltaCalonge_2012-04-04:0:0,NULL,RESTAURANT#GENERAL,positive,0,0
es_barceloneta_65_JavierFarreDomingo_2012-03-04:0,es_barceloneta_65_JavierFarreDomingo_2012-03-04:0:0,servicio,SERVICE#GENERAL,positive,5,13
es_barceloneta_65_JavierFarreDomingo_2012-03-04:1,es_barceloneta_65_JavierFarreDomingo_2012-03-04:1:0,2ºplato,FOOD#QUALITY,positive,19,26
es_barceloneta_65_JavierFarreDomingo_2012-03-04:1,es_barceloneta_65_JavierFarreDomingo_2012-03-04:1:1,primero,FOOD#STYLE_OPTIONS,negative,31,38
es_barceloneta_66_MariaTeresaPerezGomez_2012-01-17:0,es_barceloneta_66_MariaTeresaPerezGomez_2012-01-17:0:0,NULL,RESTAURANT#GENERAL,positive,0,0
es_barceloneta_66_MariaTeresaPerezGomez_2012-01-17:0,es_barceloneta_66_MariaTeresaPerezGomez_2012-01-17:0:1,jaleo,AMBIENCE#GENERAL,negative,176,181
es_barceloneta_66_MariaTeresaPerezGomez_2012-01-17:2,es_barceloneta_66_MariaTeresaPerezGomez_2012-01-17:2:0,NULL,RESTAURANT#GENERAL,positive,0,0
es_barceloneta_66_MariaTeresaPerezGomez_2012-01-17:3,es_barceloneta_66_MariaTeresaPerezGomez_2012-01-17:3:0,servicio,SERVICE#GENERAL,positive,10,18
es_barceloneta_68_JoseLuisPerezLafalla_2011-12-11:0,es_barceloneta_68_JoseLuisPerezLafalla_2011-12-11:0:0,productos,FOOD#QUALITY,positive,21,30
es_barceloneta_68_JoseLuisPerezLafalla_2011-12-11:0,es_barceloneta_68_JoseLuisPerezLafalla_2011-12-11:0:1,servicio,SERVICE#GENERAL,positive,45,53
es_barceloneta_6_Antonio_2015-08-19:0,es_barceloneta_6_Antonio_2015-08-19:0:0,NULL,RESTAURANT#GENERAL,positive,0,0
es_barceloneta_6_Antonio_2015-08-19:1,es_barceloneta_6_Antonio_2015-08-19:1:0,recepción,SERVICE#GENERAL,positive,13,22
es_barceloneta_6_Antonio_2015-08-19:2,es_barceloneta_6_Antonio_2015-08-19:2:0,Maitre,SERVICE#GENERAL,positive,37,43
es_barceloneta_6_Antonio_2015-08-19:2,es_barceloneta_6_Antonio_2015-08-19:2:1,camareros,SERVICE#GENERAL,positive,53,62
es_barceloneta_6_Antonio_2015-08-19:3,es_barceloneta_6_Antonio_2015-08-19:3:0,Sugerencias,SERVICE#GENERAL,positive,3,14
es_barceloneta_6_Antonio_2015-08-19:4,es_barceloneta_6_Antonio_2015-08-19:4:0,NULL,RESTAURANT#GENERAL,positive,0,0
es_barceloneta_73_EudaldCapdevilaPuigcercos_2011-10-10:1,es_barceloneta_73_EudaldCapdevilaPuigcercos_2011-10-10:1:0,NULL,RESTAURANT#GENERAL,positive,0,0
es_barceloneta_75_HectorLuisMorenoG_2011-09-25:0,es_barceloneta_75_HectorLuisMorenoG_2011-09-25:0:0,NULL,SERVICE#GENERAL,positive,0,0
es_barceloneta_81_JoseMariaPascualBurgues_2011-06-06:0,es_barceloneta_81_JoseMariaPascualBurgues_2011-06-06:0:0,platos,FOOD#PRICES,negative,8,14
es_barceloneta_84_Manel_2011-04-17:1,es_barceloneta_84_Manel_2011-04-17:1:0,producto,FOOD#QUALITY,positive,53,61
es_barceloneta_84_Manel_2011-04-17:1,es_barceloneta_84_Manel_2011-04-17:1:1,comida,FOOD#PRICES,positive,111,117
es_barceloneta_84_Manel_2011-04-17:2,es_barceloneta_84_Manel_2011-04-17:2:0,vino,DRINKS#PRICES,negative,3,7
es_barceloneta_84_Manel_2011-04-17:3,es_barceloneta_84_Manel_2011-04-17:3:0,servicio,SERVICE#GENERAL,neutral,13,21
es_barceloneta_84_Manel_2011-04-17:4,es_barceloneta_84_Manel_2011-04-17:4:0,mesas,AMBIENCE#GENERAL,negative,19,24
es_barceloneta_84_Manel_2011-04-17:5,es_barceloneta_84_Manel_2011-04-17:5:0,NULL,RESTAURANT#GENERAL,positive,0,0
es_barceloneta_86_PilarVinaixaBlade_2011-04-02:0,es_barceloneta_86_PilarVinaixaBlade_2011-04-02:0:0,NULL,RESTAURANT#GENERAL,positive,0,0
es_barceloneta_87_Lonly_2011-03-23:0,es_barceloneta_87_Lonly_2011-03-23:0:0,marisco,FOOD#QUALITY,positive,30,37
es_barceloneta_87_Lonly_2011-03-23:0,es_barceloneta_87_Lonly_2011-03-23:0:1,pescado,FOOD#QUALITY,positive,40,47
es_barceloneta_87_Lonly_2011-03-23:0,es_barceloneta_87_Lonly_2011-03-23:0:2,entorno,AMBIENCE#GENERAL,positive,54,61
es_barceloneta_87_Lonly_2011-03-23:0,es_barceloneta_87_Lonly_2011-03-23:0:3,local,AMBIENCE#GENERAL,neutral,83,88
es_barceloneta_87_Lonly_2011-03-23:1,es_barceloneta_87_Lonly_2011-03-23:1:0,servicio,SERVICE#GENERAL,positive,9,17
es_barceloneta_8_AntonioSerranoPueyo_2015-05-30:1,es_barceloneta_8_AntonioSerranoPueyo_2015-05-30:1:0,NULL,RESTAURANT#GENERAL,positive,0,0
es_barceloneta_8_AntonioSerranoPueyo_2015-05-30:2,es_barceloneta_8_AntonioSerranoPueyo_2015-05-30:2:0,Productos,FOOD#QUALITY,positive,0,9
es_barceloneta_8_AntonioSerranoPueyo_2015-05-30:3,es_barceloneta_8_AntonioSerranoPueyo_2015-05-30:3:0,servicio,SERVICE#GENERAL,positive,38,46
es_barceloneta_8_AntonioSerranoPueyo_2015-05-30:4,es_barceloneta_8_AntonioSerranoPueyo_2015-05-30:4:0,Jefe de Sala,SERVICE#GENERAL,positive,3,15
es_barceloneta_8_AntonioSerranoPueyo_2015-05-30:5,es_barceloneta_8_AntonioSerranoPueyo_2015-05-30:5:0,Un valor seguro,RESTAURANT#GENERAL,positive,0,15
es_barceloneta_8_AntonioSerranoPueyo_2015-05-30:6,es_barceloneta_8_AntonioSerranoPueyo_2015-05-30:6:0,"Un ""Blue chip"" de la restauración",RESTAURANT#GENERAL,positive,0,33
es_barceloneta_90_RoserFerrerJarque_2011-02-27:0,es_barceloneta_90_RoserFerrerJarque_2011-02-27:0:0,servicio,SERVICE#GENERAL,positive,48,56
es_barceloneta_90_RoserFerrerJarque_2011-02-27:0,es_barceloneta_90_RoserFerrerJarque_2011-02-27:0:1,comida,FOOD#QUALITY,positive,61,67
es_barceloneta_93_JoseMJodarToledo_2011-01-04:0,es_barceloneta_93_JoseMJodarToledo_2011-01-04:0:0,Ambiente,AMBIENCE#GENERAL,negative,0,8
es_barceloneta_93_JoseMJodarToledo_2011-01-04:0,es_barceloneta_93_JoseMJodarToledo_2011-01-04:0:1,servicio,SERVICE#GENERAL,positive,26,34
es_barceloneta_93_JoseMJodarToledo_2011-01-04:0,es_barceloneta_93_JoseMJodarToledo_2011-01-04:0:2,NULL,FOOD#QUALITY,positive,0,0
es_barceloneta_93_JoseMJodarToledo_2011-01-04:0,es_barceloneta_93_JoseMJodarToledo_2011-01-04:0:3,NULL,FOOD#PRICES,positive,0,0
es_barceloneta_95_Berta_2010-12-14:0,es_barceloneta_95_Berta_2010-12-14:0:0,sitios,RESTAURANT#PRICES,positive,16,22
es_barceloneta_95_Berta_2010-12-14:1,es_barceloneta_95_Berta_2010-12-14:1:0,NULL,FOOD#QUALITY,positive,0,0
es_barceloneta_95_Berta_2010-12-14:1,es_barceloneta_95_Berta_2010-12-14:1:1,NULL,FOOD#PRICES,negative,0,0
es_barceloneta_95_Berta_2010-12-14:2,es_barceloneta_95_Berta_2010-12-14:2:0,NULL,RESTAURANT#GENERAL,positive,0,0
es_barceloneta_98_XavierSoler_2010-10-30:0,es_barceloneta_98_XavierSoler_2010-10-30:0:0,restaurante,RESTAURANT#GENERAL,positive,9,20
es_barceloneta_98_XavierSoler_2010-10-30:1,es_barceloneta_98_XavierSoler_2010-10-30:1:0,Comida,FOOD#QUALITY,positive,0,6
es_barceloneta_98_XavierSoler_2010-10-30:1,es_barceloneta_98_XavierSoler_2010-10-30:1:1,vistas,AMBIENCE#GENERAL,positive,9,15
es_barceloneta_99_JoseRuizMartos_2010-10-12:0,es_barceloneta_99_JoseRuizMartos_2010-10-12:0:0,NULL,RESTAURANT#GENERAL,positive,0,0
es_bodega-de-chema-la-zaragoza_comment-3991:0,es_bodega-de-chema-la-zaragoza_comment-3991:0:0,Menú degustación,FOOD#QUALITY,positive,33,49
es_bodega-de-chema-la-zaragoza_comment-3991:0,es_bodega-de-chema-la-zaragoza_comment-3991:0:1,servicio,SERVICE#GENERAL,positive,276,284
es_bodega-de-chema-la-zaragoza_comment-3991:0,es_bodega-de-chema-la-zaragoza_comment-3991:0:2,NULL,RESTAURANT#GENERAL,positive,0,0
es_bodega-de-chema-la-zaragoza_comment-4031:2,es_bodega-de-chema-la-zaragoza_comment-4031:2:0,NULL,FOOD#QUALITY,positive,0,0
es_bodega-de-chema-la-zaragoza_comment-4031:2,es_bodega-de-chema-la-zaragoza_comment-4031:2:1,NULL,FOOD#STYLE_OPTIONS,negative,0,0
es_bodega-de-chema-la-zaragoza_comment-4094:0,es_bodega-de-chema-la-zaragoza_comment-4094:0:0,menú del cabritillo,FOOD#QUALITY,positive,79,98
es_bodega-de-chema-la-zaragoza_comment-4094:1,es_bodega-de-chema-la-zaragoza_comment-4094:1:0,NULL,RESTAURANT#PRICES,neutral,0,0
es_bodega-de-chema-la-zaragoza_comment-4145:0,es_bodega-de-chema-la-zaragoza_comment-4145:0:0,restaurante,RESTAURANT#GENERAL,positive,60,71
es_bodega-de-chema-la-zaragoza_comment-4145:1,es_bodega-de-chema-la-zaragoza_comment-4145:1:0,cabrito,FOOD#QUALITY,positive,3,10
es_bodega-de-chema-la-zaragoza_comment-4145:2,es_bodega-de-chema-la-zaragoza_comment-4145:2:0,patatas,FOOD#QUALITY,positive,28,35
es_bodega-de-chema-la-zaragoza_comment-4145:3,es_bodega-de-chema-la-zaragoza_comment-4145:3:0,menú,FOOD#QUALITY,positive,14,18
es_bodega-de-chema-la-zaragoza_comment-4145:4,es_bodega-de-chema-la-zaragoza_comment-4145:4:0,NULL,RESTAURANT#GENERAL,positive,0,0
es_bodega-de-chema-la-zaragoza_comment-4165:0,es_bodega-de-chema-la-zaragoza_comment-4165:0:0,comida,FOOD#QUALITY,positive,6,12
es_bodega-de-chema-la-zaragoza_comment-4165:0,es_bodega-de-chema-la-zaragoza_comment-4165:0:1,comida,FOOD#PRICES,neutral,6,12
es_bodega-de-chema-la-zaragoza_comment-4165:0,es_bodega-de-chema-la-zaragoza_comment-4165:0:2,servicio,SERVICE#GENERAL,positive,50,58
es_bodega-de-chema-la-zaragoza_comment-4165:1,es_bodega-de-chema-la-zaragoza_comment-4165:1:0,asado,FOOD#QUALITY,positive,3,8
es_bodega-de-chema-la-zaragoza_comment-4180:1,es_bodega-de-chema-la-zaragoza_comment-4180:1:0,cabrito con patatas,FOOD#QUALITY,positive,33,52
es_bodega-de-chema-la-zaragoza_comment-4180:2,es_bodega-de-chema-la-zaragoza_comment-4180:2:0,sitio,FOOD#QUALITY,positive,22,27
es_bodega-de-chema-la-zaragoza_comment-4180:3,es_bodega-de-chema-la-zaragoza_comment-4180:3:0,Raciones,FOOD#STYLE_OPTIONS,positive,0,8
es_bodega-de-chema-la-zaragoza_comment-4180:3,es_bodega-de-chema-la-zaragoza_comment-4180:3:1,Raciones,FOOD#PRICES,positive,0,8
es_bodega-de-chema-la-zaragoza_comment-4180:4,es_bodega-de-chema-la-zaragoza_comment-4180:4:0,huevo pochado,FOOD#QUALITY,positive,89,102
es_bodega-de-chema-la-zaragoza_comment-4180:4,es_bodega-de-chema-la-zaragoza_comment-4180:4:1,NULL,FOOD#PRICES,positive,0,0
es_bodega-de-chema-la-zaragoza_comment-4180:4,es_bodega-de-chema-la-zaragoza_comment-4180:4:2,NULL,FOOD#QUALITY,positive,0,0
es_bodega-de-chema-la-zaragoza_comment-4180:5,es_bodega-de-chema-la-zaragoza_comment-4180:5:0,sorbete de mojito,DRINKS#QUALITY,positive,15,32
es_bodega-de-chema-la-zaragoza_comment-4180:6,es_bodega-de-chema-la-zaragoza_comment-4180:6:0,NULL,RESTAURANT#GENERAL,positive,0,0
es_bodega-de-chema-la-zaragoza_comment-4200:0,es_bodega-de-chema-la-zaragoza_comment-4200:0:0,NULL,RESTAURANT#GENERAL,positive,0,0
es_bodega-de-chema-la-zaragoza_comment-4202:0,es_bodega-de-chema-la-zaragoza_comment-4202:0:0,menú de las setas,FOOD#QUALITY,positive,93,110
es_bodega-de-chema-la-zaragoza_comment-4202:1,es_bodega-de-chema-la-zaragoza_comment-4202:1:0,servicio,SERVICE#GENERAL,positive,3,11
es_bodega-de-chema-la-zaragoza_comment-4202:2,es_bodega-de-chema-la-zaragoza_comment-4202:2:0,NULL,RESTAURANT#GENERAL,positive,0,0
es_bodega-de-chema-la-zaragoza_comment-4202:2,es_bodega-de-chema-la-zaragoza_comment-4202:2:1,NULL,FOOD#QUALITY,positive,0,0
es_bodega-de-chema-la-zaragoza_comment-4202:2,es_bodega-de-chema-la-zaragoza_comment-4202:2:2,NULL,RESTAURANT#PRICES,positive,0,0
es_bodega-de-chema-la-zaragoza_comment-4255:0,es_bodega-de-chema-la-zaragoza_comment-4255:0:0,menú,FOOD#QUALITY,positive,39,43
es_bodega-de-chema-la-zaragoza_comment-4255:0,es_bodega-de-chema-la-zaragoza_comment-4255:0:1,servicio,SERVICE#GENERAL,positive,70,78
es_bodega-de-chema-la-zaragoza_comment-4255:1,es_bodega-de-chema-la-zaragoza_comment-4255:1:0,carta de vinos y el cava,DRINKS#STYLE_OPTIONS,positive,3,27
es_bodega-de-chema-la-zaragoza_comment-4255:2,es_bodega-de-chema-la-zaragoza_comment-4255:2:0,NULL,RESTAURANT#GENERAL,positive,0,0
es_bodega-de-chema-la-zaragoza_comment-4255:3,es_bodega-de-chema-la-zaragoza_comment-4255:3:0,NULL,FOOD#PRICES,positive,0,0
es_bodega-de-chema-la-zaragoza_comment-4255:3,es_bodega-de-chema-la-zaragoza_comment-4255:3:1,NULL,FOOD#QUALITY,positive,0,0
es_bodega-de-chema-la-zaragoza_comment-4255:4,es_bodega-de-chema-la-zaragoza_comment-4255:4:0,NULL,RESTAURANT#GENERAL,positive,0,0
es_bodega-de-chema-la-zaragoza_comment-4256:0,es_bodega-de-chema-la-zaragoza_comment-4256:0:0,comida,FOOD#QUALITY,positive,33,39
es_bodega-de-chema-la-zaragoza_comment-4256:0,es_bodega-de-chema-la-zaragoza_comment-4256:0:1,ambiente,AMBIENCE#GENERAL,positive,85,93
es_bodega-de-chema-la-zaragoza_comment-4256:0,es_bodega-de-chema-la-zaragoza_comment-4256:0:2,trato,SERVICE#GENERAL,positive,116,121
es_bodega-de-chema-la-zaragoza_comment-4292:0,es_bodega-de-chema-la-zaragoza_comment-4292:0:0,comida,FOOD#QUALITY,positive,3,9
es_bodega-de-chema-la-zaragoza_comment-4292:0,es_bodega-de-chema-la-zaragoza_comment-4292:0:1,oferta,FOOD#PRICES,negative,38,44
es_bodega-de-chema-la-zaragoza_comment-4326:0,es_bodega-de-chema-la-zaragoza_comment-4326:0:0,restaurante,RESTAURANT#GENERAL,positive,21,32
es_bodega-de-chema-la-zaragoza_comment-4326:1,es_bodega-de-chema-la-zaragoza_comment-4326:1:0,atención,SERVICE#GENERAL,positive,13,21
es_bodega-de-chema-la-zaragoza_comment-4326:2,es_bodega-de-chema-la-zaragoza_comment-4326:2:0,cabrito al horno,FOOD#QUALITY,positive,45,61
es_bodega-de-chema-la-zaragoza_comment-4326:2,es_bodega-de-chema-la-zaragoza_comment-4326:2:1,comida,FOOD#QUALITY,positive,8,14
es_bodega-de-chema-la-zaragoza_comment-4326:3,es_bodega-de-chema-la-zaragoza_comment-4326:3:0,menú,FOOD#PRICES,positive,162,166
es_bodega-de-chema-la-zaragoza_comment-4326:4,es_bodega-de-chema-la-zaragoza_comment-4326:4:0,NULL,RESTAURANT#GENERAL,positive,0,0
es_bodega-de-chema-la-zaragoza_comment-4326:5,es_bodega-de-chema-la-zaragoza_comment-4326:5:0,NULL,RESTAURANT#GENERAL,positive,0,0
es_bodega-de-chema-la-zaragoza_comment-4331:0,es_bodega-de-chema-la-zaragoza_comment-4331:0:0,menú temático de la trufa,FOOD#QUALITY,positive,62,87
es_bodega-de-chema-la-zaragoza_comment-4331:0,es_bodega-de-chema-la-zaragoza_comment-4331:0:1,cabrito,FOOD#QUALITY,positive,93,100
es_bodega-de-chema-la-zaragoza_comment-4331:1,es_bodega-de-chema-la-zaragoza_comment-4331:1:0,NULL,SERVICE#GENERAL,positive,0,0
es_bodega-de-chema-la-zaragoza_comment-4331:2,es_bodega-de-chema-la-zaragoza_comment-4331:2:0,HEREDAD “RED”,DRINKS#QUALITY,positive,8,21
es_bodega-de-chema-la-zaragoza_comment-4331:3,es_bodega-de-chema-la-zaragoza_comment-4331:3:0,platos,FOOD#PRICES,positive,63,69
es_bodega-de-chema-la-zaragoza_comment-4331:3,es_bodega-de-chema-la-zaragoza_comment-4331:3:1,platos,FOOD#QUALITY,positive,63,69
es_bodega-de-chema-la-zaragoza_comment-4331:4,es_bodega-de-chema-la-zaragoza_comment-4331:4:0,NULL,RESTAURANT#GENERAL,positive,0,0
es_bodega-de-chema-la-zaragoza_comment-4344:0,es_bodega-de-chema-la-zaragoza_comment-4344:0:0,restaurante,RESTAURANT#GENERAL,positive,23,34
es_bodega-de-chema-la-zaragoza_comment-4344:1,es_bodega-de-chema-la-zaragoza_comment-4344:1:0,comida,FOOD#QUALITY,positive,3,9
es_bodega-de-chema-la-zaragoza_comment-4344:1,es_bodega-de-chema-la-zaragoza_comment-4344:1:1,servicio,SERVICE#GENERAL,positive,29,37
es_bodega-de-chema-la-zaragoza_comment-4344:2,es_bodega-de-chema-la-zaragoza_comment-4344:2:0,NULL,RESTAURANT#GENERAL,positive,0,0
es_bodega-de-chema-la-zaragoza_comment-4366:0,es_bodega-de-chema-la-zaragoza_comment-4366:0:0,cabrito,FOOD#QUALITY,positive,13,20
es_bodega-de-chema-la-zaragoza_comment-4366:1,es_bodega-de-chema-la-zaragoza_comment-4366:1:0,detalle de la casa,FOOD#STYLE_OPTIONS,positive,13,31
es_bodega-de-chema-la-zaragoza_comment-4366:1,es_bodega-de-chema-la-zaragoza_comment-4366:1:1,entrantres,FOOD#QUALITY,positive,38,48
es_bodega-de-chema-la-zaragoza_comment-4366:1,es_bodega-de-chema-la-zaragoza_comment-4366:1:2,tabla de quesos,FOOD#QUALITY,positive,71,86
es_bodega-de-chema-la-zaragoza_comment-4366:2,es_bodega-de-chema-la-zaragoza_comment-4366:2:0,NULL,RESTAURANT#GENERAL,positive,0,0
es_bodega-de-chema-la-zaragoza_comment-4370:0,es_bodega-de-chema-la-zaragoza_comment-4370:0:0,comida,FOOD#QUALITY,positive,3,9
es_bodega-de-chema-la-zaragoza_comment-4370:0,es_bodega-de-chema-la-zaragoza_comment-4370:0:1,servicio,SERVICE#GENERAL,neutral,31,39
es_bodega-de-chema-la-zaragoza_comment-4370:1,es_bodega-de-chema-la-zaragoza_comment-4370:1:0,NULL,RESTAURANT#GENERAL,negative,0,0
es_bodega-de-chema-la-zaragoza_comment-4372:0,es_bodega-de-chema-la-zaragoza_comment-4372:0:0,menú,FOOD#QUALITY,positive,3,7
