sid,id,target,category,polarity,from,to
g187147-d1211203-r170663157:3,g187147-d1211203-r170663157:3:0,NULL,RESTAURANT#GENERAL,positive,0,0
g187147-d1211203-r280065031:0,g187147-d1211203-r280065031:0:0,restaurant,RESTAURANT#GENERAL,positive,55,65
g187147-d1211203-r280065031:1,g187147-d1211203-r280065031:1:0,plats,FOOD#QUALITY,positive,4,9
g187147-d1211203-r280065031:1,g187147-d1211203-r280065031:1:1,plats,FOOD#STYLE_OPTIONS,positive,4,9
g187147-d1211203-r280065031:2,g187147-d1211203-r280065031:2:0,NULL,FOOD#STYLE_OPTIONS,positive,0,0
g187147-d1211203-r280065031:3,g187147-d1211203-r280065031:3:0,cassolette de moules,FOOD#QUALITY,positive,26,46
g187147-d1211203-r280065031:3,g187147-d1211203-r280065031:3:1,boudin,FOOD#QUALITY,positive,53,59
g187147-d1211203-r280065031:3,g187147-d1211203-r280065031:3:2,NULL,FOOD#QUALITY,positive,0,0
g187147-d1211203-r280065031:4,g187147-d1211203-r280065031:4:0,assiette de fromage,FOOD#QUALITY,positive,2,21
g187147-d1211203-r280065031:4,g187147-d1211203-r280065031:4:1,assiette de fromage,FOOD#STYLE_OPTIONS,positive,2,21
g187147-d1211203-r280065031:5,g187147-d1211203-r280065031:5:0,NULL,RESTAURANT#GENERAL,positive,0,0
g187147-d1327880-r242392720:1,g187147-d1327880-r242392720:1:0,NULL,RESTAURANT#GENERAL,positive,0,0
g187147-d1327880-r242392720:2,g187147-d1327880-r242392720:2:0,assiette de charcuterie,FOOD#STYLE_OPTIONS,negative,13,36
g187147-d1327880-r242392720:3,g187147-d1327880-r242392720:3:0,carte de vins,DRINKS#STYLE_OPTIONS,positive,42,55
g187147-d1327880-r242392720:3,g187147-d1327880-r242392720:3:1,cuisine,FOOD#STYLE_OPTIONS,positive,20,27
g187147-d1327880-r242392720:3,g187147-d1327880-r242392720:3:2,NULL,RESTAURANT#GENERAL,positive,0,0
g187147-d1336322-r243511045:0,g187147-d1336322-r243511045:0:0,Service,SERVICE#GENERAL,negative,0,7
g187147-d1336322-r243511045:1,g187147-d1336322-r243511045:1:0,Nourriture,FOOD#QUALITY,negative,0,10
g187147-d1336849-r242014326:0,g187147-d1336849-r242014326:0:0,NULL,RESTAURANT#GENERAL,negative,0,0
g187147-d1336849-r242014326:1,g187147-d1336849-r242014326:1:0,Service,SERVICE#GENERAL,negative,0,7
g187147-d1336849-r242014326:2,g187147-d1336849-r242014326:2:0,menu,FOOD#STYLE_OPTIONS,negative,3,7
g187147-d1336849-r242014326:3,g187147-d1336849-r242014326:3:0,Choix,FOOD#STYLE_OPTIONS,negative,0,5
g187147-d1336849-r242014326:4,g187147-d1336849-r242014326:4:0,plats,FOOD#STYLE_OPTIONS,negative,17,22
g187147-d1336849-r242014326:5,g187147-d1336849-r242014326:5:0,bœuf,FOOD#QUALITY,negative,44,48
g187147-d1336849-r242014326:6,g187147-d1336849-r242014326:6:0,NULL,RESTAURANT#PRICES,negative,0,0
g187147-d1336849-r242014326:7,g187147-d1336849-r242014326:7:0,NULL,RESTAURANT#GENERAL,negative,0,0
g187147-d1336849-r242014326:8,g187147-d1336849-r242014326:8:0,restaurants,RESTAURANT#GENERAL,negative,18,29
g187147-d1381523-r158339054:0,g187147-d1381523-r158339054:0:0,endroit,RESTAURANT#MISCELLANEOUS,neutral,23,30
g187147-d1381523-r158339054:1,g187147-d1381523-r158339054:1:0,service,SERVICE#GENERAL,negative,50,57
g187147-d1381523-r158339054:1,g187147-d1381523-r158339054:1:1,plats,FOOD#QUALITY,negative,75,80
g187147-d1381523-r158339054:1,g187147-d1381523-r158339054:1:2,restaurant,AMBIENCE#GENERAL,negative,102,112
g187147-d1381523-r158339054:1,g187147-d1381523-r158339054:1:3,NULL,SERVICE#GENERAL,negative,0,0
g187147-d1381523-r158339054:2,g187147-d1381523-r158339054:2:0,serveur,SERVICE#GENERAL,negative,3,10
g187147-d1381523-r158339054:3,g187147-d1381523-r158339054:3:0,NULL,RESTAURANT#GENERAL,negative,0,0
g187147-d1390879-r184171903:0,g187147-d1390879-r184171903:0:0,Cuisine,FOOD#QUALITY,negative,0,7
g187147-d1390879-r184171903:0,g187147-d1390879-r184171903:0:1,service,SERVICE#GENERAL,negative,35,42
g187147-d1390879-r184171903:0,g187147-d1390879-r184171903:0:2,NULL,RESTAURANT#PRICES,negative,0,0
g187147-d1390879-r184171903:0,g187147-d1390879-r184171903:0:3,NULL,FOOD#QUALITY,negative,0,0
g187147-d1390879-r184171903:1,g187147-d1390879-r184171903:1:0,adresse,RESTAURANT#GENERAL,negative,4,11
g187147-d1392655-r199033401:0,g187147-d1392655-r199033401:0:0,accueil,SERVICE#GENERAL,positive,9,16
g187147-d1392655-r199033401:0,g187147-d1392655-r199033401:0:1,ambiance,AMBIENCE#GENERAL,positive,27,35
g187147-d1392655-r199033401:0,g187147-d1392655-r199033401:0:2,cadre,AMBIENCE#GENERAL,positive,49,54
g187147-d1392655-r199033401:1,g187147-d1392655-r199033401:1:0,assiette,FOOD#QUALITY,negative,25,33
g187147-d1392655-r199033401:2,g187147-d1392655-r199033401:2:0,carte,FOOD#STYLE_OPTIONS,negative,3,8
g187147-d1392655-r199033401:2,g187147-d1392655-r199033401:2:1,produits,FOOD#STYLE_OPTIONS,negative,149,157
g187147-d1392655-r199033401:3,g187147-d1392655-r199033401:3:0,frites,FOOD#QUALITY,negative,104,110
g187147-d1392655-r199033401:3,g187147-d1392655-r199033401:3:1,fish and chips,FOOD#QUALITY,negative,59,73
g187147-d1392655-r199033401:3,g187147-d1392655-r199033401:3:2,burger,FOOD#QUALITY,negative,46,52
g187147-d1392655-r199033401:4,g187147-d1392655-r199033401:4:0,tarte tropézienne,FOOD#QUALITY,positive,3,20
g187147-d1392655-r199033401:4,g187147-d1392655-r199033401:4:1,NULL,RESTAURANT#GENERAL,negative,0,0
g187147-d1392655-r199033401:4,g187147-d1392655-r199033401:4:2,tarte tropézienne,FOOD#STYLE_OPTIONS,negative,3,20
g187147-d1450531-r187797211:0,g187147-d1450531-r187797211:0:0,restaurant,RESTAURANT#MISCELLANEOUS,negative,26,36
g187147-d1450531-r187797211:1,g187147-d1450531-r187797211:1:0,plats,FOOD#STYLE_OPTIONS,negative,54,59
g187147-d1450531-r187797211:1,g187147-d1450531-r187797211:1:1,vins,DRINKS#STYLE_OPTIONS,negative,72,76
g187147-d1450531-r187797211:1,g187147-d1450531-r187797211:1:2,entrées,FOOD#STYLE_OPTIONS,negative,61,68
g187147-d1450531-r187797211:2,g187147-d1450531-r187797211:2:0,NULL,AMBIENCE#GENERAL,negative,0,0
g187147-d1450531-r187797211:3,g187147-d1450531-r187797211:3:0,NULL,RESTAURANT#MISCELLANEOUS,negative,0,0
g187147-d1450531-r187797211:3,g187147-d1450531-r187797211:3:1,service,SERVICE#GENERAL,negative,34,41
g187147-d1450531-r187797211:4,g187147-d1450531-r187797211:4:0,NULL,RESTAURANT#GENERAL,negative,0,0
g187147-d1450531-r187797211:5,g187147-d1450531-r187797211:5:0,plats,FOOD#QUALITY,positive,4,9
g187147-d1450531-r187797211:5,g187147-d1450531-r187797211:5:1,plats,FOOD#STYLE_OPTIONS,negative,4,9
g187147-d1474710-r254855516:0,g187147-d1474710-r254855516:0:0,accueil,SERVICE#GENERAL,negative,18,25
g187147-d1474710-r254855516:0,g187147-d1474710-r254855516:0:1,NULL,RESTAURANT#GENERAL,negative,0,0
g187147-d1474710-r254855516:1,g187147-d1474710-r254855516:1:0,NULL,SERVICE#GENERAL,negative,0,0
g187147-d1474710-r254855516:2,g187147-d1474710-r254855516:2:0,NULL,SERVICE#GENERAL,negative,0,0
g187147-d1474710-r254855516:3,g187147-d1474710-r254855516:3:0,Poulet,FOOD#QUALITY,negative,0,6
g187147-d1474710-r254855516:3,g187147-d1474710-r254855516:3:1,frite,FOOD#QUALITY,negative,19,24
g187147-d1474710-r254855516:3,g187147-d1474710-r254855516:3:2,saumon grillé,FOOD#QUALITY,negative,47,60
g187147-d1474710-r254855516:3,g187147-d1474710-r254855516:3:3,riz,FOOD#QUALITY,negative,78,81
g187147-d1474710-r254855516:3,g187147-d1474710-r254855516:3:4,NULL,FOOD#PRICES,negative,0,0
g187147-d1474710-r254855516:4,g187147-d1474710-r254855516:4:0,NULL,FOOD#STYLE_OPTIONS,negative,0,0
g187147-d1474710-r254855516:5,g187147-d1474710-r254855516:5:0,NULL,RESTAURANT#GENERAL,negative,0,0
g187147-d1474710-r254855516:6,g187147-d1474710-r254855516:6:0,NULL,RESTAURANT#GENERAL,negative,0,0
g187147-d1474710-r268236876:0,g187147-d1474710-r268236876:0:0,endroit,RESTAURANT#GENERAL,negative,3,10
g187147-d1474710-r268236876:1,g187147-d1474710-r268236876:1:0,verres de vin blanc,DRINKS#QUALITY,negative,14,33
g187147-d1474710-r268236876:1,g187147-d1474710-r268236876:1:1,NULL,SERVICE#GENERAL,negative,0,0
g187147-d1474710-r268236876:1,g187147-d1474710-r268236876:1:2,verres de vin blanc,DRINKS#PRICES,negative,14,33
g187147-d1474710-r268236876:2,g187147-d1474710-r268236876:2:0,serveurs,SERVICE#GENERAL,negative,4,12
g187147-d1474710-r268236876:3,g187147-d1474710-r268236876:3:0,intérieur,AMBIENCE#GENERAL,negative,27,36
g187147-d1474710-r268236876:3,g187147-d1474710-r268236876:3:1,NULL,RESTAURANT#MISCELLANEOUS,negative,0,0
g187147-d1474710-r268236876:4,g187147-d1474710-r268236876:4:0,bar,RESTAURANT#GENERAL,negative,30,33
g187147-d1494308-r188893298:0,g187147-d1494308-r188893298:0:0,Décoration,AMBIENCE#GENERAL,negative,0,10
g187147-d1494308-r188893298:0,g187147-d1494308-r188893298:0:1,menus,RESTAURANT#MISCELLANEOUS,negative,28,33
g187147-d1494308-r188893298:0,g187147-d1494308-r188893298:0:2,service,SERVICE#GENERAL,negative,53,60
g187147-d1494308-r188893298:0,g187147-d1494308-r188893298:0:3,bière,DRINKS#QUALITY,negative,78,83
g187147-d1494308-r188893298:0,g187147-d1494308-r188893298:0:4,viandes,FOOD#QUALITY,negative,126,133
g187147-d1494308-r188893298:0,g187147-d1494308-r188893298:0:5,viandes,FOOD#STYLE_OPTIONS,negative,126,133
g187147-d1494308-r188893298:1,g187147-d1494308-r188893298:1:0,NULL,RESTAURANT#GENERAL,negative,0,0
g187147-d1515398-r264607143:0,g187147-d1515398-r264607143:0:0,bistrot,RESTAURANT#GENERAL,positive,9,16
g187147-d1515398-r264607143:1,g187147-d1515398-r264607143:1:0,Accueil,SERVICE#GENERAL,positive,0,7
g187147-d1515398-r264607143:1,g187147-d1515398-r264607143:1:1,plats,FOOD#QUALITY,positive,64,69
g187147-d1515398-r264607143:1,g187147-d1515398-r264607143:1:2,plats,FOOD#STYLE_OPTIONS,positive,64,69
g187147-d1515398-r264607143:3,g187147-d1515398-r264607143:3:0,Bistrot,RESTAURANT#MISCELLANEOUS,positive,0,7
g187147-d1515398-r264607143:4,g187147-d1515398-r264607143:4:0,bistrot,RESTAURANT#MISCELLANEOUS,neutral,65,72
g187147-d1516382-r258841083:1,g187147-d1516382-r258841083:1:0,veau,FOOD#QUALITY,negative,3,7
g187147-d1516382-r258841083:2,g187147-d1516382-r258841083:2:0,jambon,FOOD#QUALITY,negative,3,9
g187147-d1516382-r258841083:3,g187147-d1516382-r258841083:3:0,pates,FOOD#QUALITY,negative,4,9
g187147-d1516382-r258841083:4,g187147-d1516382-r258841083:4:0,crème,FOOD#QUALITY,negative,3,8
g187147-d1516382-r258841083:6,g187147-d1516382-r258841083:6:0,NULL,FOOD#PRICES,negative,0,0
g187147-d1516382-r258841083:8,g187147-d1516382-r258841083:8:0,verre de rosé,DRINKS#QUALITY,negative,3,16
g187147-d1516382-r258841083:10,g187147-d1516382-r258841083:10:0,service,SERVICE#GENERAL,negative,9,16
g187147-d1516382-r258841083:11,g187147-d1516382-r258841083:11:0,NULL,SERVICE#GENERAL,negative,0,0
g187147-d1516382-r258841083:12,g187147-d1516382-r258841083:12:0,cuisine,FOOD#QUALITY,negative,29,36
g187147-d1516382-r258841083:14,g187147-d1516382-r258841083:14:0,NULL,RESTAURANT#GENERAL,negative,0,0
g187147-d1567976-r183244327:0,g187147-d1567976-r183244327:0:0,NULL,RESTAURANT#GENERAL,negative,0,0
g187147-d1567976-r183244327:0,g187147-d1567976-r183244327:0:1,emplacement,LOCATION#GENERAL,positive,33,44
g187147-d1567976-r183244327:1,g187147-d1567976-r183244327:1:0,Serveur,SERVICE#GENERAL,negative,0,7
g187147-d1567976-r183244327:2,g187147-d1567976-r183244327:2:0,NULL,FOOD#QUALITY,negative,0,0
g187147-d1567976-r183244327:3,g187147-d1567976-r183244327:3:0,saumon,FOOD#QUALITY,negative,3,9
g187147-d1567976-r183244327:3,g187147-d1567976-r183244327:3:1,dinde,FOOD#QUALITY,negative,39,44
g187147-d1567976-r183244327:4,g187147-d1567976-r183244327:4:0,desserts maisons,FOOD#QUALITY,neutral,4,20
g187147-d1650840-r242497721:0,g187147-d1650840-r242497721:0:0,ambiance,AMBIENCE#GENERAL,positive,2,10
g187147-d1650840-r242497721:0,g187147-d1650840-r242497721:0:1,déco,AMBIENCE#GENERAL,positive,54,58
g187147-d1650840-r242497721:1,g187147-d1650840-r242497721:1:0,menus à 20 euros,FOOD#STYLE_OPTIONS,neutral,4,20
g187147-d1650840-r242497721:2,g187147-d1650840-r242497721:2:0,NULL,RESTAURANT#GENERAL,positive,0,0
g187147-d1650840-r242497721:3,g187147-d1650840-r242497721:3:0,service,SERVICE#GENERAL,positive,3,10
g187147-d1650840-r242497721:3,g187147-d1650840-r242497721:3:1,cuisine traditionnelle,FOOD#QUALITY,positive,30,52
g187147-d1650840-r242497721:4,g187147-d1650840-r242497721:4:0,menu,FOOD#STYLE_OPTIONS,neutral,29,33
g187147-d1769263-r142565528:0,g187147-d1769263-r142565528:0:0,terrasse,AMBIENCE#GENERAL,positive,18,26
g187147-d1769263-r142565528:1,g187147-d1769263-r142565528:1:0,carte,FOOD#STYLE_OPTIONS,negative,10,15
g187147-d1769263-r142565528:1,g187147-d1769263-r142565528:1:1,NULL,RESTAURANT#PRICES,negative,0,0
g187147-d1769263-r142565528:1,g187147-d1769263-r142565528:1:2,lieu,AMBIENCE#GENERAL,positive,165,169
g187147-d1774964-r260536177:0,g187147-d1774964-r260536177:0:0,Accueil,SERVICE#GENERAL,negative,0,7
g187147-d1774964-r260536177:1,g187147-d1774964-r260536177:1:0,NULL,SERVICE#GENERAL,negative,0,0
g187147-d1774964-r260536177:2,g187147-d1774964-r260536177:2:0,frites,FOOD#QUALITY,negative,72,78
g187147-d1774964-r260536177:2,g187147-d1774964-r260536177:2:1,carpaccio,FOOD#QUALITY,negative,26,35
g187147-d1774964-r260536177:3,g187147-d1774964-r260536177:3:0,mousse au chocolat,FOOD#QUALITY,negative,18,36
g187147-d1774964-r260536177:4,g187147-d1774964-r260536177:4:0,NULL,FOOD#QUALITY,negative,0,0
g187147-d1774964-r260536177:5,g187147-d1774964-r260536177:5:0,NULL,SERVICE#GENERAL,negative,0,0
g187147-d1774964-r260536177:6,g187147-d1774964-r260536177:6:0,serveur,SERVICE#GENERAL,positive,16,23
g187147-d1774964-r260536177:7,g187147-d1774964-r260536177:7:0,NULL,SERVICE#GENERAL,negative,0,0
g187147-d1774964-r260536177:8,g187147-d1774964-r260536177:8:0,NULL,SERVICE#GENERAL,negative,0,0
g187147-d1792445-r174875334:0,g187147-d1792445-r174875334:0:0,rue piétonne,LOCATION#GENERAL,negative,32,44
g187147-d1792445-r174875334:0,g187147-d1792445-r174875334:0:1,restaurant,RESTAURANT#GENERAL,negative,3,13
g187147-d1792445-r174875334:1,g187147-d1792445-r174875334:1:0,animation,AMBIENCE#GENERAL,negative,2,11
g187147-d1792445-r174875334:2,g187147-d1792445-r174875334:2:0,nourriture,FOOD#QUALITY,negative,3,13
g187147-d1792445-r174875334:2,g187147-d1792445-r174875334:2:1,poisson,FOOD#QUALITY,negative,40,47
g187147-d1792445-r174875334:2,g187147-d1792445-r174875334:2:2,plat de moules,FOOD#QUALITY,negative,55,69
g187147-d1792445-r174875334:2,g187147-d1792445-r174875334:2:3,desserts,FOOD#QUALITY,negative,83,91
g187147-d1792445-r174875334:2,g187147-d1792445-r174875334:2:4,service,SERVICE#GENERAL,negative,118,125
g187147-d1792445-r174875334:2,g187147-d1792445-r174875334:2:5,NULL,RESTAURANT#PRICES,negative,0,0
g187147-d1804977-r259316015:0,g187147-d1804977-r259316015:0:0,bistro,RESTAURANT#MISCELLANEOUS,neutral,19,25
g187147-d1804977-r259316015:0,g187147-d1804977-r259316015:0:1,service,SERVICE#GENERAL,positive,3,10
g187147-d1804977-r259316015:2,g187147-d1804977-r259316015:2:0,plats,FOOD#QUALITY,negative,4,9
g187147-d1804977-r259316015:3,g187147-d1804977-r259316015:3:0,NULL,FOOD#QUALITY,negative,0,0
g187147-d1804977-r259316015:3,g187147-d1804977-r259316015:3:1,NULL,RESTAURANT#PRICES,negative,0,0
g187147-d1863423-r275546008:0,g187147-d1863423-r275546008:0:0,NULL,RESTAURANT#GENERAL,negative,0,0
g187147-d1863423-r275546008:1,g187147-d1863423-r275546008:1:0,escargots,FOOD#QUALITY,negative,22,31
g187147-d1863423-r275546008:1,g187147-d1863423-r275546008:1:1,escargots,FOOD#STYLE_OPTIONS,negative,22,31
g187147-d1863423-r275546008:1,g187147-d1863423-r275546008:1:2,entre côté,FOOD#QUALITY,negative,56,66
g187147-d1863423-r275546008:2,g187147-d1863423-r275546008:2:0,serveuses,SERVICE#GENERAL,negative,4,13
g187147-d1863423-r275546008:3,g187147-d1863423-r275546008:3:0,NULL,RESTAURANT#PRICES,negative,0,0
g187147-d1863423-r275546008:3,g187147-d1863423-r275546008:3:1,NULL,FOOD#QUALITY,negative,0,0
g187147-d1863423-r275546008:3,g187147-d1863423-r275546008:3:2,NULL,RESTAURANT#GENERAL,negative,0,0
g187147-d1863423-r275546008:4,g187147-d1863423-r275546008:4:0,NULL,RESTAURANT#GENERAL,negative,0,0
g187147-d1869876-r253058218:0,g187147-d1869876-r253058218:0:0,restaurant,RESTAURANT#MISCELLANEOUS,neutral,6,16
g187147-d1869876-r253058218:0,g187147-d1869876-r253058218:0:1,plats,FOOD#QUALITY,positive,48,53
g187147-d1869876-r253058218:1,g187147-d1869876-r253058218:1:0,Entrée,FOOD#QUALITY,positive,0,6
g187147-d1869876-r253058218:1,g187147-d1869876-r253058218:1:1,magret de canard,FOOD#QUALITY,positive,35,51
g187147-d1869876-r253058218:2,g187147-d1869876-r253058218:2:0,cave,DRINKS#QUALITY,positive,5,9
g187147-d1869876-r253058218:3,g187147-d1869876-r253058218:3:0,adresse,RESTAURANT#GENERAL,positive,9,16
g187147-d1931769-r208098047:0,g187147-d1931769-r208098047:0:0,buffet,FOOD#STYLE_OPTIONS,negative,9,15
g187147-d1931769-r208098047:1,g187147-d1931769-r208098047:1:0,Nourriture,FOOD#QUALITY,negative,0,10
g187147-d1931769-r208098047:2,g187147-d1931769-r208098047:2:0,Accueil,SERVICE#GENERAL,negative,0,7
g187147-d1931769-r208098047:3,g187147-d1931769-r208098047:3:0,NULL,RESTAURANT#GENERAL,negative,0,0
g187147-d1931769-r208098047:4,g187147-d1931769-r208098047:4:0,dessert,FOOD#STYLE_OPTIONS,negative,9,16
g187147-d1931769-r208098047:5,g187147-d1931769-r208098047:5:0,NULL,FOOD#STYLE_OPTIONS,negative,0,0
g187147-d2001829-r195744098:0,g187147-d2001829-r195744098:0:0,endroit,AMBIENCE#GENERAL,positive,2,9
g187147-d2001829-r195744098:0,g187147-d2001829-r195744098:0:1,service,SERVICE#GENERAL,negative,28,35
g187147-d2001829-r195744098:1,g187147-d2001829-r195744098:1:0,nourriture,FOOD#QUALITY,negative,3,13
g187147-d2001829-r195744098:2,g187147-d2001829-r195744098:2:0,NULL,FOOD#STYLE_OPTIONS,neutral,0,0
g187147-d2001829-r195744098:3,g187147-d2001829-r195744098:3:0,brunch,FOOD#STYLE_OPTIONS,negative,28,34
g187147-d2001829-r195744098:4,g187147-d2001829-r195744098:4:0,personnel,SERVICE#GENERAL,negative,3,12
g187147-d2001829-r195744098:5,g187147-d2001829-r195744098:5:0,chocolat chaud,DRINKS#QUALITY,positive,29,43
g187147-d2001829-r198367000:0,g187147-d2001829-r198367000:0:0,déco,AMBIENCE#GENERAL,positive,6,10
g187147-d2001829-r198367000:0,g187147-d2001829-r198367000:0:1,musique,AMBIENCE#GENERAL,positive,18,25
g187147-d2001829-r198367000:0,g187147-d2001829-r198367000:0:2,nourriture,FOOD#PRICES,neutral,27,37
g187147-d2001829-r198367000:0,g187147-d2001829-r198367000:0:3,établissement,RESTAURANT#GENERAL,positive,78,91
g187147-d2001829-r198367000:0,g187147-d2001829-r198367000:0:4,service,SERVICE#GENERAL,negative,128,135
g187147-d2001829-r198367000:0,g187147-d2001829-r198367000:0:5,nourriture,FOOD#QUALITY,neutral,27,37
g187147-d2001829-r198367000:1,g187147-d2001829-r198367000:1:0,chef de rang,SERVICE#GENERAL,negative,5,17
g187147-d2001829-r198367000:2,g187147-d2001829-r198367000:2:0,serveuses/serveurs,SERVICE#GENERAL,negative,6,24
g187147-d2001829-r198367000:3,g187147-d2001829-r198367000:3:0,barman,SERVICE#GENERAL,positive,21,27
g187147-d2001829-r198367000:5,g187147-d2001829-r198367000:5:0,service,SERVICE#GENERAL,negative,23,30
g187147-d2001829-r198367000:5,g187147-d2001829-r198367000:5:1,établissement,RESTAURANT#MISCELLANEOUS,neutral,53,66
g187147-d2001829-r198367000:6,g187147-d2001829-r198367000:6:0,NULL,RESTAURANT#GENERAL,negative,0,0
g187147-d2058328-r229960356:0,g187147-d2058328-r229960356:0:0,restaurant,RESTAURANT#GENERAL,positive,41,51
g187147-d2058328-r229960356:1,g187147-d2058328-r229960356:1:0,NULL,FOOD#QUALITY,positive,0,0
g187147-d2058328-r229960356:1,g187147-d2058328-r229960356:1:1,NULL,FOOD#PRICES,positive,0,0
g187147-d2058328-r229960356:2,g187147-d2058328-r229960356:2:0,échine de cochon confite,FOOD#QUALITY,positive,53,77
g187147-d2058328-r229960356:2,g187147-d2058328-r229960356:2:1,gnocchis,FOOD#QUALITY,positive,87,95
g187147-d2058328-r229960356:3,g187147-d2058328-r229960356:3:0,tarte au citron servie autrement,FOOD#QUALITY,positive,40,72
g187147-d2058328-r229960356:3,g187147-d2058328-r229960356:3:1,brioche perdue,FOOD#QUALITY,positive,117,131
g187147-d2058328-r229960356:5,g187147-d2058328-r229960356:5:0,restaurant,RESTAURANT#GENERAL,positive,67,77
g187147-d2058328-r229960356:6,g187147-d2058328-r229960356:6:0,salle,AMBIENCE#GENERAL,positive,18,23
g187147-d2084844-r196203175:0,g187147-d2084844-r196203175:0:0,accueil,SERVICE#GENERAL,positive,23,30
g187147-d2084844-r196203175:0,g187147-d2084844-r196203175:0:1,déco,AMBIENCE#GENERAL,positive,33,37
g187147-d2084844-r196203175:0,g187147-d2084844-r196203175:0:2,repas,FOOD#QUALITY,positive,40,45
g187147-d2084844-r196203175:1,g187147-d2084844-r196203175:1:0,NULL,RESTAURANT#GENERAL,positive,0,0
g187147-d2084844-r196203175:2,g187147-d2084844-r196203175:2:0,NULL,RESTAURANT#PRICES,positive,0,0
g187147-d2084844-r196203175:2,g187147-d2084844-r196203175:2:1,NULL,RESTAURANT#GENERAL,positive,0,0
g187147-d2087172-r264852052:0,g187147-d2087172-r264852052:0:0,NULL,RESTAURANT#GENERAL,negative,0,0
g187147-d2087172-r264852052:1,g187147-d2087172-r264852052:1:0,mets,FOOD#QUALITY,negative,83,87
g187147-d2087172-r264852052:1,g187147-d2087172-r264852052:1:1,NULL,RESTAURANT#PRICES,negative,0,0
g187147-d2087172-r264852052:1,g187147-d2087172-r264852052:1:2,carte,FOOD#STYLE_OPTIONS,positive,3,8
g187147-d2087172-r264852052:2,g187147-d2087172-r264852052:2:0,NULL,RESTAURANT#GENERAL,negative,0,0
g187147-d2138896-r246046753:0,g187147-d2138896-r246046753:0:0,service,SERVICE#GENERAL,negative,3,10
g187147-d2138896-r246046753:0,g187147-d2138896-r246046753:0:1,nourriture,FOOD#QUALITY,negative,29,39
g187147-d2138896-r246046753:0,g187147-d2138896-r246046753:0:2,NULL,RESTAURANT#PRICES,negative,0,0
g187147-d2138896-r246046753:1,g187147-d2138896-r246046753:1:0,NULL,RESTAURANT#GENERAL,negative,0,0
g187147-d2146860-r282299845:0,g187147-d2146860-r282299845:0:0,bistrot,RESTAURANT#GENERAL,positive,9,16
g187147-d2146860-r282299845:0,g187147-d2146860-r282299845:0:1,NULL,FOOD#QUALITY,positive,0,0
g187147-d2146860-r282299845:0,g187147-d2146860-r282299845:0:2,service,SERVICE#GENERAL,positive,58,65
g187147-d2146860-r282299845:1,g187147-d2146860-r282299845:1:0,Plats,FOOD#STYLE_OPTIONS,neutral,0,5
g187147-d2146860-r282299845:1,g187147-d2146860-r282299845:1:1,NULL,FOOD#PRICES,neutral,0,0
g187147-d2146860-r282299845:2,g187147-d2146860-r282299845:2:0,formules,FOOD#PRICES,positive,58,66
g187147-d2146860-r282299845:3,g187147-d2146860-r282299845:3:0,terrasse,AMBIENCE#GENERAL,positive,3,11
g187147-d2174563-r234071343:0,g187147-d2174563-r234071343:0:0,terrasse,AMBIENCE#GENERAL,positive,28,36
g187147-d2174563-r234071343:1,g187147-d2174563-r234071343:1:0,NULL,AMBIENCE#GENERAL,positive,0,0
g187147-d2174563-r234071343:2,g187147-d2174563-r234071343:2:0,Service,SERVICE#GENERAL,negative,0,7
g187147-d2174563-r234071343:3,g187147-d2174563-r234071343:3:0,serveuses et serveurs,SERVICE#GENERAL,negative,37,58
g187147-d2174563-r234071343:4,g187147-d2174563-r234071343:4:0,NULL,SERVICE#GENERAL,negative,0,0
g187147-d2174563-r234071343:6,g187147-d2174563-r234071343:6:0,NULL,FOOD#QUALITY,negative,0,0
g187147-d2174563-r234071343:7,g187147-d2174563-r234071343:7:0,NULL,FOOD#QUALITY,negative,0,0
g187147-d2174563-r234071343:7,g187147-d2174563-r234071343:7:1,Desserts,FOOD#QUALITY,negative,22,30
g187147-d2174563-r234071343:8,g187147-d2174563-r234071343:8:0,NULL,RESTAURANT#GENERAL,negative,0,0
g187147-d2206833-r245896157:0,g187147-d2206833-r245896157:0:0,carte,FOOD#STYLE_OPTIONS,positive,18,23
g187147-d2206833-r245896157:0,g187147-d2206833-r245896157:0:1,serveurs,SERVICE#GENERAL,negative,54,62
g187147-d2206833-r245896157:0,g187147-d2206833-r245896157:0:2,NULL,RESTAURANT#MISCELLANEOUS,negative,0,0
g187147-d2206833-r245896157:1,g187147-d2206833-r245896157:1:0,plat du jour,FOOD#QUALITY,neutral,3,15
g187147-d2206833-r245896157:1,g187147-d2206833-r245896157:1:1,gratin,FOOD#QUALITY,negative,43,49
g187147-d2206833-r245896157:2,g187147-d2206833-r245896157:2:0,verre de vin,DRINKS#QUALITY,negative,3,15
g187147-d2238430-r248664703:0,g187147-d2238430-r248664703:0:0,spaguetti carbonara,FOOD#QUALITY,negative,3,22
g187147-d2238430-r248664703:0,g187147-d2238430-r248664703:0:1,crème,FOOD#QUALITY,negative,42,47
g187147-d2238430-r248664703:0,g187147-d2238430-r248664703:0:2,accueil,SERVICE#GENERAL,negative,72,79
g187147-d2238430-r248664703:0,g187147-d2238430-r248664703:0:3,NULL,RESTAURANT#GENERAL,negative,0,0
g187147-d2239316-r239304403:1,g187147-d2239316-r239304403:1:0,mets,FOOD#QUALITY,negative,24,28
g187147-d2239316-r239304403:1,g187147-d2239316-r239304403:1:1,accueil,SERVICE#GENERAL,negative,39,46
