sid,id,target,category,polarity,from,to
Review-g188636-d4170392_4:2,Review-g188636-d4170392_4:2:2,warme gerechten,FOOD#QUALITY,negative,0,15
Review-g188636-d4170392_4:3,Review-g188636-d4170392_4:3:0,zaak,RESTAURANT#GENERAL,negative,46,50
Review-g188636-d4562380_1:1,Review-g188636-d4562380_1:1:0,kazen,FOOD#QUALITY,positive,70,75
Review-g188636-d4562380_1:1,Review-g188636-d4562380_1:1:1,terras,AMBIENCE#GENERAL,positive,28,34
Review-g188636-d4562380_1:2,Review-g188636-d4562380_1:2:0,tortellini met pancetta,FOOD#QUALITY,positive,84,107
Review-g188636-d4562380_1:3,Review-g188636-d4562380_1:3:0,muziek,AMBIENCE#GENERAL,positive,28,34
Review-g188636-d4562380_1:3,Review-g188636-d4562380_1:3:1,wit,DRINKS#QUALITY,positive,74,77
Review-g188636-d4562380_1:3,Review-g188636-d4562380_1:3:2,wit,DRINKS#PRICES,positive,74,77
Review-g188636-d4562380_1:4,Review-g188636-d4562380_1:4:0,NULL,RESTAURANT#GENERAL,positive,0,0
Review-g188636-d4562380_2:2,Review-g188636-d4562380_2:2:0,wijn,DRINKS#QUALITY,positive,94,98
Review-g188636-d4562380_2:2,Review-g188636-d4562380_2:2:1,iets lekkers,FOOD#QUALITY,positive,38,50
Review-g188636-d4562380_2:2,Review-g188636-d4562380_2:2:2,adres,RESTAURANT#GENERAL,positive,5,10
Review-g188636-d4562380_2:4,Review-g188636-d4562380_2:4:0,NULL,RESTAURANT#PRICES,positive,0,0
Review-g188636-d4562380_2:5,Review-g188636-d4562380_2:5:0,NULL,FOOD#QUALITY,positive,0,0
Review-g188636-d4562380_2:6,Review-g188636-d4562380_2:6:0,quiches,FOOD#QUALITY,positive,46,53
Review-g188636-d4562380_2:6,Review-g188636-d4562380_2:6:1,taarten,FOOD#QUALITY,positive,35,42
Review-g188636-d4562380_2:7,Review-g188636-d4562380_2:7:0,NULL,RESTAURANT#GENERAL,positive,0,0
Review-g188636-d4562380_3:1,Review-g188636-d4562380_3:1:0,sint jorispoort,LOCATION#GENERAL,positive,18,33
Review-g188636-d4562380_3:2,Review-g188636-d4562380_3:2:0,bediening,SERVICE#GENERAL,negative,8,17
Review-g188636-d4562380_3:3,Review-g188636-d4562380_3:3:0,kok,SERVICE#GENERAL,negative,21,24
Review-g188636-d4562380_3:4,Review-g188636-d4562380_3:4:0,NULL,SERVICE#GENERAL,negative,0,0
Review-g188636-d4562380_3:5,Review-g188636-d4562380_3:5:0,NULL,SERVICE#GENERAL,negative,0,0
Review-g188636-d4562380_3:6,Review-g188636-d4562380_3:6:0,NULL,SERVICE#GENERAL,negative,0,0
Review-g188636-d4562380_3:9,Review-g188636-d4562380_3:9:0,focaccia,FOOD#STYLE_OPTIONS,negative,119,127
Review-g188636-d4562380_3:9,Review-g188636-d4562380_3:9:1,wijn,DRINKS#PRICES,neutral,73,77
Review-g188636-d4562380_3:10,Review-g188636-d4562380_3:10:0,NULL,FOOD#PRICES,negative,0,0
Review-g188636-d4562380_3:11,Review-g188636-d4562380_3:11:0,soep,FOOD#QUALITY,negative,57,61
Review-g188636-d4562380_3:12,Review-g188636-d4562380_3:12:0,focaccia,FOOD#QUALITY,positive,3,11
Review-g188636-d4562380_3:12,Review-g188636-d4562380_3:12:1,focaccia,FOOD#PRICES,negative,3,11
Review-g188636-d4562380_3:13,Review-g188636-d4562380_3:13:0,zaak,RESTAURANT#GENERAL,negative,43,47
Review-g188636-d4562380_4:1,Review-g188636-d4562380_4:1:0,plaats,AMBIENCE#GENERAL,positive,41,47
Review-g188636-d4562380_4:2,Review-g188636-d4562380_4:2:0,uitbater,SERVICE#GENERAL,positive,50,58
Review-g188636-d4562380_4:2,Review-g188636-d4562380_4:2:1,winkel met open keuken,AMBIENCE#GENERAL,positive,3,25
Review-g188636-d4562380_4:3,Review-g188636-d4562380_4:3:0,kazen,FOOD#STYLE_OPTIONS,positive,109,114
Review-g188636-d4562380_4:3,Review-g188636-d4562380_4:3:1,soepen,FOOD#QUALITY,positive,33,39
Review-g188636-d4562380_4:3,Review-g188636-d4562380_4:3:2,maaltijd-gerechten,FOOD#STYLE_OPTIONS,positive,48,66
Review-g188636-d4562380_4:6,Review-g188636-d4562380_4:6:0,soep,FOOD#QUALITY,positive,3,7
Review-g188636-d4562380_4:6,Review-g188636-d4562380_4:6:1,kazen,FOOD#QUALITY,positive,29,34
Review-g188636-d4579497_1:2,Review-g188636-d4579497_1:2:0,NULL,FOOD#QUALITY,positive,0,0
Review-g188636-d4579497_1:2,Review-g188636-d4579497_1:2:1,NULL,DRINKS#QUALITY,positive,0,0
Review-g188636-d4579497_1:2,Review-g188636-d4579497_1:2:2,service,SERVICE#GENERAL,positive,34,41
Review-g188636-d4579497_1:2,Review-g188636-d4579497_1:2:3,keuken,FOOD#QUALITY,positive,52,58
Review-g188636-d4579497_1:2,Review-g188636-d4579497_1:2:4,baas,SERVICE#GENERAL,positive,67,71
Review-g188636-d4579497_3:1,Review-g188636-d4579497_3:1:0,restaurantje,RESTAURANT#GENERAL,positive,5,17
Review-g188636-d4579497_3:2,Review-g188636-d4579497_3:2:0,inrichting,AMBIENCE#GENERAL,positive,0,10
Review-g188636-d4579497_3:3,Review-g188636-d4579497_3:3:0,personeel,SERVICE#GENERAL,positive,4,13
Review-g188636-d4579497_3:4,Review-g188636-d4579497_3:4:0,NULL,SERVICE#GENERAL,negative,0,0
Review-g188636-d4579497_3:5,Review-g188636-d4579497_3:5:0,tafeltjes,AMBIENCE#GENERAL,negative,3,12
Review-g188636-d4579497_3:6,Review-g188636-d4579497_3:6:0,eten,FOOD#QUALITY,positive,4,8
Review-g188636-d4579497_3:7,Review-g188636-d4579497_3:7:0,kaaskroketjes,FOOD#QUALITY,positive,8,21
Review-g188636-d4579497_3:8,Review-g188636-d4579497_3:8:0,lhoofdgerecht stoofpotje,FOOD#QUALITY,positive,0,24
Review-g188636-d5929173_2:6,Review-g188636-d5929173_2:6:0,restaurant,AMBIENCE#GENERAL,positive,98,108
Review-g188636-d5929173_2:7,Review-g188636-d5929173_2:7:0,sombat,SERVICE#GENERAL,positive,78,84
Review-g188636-d5929173_2:8,Review-g188636-d5929173_2:8:0,tuin,AMBIENCE#GENERAL,positive,18,22
Review-g188636-d5929173_2:9,Review-g188636-d5929173_2:9:0,cava,DRINKS#QUALITY,positive,19,23
Review-g188636-d5929173_2:11,Review-g188636-d5929173_2:11:0,NULL,AMBIENCE#GENERAL,positive,0,0
Review-g188636-d5929173_2:12,Review-g188636-d5929173_2:12:0,NULL,AMBIENCE#GENERAL,positive,0,0
Review-g188636-d5929173_2:13,Review-g188636-d5929173_2:13:0,geheel,AMBIENCE#GENERAL,positive,4,10
Review-g188636-d5929173_2:13,Review-g188636-d5929173_2:13:1,NULL,AMBIENCE#GENERAL,positive,0,0
Review-g188636-d5929173_2:17,Review-g188636-d5929173_2:17:0,hapjes,FOOD#QUALITY,positive,5,11
Review-g188636-d5929173_2:20,Review-g188636-d5929173_2:20:0,soepje,FOOD#QUALITY,positive,23,29
Review-g188636-d5929173_2:22,Review-g188636-d5929173_2:22:0,gerecht,FOOD#QUALITY,positive,4,11
Review-g188636-d5929173_2:24,Review-g188636-d5929173_2:24:0,NULL,FOOD#QUALITY,positive,0,0
Review-g188636-d5929173_2:26,Review-g188636-d5929173_2:26:0,NULL,FOOD#QUALITY,positive,0,0
Review-g188636-d5929173_2:29,Review-g188636-d5929173_2:29:0,hoeveelheid,FOOD#STYLE_OPTIONS,negative,3,14
Review-g188636-d5929173_2:30,Review-g188636-d5929173_2:30:0,ingrediënten,FOOD#STYLE_OPTIONS,negative,72,84
Review-g188636-d5929173_2:30,Review-g188636-d5929173_2:30:1,ingrediënten,FOOD#QUALITY,negative,72,84
Review-g188636-d5929173_2:31,Review-g188636-d5929173_2:31:0,gerecht,FOOD#QUALITY,negative,17,24
Review-g188636-d5929173_2:33,Review-g188636-d5929173_2:33:0,NULL,DRINKS#PRICES,positive,0,0
Review-g188636-d5929173_2:33,Review-g188636-d5929173_2:33:1,NULL,DRINKS#QUALITY,positive,0,0
Review-g188636-d5929173_2:34,Review-g188636-d5929173_2:34:0,ijs compositie,FOOD#QUALITY,positive,26,40
Review-g188636-d5929173_2:35,Review-g188636-d5929173_2:35:0,NULL,SERVICE#GENERAL,positive,0,0
Review-g188636-d5929173_2:36,Review-g188636-d5929173_2:36:0,dienstverlening,SERVICE#GENERAL,neutral,3,18
Review-g188636-d5929173_2:37,Review-g188636-d5929173_2:37:0,home cooking' concept,RESTAURANT#GENERAL,neutral,5,26
Review-g188636-d5929173_2:38,Review-g188636-d5929173_2:38:0,ingrediënten,FOOD#QUALITY,positive,13,25
Review-g188636-d5929173_2:39,Review-g188636-d5929173_2:39:0,porties,FOOD#STYLE_OPTIONS,negative,41,48
Review-g188636-d5929173_2:39,Review-g188636-d5929173_2:39:1,harmonie,FOOD#QUALITY,negative,8,16
Review-g188636-d5929173_2:40,Review-g188636-d5929173_2:40:0,thaise keuken,FOOD#QUALITY,positive,20,33
Review-g188636-d5929173_3:2,Review-g188636-d5929173_3:2:0,eten,FOOD#QUALITY,positive,81,85
Review-g188636-d5929173_3:2,Review-g188636-d5929173_3:2:1,omgeving,AMBIENCE#GENERAL,positive,18,26
Review-g188636-d5929173_3:2,Review-g188636-d5929173_3:2:2,gastvrijheid,SERVICE#GENERAL,positive,0,12
Review-g188636-d5929173_3:3,Review-g188636-d5929173_3:3:0,NULL,RESTAURANT#GENERAL,positive,0,0
Review-g188636-d5929173_3:4,Review-g188636-d5929173_3:4:0,NULL,RESTAURANT#GENERAL,positive,0,0
Review-g188636-d5929173_4:1,Review-g188636-d5929173_4:1:0,NULL,AMBIENCE#GENERAL,neutral,0,0
Review-g188636-d5929173_4:2,Review-g188636-d5929173_4:2:0,tuin,AMBIENCE#GENERAL,positive,60,64
Review-g188636-d5929173_4:2,Review-g188636-d5929173_4:2:1,restaurant,AMBIENCE#GENERAL,positive,4,14
Review-g188636-d5929173_4:3,Review-g188636-d5929173_4:3:0,eten,FOOD#QUALITY,positive,4,8
Review-g188636-d5929173_4:4,Review-g188636-d5929173_4:4:0,gastheer,SERVICE#GENERAL,positive,3,11
Review-g188636-d5929173_4:4,Review-g188636-d5929173_4:4:1,personeel,SERVICE#GENERAL,positive,20,29
Review-g188636-d5929173_4:5,Review-g188636-d5929173_4:5:0,sombat thai cuisine,RESTAURANT#GENERAL,positive,0,19
Review-g188636-d809942_2:1,Review-g188636-d809942_2:1:0,dessert,FOOD#QUALITY,positive,64,71
Review-g188636-d809942_2:1,Review-g188636-d809942_2:1:1,lunch,FOOD#QUALITY,positive,37,42
Review-g188636-d809942_2:2,Review-g188636-d809942_2:2:0,aangepaste wijnen,DRINKS#QUALITY,positive,3,20
Review-g188636-d809942_2:3,Review-g188636-d809942_2:3:0,binnentuin,AMBIENCE#GENERAL,positive,78,88
Review-g188636-d809942_2:3,Review-g188636-d809942_2:3:1,bediening,SERVICE#GENERAL,positive,3,12
Review-g188636-d809942_2:4,Review-g188636-d809942_2:4:0,NULL,RESTAURANT#GENERAL,positive,0,0
Review-g188636-d809942_2:5,Review-g188636-d809942_2:5:0,omgeving,LOCATION#GENERAL,negative,15,23
Review-g188636-d809942_3:2,Review-g188636-d809942_3:2:0,NULL,SERVICE#GENERAL,positive,0,0
Review-g188636-d809942_3:4,Review-g188636-d809942_3:4:0,NULL,DRINKS#PRICES,negative,0,0
Review-g188636-d809942_3:6,Review-g188636-d809942_3:6:0,NULL,DRINKS#STYLE_OPTIONS,negative,0,0
Review-g188636-d809942_3:7,Review-g188636-d809942_3:7:0,gerechten,FOOD#QUALITY,positive,20,29
Review-g188636-d809942_3:7,Review-g188636-d809942_3:7:1,amuses,FOOD#QUALITY,positive,3,9
Review-g188636-d809942_3:8,Review-g188636-d809942_3:8:0,porties,FOOD#STYLE_OPTIONS,negative,3,10
Review-g188636-d809942_3:9,Review-g188636-d809942_3:9:0,irish beef,FOOD#STYLE_OPTIONS,negative,16,26
Review-g188636-d809942_3:11,Review-g188636-d809942_3:11:0,vlees,FOOD#STYLE_OPTIONS,neutral,63,68
Review-g188636-d809942_3:11,Review-g188636-d809942_3:11:1,chef,SERVICE#GENERAL,positive,32,36
Review-g188636-d809942_3:12,Review-g188636-d809942_3:12:0,NULL,SERVICE#GENERAL,negative,0,0
Review-g188636-d809942_3:13,Review-g188636-d809942_3:13:0,dessert,FOOD#QUALITY,positive,8,15
Review-g188636-d809942_4:1,Review-g188636-d809942_4:1:0,NULL,RESTAURANT#GENERAL,positive,0,0
Review-g188636-d809942_4:2,Review-g188636-d809942_4:2:0,NULL,FOOD#QUALITY,positive,0,0
Review-g188636-d809942_4:3,Review-g188636-d809942_4:3:0,NULL,RESTAURANT#GENERAL,positive,0,0
Review-g188636-d809942_4:4,Review-g188636-d809942_4:4:0,wijnen,DRINKS#QUALITY,positive,0,6
Review-g188636-d809942_4:5,Review-g188636-d809942_4:5:0,NULL,RESTAURANT#GENERAL,positive,0,0
Review-g188636-d809942_4:5,Review-g188636-d809942_4:5:1,sfeer,AMBIENCE#GENERAL,positive,39,44
Review-g188636-d809942_4:6,Review-g188636-d809942_4:6:0,adresje,RESTAURANT#GENERAL,positive,4,11
Review-g188637-d1973474_2:1,Review-g188637-d1973474_2:1:0,terras,AMBIENCE#GENERAL,negative,56,62
Review-g188637-d1973474_2:1,Review-g188637-d1973474_2:1:1,ligging,LOCATION#GENERAL,negative,3,10
Review-g188637-d1973474_2:2,Review-g188637-d1973474_2:2:0,bediening,SERVICE#GENERAL,positive,44,53
Review-g188637-d1973474_2:2,Review-g188637-d1973474_2:2:1,indische eten,FOOD#QUALITY,positive,9,22
Review-g188637-d1973474_2:3,Review-g188637-d1973474_2:3:0,NULL,SERVICE#GENERAL,positive,0,0
Review-g188637-d1973474_2:4,Review-g188637-d1973474_2:4:0,NULL,RESTAURANT#GENERAL,positive,0,0
Review-g188650-d1161871_3:1,Review-g188650-d1161871_3:1:0,gastvrijheid,SERVICE#GENERAL,positive,50,62
Review-g188650-d1161871_3:1,Review-g188650-d1161871_3:1:1,service,SERVICE#GENERAL,positive,20,27
Review-g188650-d1161871_3:1,Review-g188650-d1161871_3:1:2,mosselen,FOOD#QUALITY,positive,5,13
Review-g188650-d1161871_3:2,Review-g188650-d1161871_3:2:0,sfeer muziek,AMBIENCE#GENERAL,positive,18,30
Review-g188650-d1162613_1:1,Review-g188650-d1162613_1:1:0,pasta's,FOOD#QUALITY,positive,20,27
Review-g188650-d1162613_1:1,Review-g188650-d1162613_1:1:1,broodjes,FOOD#QUALITY,positive,8,16
Review-g188650-d1162613_1:2,Review-g188650-d1162613_1:2:0,NULL,RESTAURANT#GENERAL,positive,0,0
Review-g188650-d1162613_1:2,Review-g188650-d1162613_1:2:1,NULL,RESTAURANT#PRICES,positive,0,0
Review-g188650-d1162613_1:3,Review-g188650-d1162613_1:3:0,menu,FOOD#PRICES,positive,7,11
Review-g188650-d1162613_1:3,Review-g188650-d1162613_1:3:1,menu,FOOD#QUALITY,positive,7,11
Review-g188650-d1162613_1:4,Review-g188650-d1162613_1:4:0,NULL,LOCATION#GENERAL,positive,0,0
Review-g188650-d1162613_1:5,Review-g188650-d1162613_1:5:0,NULL,RESTAURANT#MISCELLANEOUS,neutral,0,0
Review-g188650-d1162613_2:1,Review-g188650-d1162613_2:1:0,gebak,FOOD#PRICES,positive,32,37
Review-g188650-d1162613_2:1,Review-g188650-d1162613_2:1:1,gebak,FOOD#STYLE_OPTIONS,positive,32,37
Review-g188650-d1162613_2:2,Review-g188650-d1162613_2:2:0,pannenkoeken,FOOD#QUALITY,positive,3,15
Review-g188650-d1162613_2:3,Review-g188650-d1162613_2:3:0,NULL,RESTAURANT#MISCELLANEOUS,neutral,0,0
Review-g188650-d1162613_3:3,Review-g188650-d1162613_3:3:0,zaak,RESTAURANT#GENERAL,positive,23,27
Review-g188650-d1162613_3:4,Review-g188650-d1162613_3:4:0,bediening,SERVICE#GENERAL,positive,18,27
Review-g188650-d1162613_3:4,Review-g188650-d1162613_3:4:1,gerechten,FOOD#QUALITY,positive,55,64
Review-g188650-d1162613_3:4,Review-g188650-d1162613_3:4:2,gerechten,FOOD#PRICES,positive,55,64
Review-g188650-d1162613_3:5,Review-g188650-d1162613_3:5:0,NULL,RESTAURANT#GENERAL,positive,0,0
Review-g188650-d1162613_4:1,Review-g188650-d1162613_4:1:0,pannekoeken,FOOD#QUALITY,positive,27,38
Review-g188650-d1162613_4:2,Review-g188650-d1162613_4:2:0,bediening,SERVICE#GENERAL,positive,7,16
Review-g188650-d1162613_4:2,Review-g188650-d1162613_4:2:1,personeel,SERVICE#GENERAL,positive,33,42
Review-g188650-d4374911_1:1,Review-g188650-d4374911_1:1:0,rekening,RESTAURANT#PRICES,positive,117,125
Review-g188650-d4374911_1:1,Review-g188650-d4374911_1:1:1,NULL,SERVICE#GENERAL,positive,0,0
Review-g188650-d4374911_1:1,Review-g188650-d4374911_1:1:2,NULL,FOOD#QUALITY,positive,0,0
Review-g188650-d4374911_2:1,Review-g188650-d4374911_2:1:0,NULL,RESTAURANT#GENERAL,positive,0,0
Review-g188650-d4374911_2:2,Review-g188650-d4374911_2:2:0,dame blanche,FOOD#QUALITY,positive,18,30
Review-g188650-d4374911_4:1,Review-g188650-d4374911_4:1:0,restaurant,RESTAURANT#GENERAL,positive,11,21
Review-g188650-d4374911_4:2,Review-g188650-d4374911_4:2:0,wijnen,DRINKS#QUALITY,positive,32,38
Review-g188650-d4374911_4:2,Review-g188650-d4374911_4:2:1,gerechten,FOOD#QUALITY,positive,10,19
Review-g188650-d4374911_4:3,Review-g188650-d4374911_4:3:0,NULL,AMBIENCE#GENERAL,positive,0,0
Review-g188650-d4374911_4:4,Review-g188650-d4374911_4:4:0,ligging,LOCATION#GENERAL,positive,11,18
Review-g188650-d4374911_4:5,Review-g188650-d4374911_4:5:0,ontvangst,SERVICE#GENERAL,positive,12,21
Review-g188650-d4374911_4:5,Review-g188650-d4374911_4:5:1,bediening,SERVICE#GENERAL,positive,25,34
Review-g188650-d4374911_4:6,Review-g188650-d4374911_4:6:0,restaurant,RESTAURANT#GENERAL,positive,6,16
Review-g188650-d786299_1:1,Review-g188650-d786299_1:1:0,NULL,FOOD#QUALITY,positive,0,0
Review-g188650-d786299_1:2,Review-g188650-d786299_1:2:0,inkleding,AMBIENCE#GENERAL,positive,20,29
Review-g188650-d786299_1:3,Review-g188650-d786299_1:3:0,fondue,FOOD#QUALITY,positive,26,32
Review-g188650-d786299_1:3,Review-g188650-d786299_1:3:1,bediening,SERVICE#GENERAL,positive,7,16
Review-g188650-d786299_1:3,Review-g188650-d786299_1:3:2,fondue,FOOD#STYLE_OPTIONS,positive,26,32
Review-g188650-d786299_1:4,Review-g188650-d786299_1:4:0,NULL,RESTAURANT#GENERAL,positive,0,0
Review-g188650-d786299_3:1,Review-g188650-d786299_3:1:0,"fondue, kaasfondue of raclette",FOOD#QUALITY,positive,35,65
Review-g188650-d786299_3:1,Review-g188650-d786299_3:1:1,zwitsers eethuisje,RESTAURANT#GENERAL,positive,0,18
Review-g188650-d786299_3:2,Review-g188650-d786299_3:2:0,sfeer,AMBIENCE#GENERAL,positive,3,8
Review-g188650-d786299_3:2,Review-g188650-d786299_3:2:1,bediening,SERVICE#GENERAL,positive,20,29
Review-g188650-d786299_3:2,Review-g188650-d786299_3:2:2,omgeving,AMBIENCE#GENERAL,positive,48,56
Review-g188665-d967009_2:1,Review-g188665-d967009_2:1:0,interieur,AMBIENCE#GENERAL,neutral,29,38
Review-g188665-d967009_2:1,Review-g188665-d967009_2:1:1,bediening,SERVICE#GENERAL,positive,3,12
Review-g188665-d967009_2:2,Review-g188665-d967009_2:2:0,eten,FOOD#PRICES,negative,4,8
Review-g188665-d967009_2:3,Review-g188665-d967009_2:3:0,eten,FOOD#STYLE_OPTIONS,negative,7,11
Review-g188665-d967009_2:4,Review-g188665-d967009_2:4:0,frietjes,FOOD#QUALITY,negative,3,11
Review-g188665-d967009_2:5,Review-g188665-d967009_2:5:0,vissaus,FOOD#QUALITY,negative,3,10
Review-g188665-d967009_2:6,Review-g188665-d967009_2:6:0,saus,FOOD#QUALITY,negative,76,80
Review-g188665-d967009_2:6,Review-g188665-d967009_2:6:1,NULL,FOOD#PRICES,negative,0,0
Review-g188665-d967009_2:6,Review-g188665-d967009_2:6:2,tongrolletjes,FOOD#STYLE_OPTIONS,negative,55,68
Review-g188665-d967009_2:7,Review-g188665-d967009_2:7:0,visbrochette,FOOD#QUALITY,negative,20,32
Review-g188665-d967009_2:7,Review-g188665-d967009_2:7:1,zalm,FOOD#QUALITY,negative,82,86
Review-g188665-d967009_2:7,Review-g188665-d967009_2:7:2,NULL,FOOD#PRICES,negative,0,0
Review-g188665-d967009_2:7,Review-g188665-d967009_2:7:3,kabeljauw,FOOD#QUALITY,negative,53,62
Review-g188665-d967009_2:7,Review-g188665-d967009_2:7:4,zalm,FOOD#STYLE_OPTIONS,negative,82,86
Review-g188665-d967009_2:10,Review-g188665-d967009_2:10:0,NULL,FOOD#PRICES,negative,0,0
Review-g188665-d967009_2:11,Review-g188665-d967009_2:11:0,NULL,RESTAURANT#GENERAL,negative,0,0
Review-g188665-d967009_3:1,Review-g188665-d967009_3:1:0,eigenaar,SERVICE#GENERAL,negative,37,45
Review-g188665-d967009_3:3,Review-g188665-d967009_3:3:0,NULL,SERVICE#GENERAL,negative,0,0
Review-g188665-d967009_3:4,Review-g188665-d967009_3:4:0,restaurant,RESTAURANT#GENERAL,negative,15,25
Review-g188665-d967009_3:6,Review-g188665-d967009_3:6:0,keuken,FOOD#QUALITY,neutral,33,39
Review-g188665-d967009_4:1,Review-g188665-d967009_4:1:0,etentje,RESTAURANT#GENERAL,negative,33,40
Review-g188665-d967009_4:3,Review-g188665-d967009_4:3:0,NULL,SERVICE#GENERAL,negative,0,0
Review-g188665-d967009_4:3,Review-g188665-d967009_4:3:1,garnaalkroket,FOOD#QUALITY,neutral,75,88
Review-g188665-d967009_4:5,Review-g188665-d967009_4:5:0,vlees,FOOD#QUALITY,negative,18,23
Review-g188666-d1011768_1:1,Review-g188666-d1011768_1:1:0,restaurant,RESTAURANT#GENERAL,negative,4,14
Review-g188666-d1011768_1:3,Review-g188666-d1011768_1:3:0,kelner,SERVICE#GENERAL,negative,14,20
Review-g188666-d1011768_1:4,Review-g188666-d1011768_1:4:0,NULL,RESTAURANT#GENERAL,negative,0,0
Review-g188666-d1011768_2:2,Review-g188666-d1011768_2:2:0,setting,AMBIENCE#GENERAL,positive,3,10
Review-g188666-d1011768_2:2,Review-g188666-d1011768_2:2:1,menukaart,FOOD#STYLE_OPTIONS,positive,114,123
Review-g188666-d1011768_2:3,Review-g188666-d1011768_2:3:0,topwijnen,DRINKS#QUALITY,positive,68,77
Review-g188666-d1011768_2:3,Review-g188666-d1011768_2:3:1,grand crus,DRINKS#STYLE_OPTIONS,positive,37,47
Review-g188666-d1011768_2:5,Review-g188666-d1011768_2:5:0,sfeer,AMBIENCE#GENERAL,negative,35,40
Review-g188666-d1011768_2:7,Review-g188666-d1011768_2:7:0,bediening,SERVICE#GENERAL,negative,126,135
Review-g188666-d1011768_2:7,Review-g188666-d1011768_2:7:1,NULL,DRINKS#STYLE_OPTIONS,negative,0,0
Review-g188666-d1011768_2:8,Review-g188666-d1011768_2:8:0,NULL,SERVICE#GENERAL,negative,0,0
Review-g188666-d1011768_2:9,Review-g188666-d1011768_2:9:0,NULL,SERVICE#GENERAL,negative,0,0
Review-g188666-d1011768_2:9,Review-g188666-d1011768_2:9:1,gins,DRINKS#STYLE_OPTIONS,negative,212,216
Review-g188666-d1011768_2:10,Review-g188666-d1011768_2:10:0,apero,FOOD#QUALITY,positive,3,8
Review-g188666-d1011768_2:11,Review-g188666-d1011768_2:11:0,ham,FOOD#STYLE_OPTIONS,negative,78,81
Review-g188666-d1011768_2:12,Review-g188666-d1011768_2:12:0,NULL,SERVICE#GENERAL,negative,0,0
Review-g188666-d1011768_2:16,Review-g188666-d1011768_2:16:0,bediening,SERVICE#GENERAL,negative,108,117
Review-g188666-d1011768_2:16,Review-g188666-d1011768_2:16:1,restaurant,RESTAURANT#GENERAL,neutral,27,37
Review-g188666-d1011768_2:17,Review-g188666-d1011768_2:17:0,NULL,RESTAURANT#PRICES,negative,0,0
Review-g188666-d1011768_3:1,Review-g188666-d1011768_3:1:0,baas,SERVICE#GENERAL,negative,65,69
Review-g188666-d1011768_3:1,Review-g188666-d1011768_3:1:1,garcon,SERVICE#GENERAL,negative,0,6
Review-g188666-d1011768_3:2,Review-g188666-d1011768_3:2:0,NULL,SERVICE#GENERAL,negative,0,0
Review-g188666-d1011768_3:3,Review-g188666-d1011768_3:3:0,frieten,FOOD#QUALITY,negative,22,29
Review-g188666-d1011768_3:3,Review-g188666-d1011768_3:3:1,gamba's,FOOD#QUALITY,positive,0,7
Review-g188666-d1011768_3:4,Review-g188666-d1011768_3:4:0,garcon,SERVICE#GENERAL,negative,0,6
Review-g188666-d1011768_3:5,Review-g188666-d1011768_3:5:0,restaurant,RESTAURANT#GENERAL,negative,72,82
Review-g188666-d1011768_4:1,Review-g188666-d1011768_4:1:0,eten,FOOD#PRICES,negative,62,66
Review-g188666-d1011768_4:1,Review-g188666-d1011768_4:1:1,eten,FOOD#QUALITY,positive,62,66
Review-g188666-d1011768_4:2,Review-g188666-d1011768_4:2:0,wijn,DRINKS#PRICES,negative,4,8
Review-g188666-d1011768_4:3,Review-g188666-d1011768_4:3:0,NULL,SERVICE#GENERAL,negative,0,0
Review-g188666-d1011768_4:4,Review-g188666-d1011768_4:4:0,NULL,SERVICE#GENERAL,negative,0,0
Review-g188666-d1179195_1:1,Review-g188666-d1179195_1:1:0,NULL,AMBIENCE#GENERAL,positive,0,0
Review-g188666-d1179195_1:1,Review-g188666-d1179195_1:1:1,NULL,RESTAURANT#GENERAL,positive,0,0
Review-g188666-d1179195_1:1,Review-g188666-d1179195_1:1:2,keuken,SERVICE#GENERAL,negative,45,51
Review-g188666-d1179195_2:2,Review-g188666-d1179195_2:2:0,eten,FOOD#QUALITY,positive,4,8
Review-g188666-d1179195_2:3,Review-g188666-d1179195_2:3:0,brood,FOOD#QUALITY,positive,4,9
Review-g188666-d1179195_2:4,Review-g188666-d1179195_2:4:0,dagsoep,FOOD#QUALITY,positive,3,10
Review-g188666-d1179195_2:5,Review-g188666-d1179195_2:5:0,spaghetti bolo,FOOD#QUALITY,positive,4,18
Review-g188666-d1179195_2:6,Review-g188666-d1179195_2:6:0,terras,AMBIENCE#GENERAL,positive,0,6
Review-g188666-d1179195_2:7,Review-g188666-d1179195_2:7:0,bediening,SERVICE#GENERAL,neutral,0,9
Review-g188666-d1179195_2:8,Review-g188666-d1179195_2:8:0,NULL,FOOD#QUALITY,positive,0,0
Review-g188666-d1179195_4:2,Review-g188666-d1179195_4:2:0,taart,FOOD#STYLE_OPTIONS,positive,48,53
Review-g188666-d1179195_4:3,Review-g188666-d1179195_4:3:0,chocoladetaart,FOOD#QUALITY,positive,3,17
Review-g188666-d3163710_1:1,Review-g188666-d3163710_1:1:0,vrijdagsmarkt,LOCATION#GENERAL,positive,69,82
Review-g188666-d3163710_1:1,Review-g188666-d3163710_1:1:1,NULL,FOOD#QUALITY,positive,0,0
Review-g188666-d3163710_1:1,Review-g188666-d3163710_1:1:2,NULL,FOOD#STYLE_OPTIONS,positive,0,0
Review-g188666-d3163710_1:2,Review-g188666-d3163710_1:2:0,NULL,RESTAURANT#MISCELLANEOUS,negative,0,0
Review-g188666-d3163710_2:1,Review-g188666-d3163710_2:1:0,zaak,AMBIENCE#GENERAL,positive,6,10
