sid,id,category,polarity
LG_G3_D855_32GB_versie_4:1,LG_G3_D855_32GB_versie_4:1:0,PHONE#GENERAL,positive
LG_G3_D855_32GB_versie_4:2,LG_G3_D855_32GB_versie_4:2:0,PHONE#DESIGN_FEATURES,positive
LG_G3_D855_32GB_versie_4:2,LG_G3_D855_32GB_versie_4:2:1,DISPLAY#DESIGN_FEATURES,positive
LG_G3_D855_32GB_versie_4:3,LG_G3_D855_32GB_versie_4:3:0,SOFTWARE#USABILITY,positive
LG_G3_D855_32GB_versie_4:4,LG_G3_D855_32GB_versie_4:4:0,BATTERY#OPERATION_PERFORMANCE,negative
LG_G3_D855_32GB_versie_4:5,LG_G3_D855_32GB_versie_4:5:0,BATTERY#OPERATION_PERFORMANCE,negative
LG_G3_D855_32GB_versie_4:6,LG_G3_D855_32GB_versie_4:6:0,PHONE#OPERATION_PERFORMANCE,negative
LG_G3_D855_32GB_versie_4:8,LG_G3_D855_32GB_versie_4:8:0,PHONE#GENERAL,positive
LG_G3_D855_32GB_versie_4:8,LG_G3_D855_32GB_versie_4:8:1,PHONE#PRICE,positive
LG_G3_D855_32GB_versie_4:9,LG_G3_D855_32GB_versie_4:9:0,PHONE#GENERAL,positive
Sony_Xperia_Z3_Compact_5:1,Sony_Xperia_Z3_Compact_5:1:0,PHONE#GENERAL,positive
Sony_Xperia_Z3_Compact_5:2,Sony_Xperia_Z3_Compact_5:2:0,PHONE#DESIGN_FEATURES,negative
Sony_Xperia_Z3_Compact_5:3,Sony_Xperia_Z3_Compact_5:3:0,MULTIMEDIA_DEVICES#QUALITY,neutral
Sony_Xperia_Z3_Compact_5:4,Sony_Xperia_Z3_Compact_5:4:0,BATTERY#OPERATION_PERFORMANCE,positive
Sony_Xperia_Z3_Compact_5:6,Sony_Xperia_Z3_Compact_5:6:0,PHONE#DESIGN_FEATURES,positive
Sony_Xperia_Z3_Compact_5:11,Sony_Xperia_Z3_Compact_5:11:0,PHONE#DESIGN_FEATURES,negative
Nokia_Lumia_930_3:1,Nokia_Lumia_930_3:1:0,PHONE#DESIGN_FEATURES,positive
Nokia_Lumia_930_3:2,Nokia_Lumia_930_3:2:0,CPU#OPERATION_PERFORMANCE,positive
Nokia_Lumia_930_3:3,Nokia_Lumia_930_3:3:0,MULTIMEDIA_DEVICES#QUALITY,positive
Nokia_Lumia_930_3:3,Nokia_Lumia_930_3:3:1,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,negative
Nokia_Lumia_930_3:3,Nokia_Lumia_930_3:3:2,DISPLAY#QUALITY,positive
Nokia_Lumia_930_3:4,Nokia_Lumia_930_3:4:0,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,positive
Nokia_Lumia_930_3:5,Nokia_Lumia_930_3:5:0,SOFTWARE#DESIGN_FEATURES,negative
Nokia_Lumia_930_3:6,Nokia_Lumia_930_3:6:0,OS#QUALITY,negative
Nokia_Lumia_930_3:8,Nokia_Lumia_930_3:8:0,PHONE#QUALITY,negative
Nokia_Lumia_930_3:9,Nokia_Lumia_930_3:9:0,KEYBOARD#QUALITY,negative
Nokia_Lumia_930_3:10,Nokia_Lumia_930_3:10:0,PHONE#GENERAL,positive
Samsung_Galaxy_Note_4_3:2,Samsung_Galaxy_Note_4_3:2:0,BATTERY#OPERATION_PERFORMANCE,positive
Samsung_Galaxy_Note_4_3:2,Samsung_Galaxy_Note_4_3:2:1,PHONE#OPERATION_PERFORMANCE,positive
Samsung_Galaxy_Note_4_3:3,Samsung_Galaxy_Note_4_3:3:0,PHONE#DESIGN_FEATURES,negative
Samsung_Galaxy_Note_4_3:5,Samsung_Galaxy_Note_4_3:5:0,PHONE#PRICE,negative
Samsung_Galaxy_Note_4_3:5,Samsung_Galaxy_Note_4_3:5:1,PHONE#GENERAL,positive
Samsung_Galaxy_Note_4_3:6,Samsung_Galaxy_Note_4_3:6:0,PHONE#GENERAL,positive
Samsung_Galaxy_Note_4_3:6,Samsung_Galaxy_Note_4_3:6:1,HARD_DISC#DESIGN_FEATURES,positive
Samsung_Galaxy_Note_4_3:7,Samsung_Galaxy_Note_4_3:7:0,MULTIMEDIA_DEVICES#USABILITY,positive
Samsung_Galaxy_Note_4_3:8,Samsung_Galaxy_Note_4_3:8:0,PHONE#GENERAL,positive
Nokia_Lumia_930_1:1,Nokia_Lumia_930_1:1:0,OS#QUALITY,positive
Nokia_Lumia_930_1:2,Nokia_Lumia_930_1:2:0,OS#GENERAL,positive
Nokia_Lumia_930_1:4,Nokia_Lumia_930_1:4:0,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,positive
Nokia_Lumia_930_1:5,Nokia_Lumia_930_1:5:0,PHONE#QUALITY,positive
Apple_iPhone_6_2:1,Apple_iPhone_6_2:1:0,HARDWARE#DESIGN_FEATURES,positive
Apple_iPhone_6_2:2,Apple_iPhone_6_2:2:0,PHONE#MISCELLANEOUS,neutral
Apple_iPhone_6_2:3,Apple_iPhone_6_2:3:0,PHONE#QUALITY,positive
Apple_iPhone_6_2:3,Apple_iPhone_6_2:3:1,PHONE#PRICE,positive
LG_Leon_Y50_1:1,LG_Leon_Y50_1:1:0,PHONE#USABILITY,positive
LG_Leon_Y50_1:1,LG_Leon_Y50_1:1:1,PHONE#PRICE,positive
LG_Leon_Y50_1:2,LG_Leon_Y50_1:2:0,PHONE#USABILITY,positive
LG_Leon_Y50_1:2,LG_Leon_Y50_1:2:1,PHONE#OPERATION_PERFORMANCE,positive
LG_Leon_Y50_1:3,LG_Leon_Y50_1:3:0,PHONE#OPERATION_PERFORMANCE,positive
LG_Leon_Y50_1:4,LG_Leon_Y50_1:4:0,KEYBOARD#DESIGN_FEATURES,positive
Nokia_Lumia_930_5:1,Nokia_Lumia_930_5:1:0,PHONE#QUALITY,positive
Nokia_Lumia_930_5:2,Nokia_Lumia_930_5:2:0,DISPLAY#DESIGN_FEATURES,negative
Nokia_Lumia_930_5:3,Nokia_Lumia_930_5:3:0,PHONE#OPERATION_PERFORMANCE,positive
Nokia_Lumia_930_5:3,Nokia_Lumia_930_5:3:1,PHONE#CONNECTIVITY,positive
Nokia_Lumia_930_5:4,Nokia_Lumia_930_5:4:0,PHONE#GENERAL,positive
Nokia_Lumia_930_5:5,Nokia_Lumia_930_5:5:0,DISPLAY#DESIGN_FEATURES,positive
Nokia_Lumia_930_5:5,Nokia_Lumia_930_5:5:1,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,positive
Nokia_Lumia_930_5:6,Nokia_Lumia_930_5:6:0,MULTIMEDIA_DEVICES#QUALITY,positive
Nokia_Lumia_930_5:7,Nokia_Lumia_930_5:7:0,DISPLAY#QUALITY,negative
Nokia_Lumia_930_5:9,Nokia_Lumia_930_5:9:0,PHONE#OPERATION_PERFORMANCE,positive
Nokia_Lumia_930_5:9,Nokia_Lumia_930_5:9:1,PHONE#DESIGN_FEATURES,positive
Nokia_Lumia_930_5:10,Nokia_Lumia_930_5:10:0,HARD_DISC#DESIGN_FEATURES,positive
Nokia_Lumia_930_5:10,Nokia_Lumia_930_5:10:1,PHONE#PRICE,positive
Nokia_Lumia_930_5:13,Nokia_Lumia_930_5:13:0,OS#MISCELLANEOUS,positive
HTC_Desire_510_2:1,HTC_Desire_510_2:1:0,MULTIMEDIA_DEVICES#USABILITY,neutral
HTC_Desire_510_2:1,HTC_Desire_510_2:1:1,MULTIMEDIA_DEVICES#QUALITY,positive
HTC_Desire_510_2:1,HTC_Desire_510_2:1:2,OS#GENERAL,positive
HTC_Desire_510_2:1,HTC_Desire_510_2:1:3,DISPLAY#QUALITY,positive
HTC_Desire_510_2:1,HTC_Desire_510_2:1:4,PHONE#GENERAL,positive
HTC_Desire_510_2:2,HTC_Desire_510_2:2:0,PHONE#GENERAL,positive
Sony_Xperia_Z3_Compact_1:1,Sony_Xperia_Z3_Compact_1:1:0,PHONE#OPERATION_PERFORMANCE,positive
Sony_Xperia_Z3_Compact_1:1,Sony_Xperia_Z3_Compact_1:1:1,PHONE#DESIGN_FEATURES,positive
Sony_Xperia_Z3_Compact_1:2,Sony_Xperia_Z3_Compact_1:2:0,OS#USABILITY,positive
Sony_Xperia_Z3_Compact_1:3,Sony_Xperia_Z3_Compact_1:3:0,PHONE#DESIGN_FEATURES,positive
Sony_Xperia_Z3_Compact_1:7,Sony_Xperia_Z3_Compact_1:7:0,BATTERY#OPERATION_PERFORMANCE,positive
Sony_Xperia_Z3_Compact_1:11,Sony_Xperia_Z3_Compact_1:11:0,PHONE#DESIGN_FEATURES,positive
Sony_Xperia_Z3_Compact_1:12,Sony_Xperia_Z3_Compact_1:12:0,PHONE#DESIGN_FEATURES,positive
Sony_Xperia_Z3_Compact_1:13,Sony_Xperia_Z3_Compact_1:13:0,MULTIMEDIA_DEVICES#USABILITY,positive
Sony_Xperia_Z3_Compact_1:13,Sony_Xperia_Z3_Compact_1:13:1,MULTIMEDIA_DEVICES#GENERAL,positive
Sony_Xperia_Z3_Compact_2:2,Sony_Xperia_Z3_Compact_2:2:0,PHONE#OPERATION_PERFORMANCE,positive
Sony_Xperia_Z3_Compact_2:2,Sony_Xperia_Z3_Compact_2:2:1,PHONE#DESIGN_FEATURES,positive
Sony_Xperia_Z3_Compact_2:2,Sony_Xperia_Z3_Compact_2:2:2,MULTIMEDIA_DEVICES#GENERAL,positive
Sony_Xperia_Z3_Compact_2:2,Sony_Xperia_Z3_Compact_2:2:3,BATTERY#OPERATION_PERFORMANCE,positive
Sony_Xperia_Z3_Compact_2:2,Sony_Xperia_Z3_Compact_2:2:4,PHONE#QUALITY,positive
Sony_Xperia_Z3_Compact_2:2,Sony_Xperia_Z3_Compact_2:2:5,HARD_DISC#DESIGN_FEATURES,positive
Sony_Xperia_Z3_Compact_2:3,Sony_Xperia_Z3_Compact_2:3:0,PHONE#GENERAL,positive
Sony_Xperia_Z3_Compact_2:4,Sony_Xperia_Z3_Compact_2:4:0,PHONE#MISCELLANEOUS,positive
Sony_Xperia_Z3_Compact_2:4,Sony_Xperia_Z3_Compact_2:4:1,PHONE#PRICE,positive
Sony_Xperia_Z3_Compact_2:5,Sony_Xperia_Z3_Compact_2:5:0,HARDWARE#QUALITY,negative
Sony_Xperia_Z3_Compact_2:7,Sony_Xperia_Z3_Compact_2:7:0,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,negative
Sony_Xperia_Z3_Compact_2:7,Sony_Xperia_Z3_Compact_2:7:1,HARDWARE#DESIGN_FEATURES,positive
Sony_Xperia_Z3_Compact_2:7,Sony_Xperia_Z3_Compact_2:7:2,HARDWARE#QUALITY,negative
Sony_Xperia_Z3_Compact_2:8,Sony_Xperia_Z3_Compact_2:8:0,HARDWARE#DESIGN_FEATURES,positive
Sony_Xperia_Z3_Compact_2:8,Sony_Xperia_Z3_Compact_2:8:1,HARDWARE#QUALITY,negative
Sony_Xperia_Z3_Compact_2:9,Sony_Xperia_Z3_Compact_2:9:0,PHONE#GENERAL,positive
Sony_Xperia_Z3_Compact_3:1,Sony_Xperia_Z3_Compact_3:1:0,PHONE#CONNECTIVITY,positive
Sony_Xperia_Z3_Compact_3:1,Sony_Xperia_Z3_Compact_3:1:1,MULTIMEDIA_DEVICES#QUALITY,positive
Sony_Xperia_Z3_Compact_3:1,Sony_Xperia_Z3_Compact_3:1:2,PHONE#DESIGN_FEATURES,positive
Sony_Xperia_Z3_Compact_3:1,Sony_Xperia_Z3_Compact_3:1:3,BATTERY#OPERATION_PERFORMANCE,positive
Sony_Xperia_Z3_Compact_3:1,Sony_Xperia_Z3_Compact_3:1:4,PHONE#OPERATION_PERFORMANCE,positive
Sony_Xperia_Z3_Compact_3:1,Sony_Xperia_Z3_Compact_3:1:5,PHONE#QUALITY,negative
Sony_Xperia_Z3_Compact_3:2,Sony_Xperia_Z3_Compact_3:2:0,PHONE#QUALITY,negative
Sony_Xperia_Z3_Compact_3:3,Sony_Xperia_Z3_Compact_3:3:0,HARDWARE#QUALITY,negative
Sony_Xperia_Z3_Compact_3:4,Sony_Xperia_Z3_Compact_3:4:0,PHONE#QUALITY,negative
Sony_Xperia_Z3_Compact_3:5,Sony_Xperia_Z3_Compact_3:5:0,HARDWARE#PRICE,negative
Sony_Xperia_Z3_Compact_3:7,Sony_Xperia_Z3_Compact_3:7:0,PHONE#PRICE,negative
Sony_Xperia_Z3_Compact_3:8,Sony_Xperia_Z3_Compact_3:8:0,PHONE#GENERAL,negative
Sony_Xperia_Z3_Compact_4:3,Sony_Xperia_Z3_Compact_4:3:0,PHONE#DESIGN_FEATURES,neutral
Sony_Xperia_Z3_Compact_4:3,Sony_Xperia_Z3_Compact_4:3:1,BATTERY#OPERATION_PERFORMANCE,positive
Sony_Xperia_Z3_Compact_4:5,Sony_Xperia_Z3_Compact_4:5:0,BATTERY#OPERATION_PERFORMANCE,positive
Sony_Xperia_Z3_Compact_4:6,Sony_Xperia_Z3_Compact_4:6:0,PHONE#DESIGN_FEATURES,positive
Sony_Xperia_Z3_Compact_4:7,Sony_Xperia_Z3_Compact_4:7:0,MULTIMEDIA_DEVICES#QUALITY,positive
Sony_Xperia_Z3_Compact_4:7,Sony_Xperia_Z3_Compact_4:7:1,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,positive
Sony_Xperia_Z3_Compact_4:8,Sony_Xperia_Z3_Compact_4:8:0,PHONE#GENERAL,positive
Samsung_Galaxy_S5_1:1,Samsung_Galaxy_S5_1:1:0,PHONE#GENERAL,positive
Samsung_Galaxy_S5_1:2,Samsung_Galaxy_S5_1:2:0,MULTIMEDIA_DEVICES#QUALITY,positive
Samsung_Galaxy_S5_1:3,Samsung_Galaxy_S5_1:3:0,PHONE#CONNECTIVITY,positive
Samsung_Galaxy_S5_1:4,Samsung_Galaxy_S5_1:4:0,PHONE#USABILITY,positive
Samsung_Galaxy_S5_1:6,Samsung_Galaxy_S5_1:6:0,DISPLAY#DESIGN_FEATURES,positive
Samsung_Galaxy_S5_1:6,Samsung_Galaxy_S5_1:6:1,DISPLAY#QUALITY,positive
Samsung_Galaxy_S5_3:1,Samsung_Galaxy_S5_3:1:0,PHONE#GENERAL,positive
Samsung_Galaxy_S5_3:2,Samsung_Galaxy_S5_3:2:0,PHONE#OPERATION_PERFORMANCE,positive
Samsung_Galaxy_S5_3:3,Samsung_Galaxy_S5_3:3:0,BATTERY#OPERATION_PERFORMANCE,positive
Samsung_Galaxy_S5_3:5,Samsung_Galaxy_S5_3:5:0,BATTERY#OPERATION_PERFORMANCE,positive
Samsung_Galaxy_S5_3:6,Samsung_Galaxy_S5_3:6:0,PHONE#GENERAL,positive
Samsung_Galaxy_S5_3:7,Samsung_Galaxy_S5_3:7:0,PHONE#QUALITY,positive
LG_G3_s_D722_1:1,LG_G3_s_D722_1:1:0,PHONE#GENERAL,negative
LG_G3_s_D722_1:2,LG_G3_s_D722_1:2:0,COMPANY#GENERAL,positive
LG_G3_s_D722_1:2,LG_G3_s_D722_1:2:1,PHONE#OPERATION_PERFORMANCE,positive
LG_G3_s_D722_1:2,LG_G3_s_D722_1:2:2,BATTERY#GENERAL,positive
LG_G3_s_D722_1:3,LG_G3_s_D722_1:3:0,MULTIMEDIA_DEVICES#GENERAL,negative
LG_G3_s_D722_1:5,LG_G3_s_D722_1:5:0,MULTIMEDIA_DEVICES#QUALITY,positive
LG_G3_s_D722_1:6,LG_G3_s_D722_1:6:0,PHONE#GENERAL,neutral
LG_G3_s_D722_3:1,LG_G3_s_D722_3:1:0,PHONE#GENERAL,positive
LG_G3_s_D722_3:2,LG_G3_s_D722_3:2:0,BATTERY#OPERATION_PERFORMANCE,positive
LG_G3_s_D722_3:3,LG_G3_s_D722_3:3:0,MULTIMEDIA_DEVICES#QUALITY,positive
LG_G3_s_D722_3:3,LG_G3_s_D722_3:3:1,PHONE#USABILITY,positive
LG_G3_s_D722_3:4,LG_G3_s_D722_3:4:0,PHONE#PRICE,positive
BlackBerry_Passport_QWERTY_1:1,BlackBerry_Passport_QWERTY_1:1:0,KEYBOARD#DESIGN_FEATURES,positive
BlackBerry_Passport_QWERTY_1:2,BlackBerry_Passport_QWERTY_1:2:0,SOFTWARE#GENERAL,positive
BlackBerry_Passport_QWERTY_1:3,BlackBerry_Passport_QWERTY_1:3:0,SOFTWARE#GENERAL,positive
Apple_iPhone_6_4:1,Apple_iPhone_6_4:1:0,PHONE#OPERATION_PERFORMANCE,positive
Apple_iPhone_6_4:4,Apple_iPhone_6_4:4:0,PHONE#GENERAL,positive
Apple_iPhone_6_4:6,Apple_iPhone_6_4:6:0,COMPANY#GENERAL,positive
Apple_iPhone_6_4:6,Apple_iPhone_6_4:6:1,PHONE#USABILITY,positive
Samsung_Galaxy_S6_2:1,Samsung_Galaxy_S6_2:1:0,SHIPPING#QUALITY,positive
Samsung_Galaxy_S6_2:1,Samsung_Galaxy_S6_2:1:1,PHONE#GENERAL,positive
Samsung_Galaxy_S6_2:2,Samsung_Galaxy_S6_2:2:0,COMPANY#GENERAL,positive
Samsung_Galaxy_S6_2:2,Samsung_Galaxy_S6_2:2:1,SUPPORT#QUALITY,positive
Samsung_Galaxy_S6_1:1,Samsung_Galaxy_S6_1:1:0,BATTERY#GENERAL,negative
Samsung_Galaxy_S6_1:1,Samsung_Galaxy_S6_1:1:1,PHONE#OPERATION_PERFORMANCE,positive
Samsung_Galaxy_S6_1:2,Samsung_Galaxy_S6_1:2:0,SHIPPING#QUALITY,positive
Sony_Xperia_Z3_1:2,Sony_Xperia_Z3_1:2:0,PHONE#QUALITY,positive
Sony_Xperia_Z3_1:2,Sony_Xperia_Z3_1:2:1,PHONE#OPERATION_PERFORMANCE,positive
Sony_Xperia_Z3_1:3,Sony_Xperia_Z3_1:3:0,PHONE#QUALITY,positive
Sony_Xperia_Z3_1:4,Sony_Xperia_Z3_1:4:0,BATTERY#OPERATION_PERFORMANCE,positive
Sony_Xperia_Z3_1:6,Sony_Xperia_Z3_1:6:0,PHONE#GENERAL,positive
BlackBerry_Passport_QWERTY_2:2,BlackBerry_Passport_QWERTY_2:2:0,PHONE#GENERAL,positive
BlackBerry_Passport_QWERTY_2:3,BlackBerry_Passport_QWERTY_2:3:0,BATTERY#OPERATION_PERFORMANCE,positive
BlackBerry_Passport_QWERTY_2:3,BlackBerry_Passport_QWERTY_2:3:1,PHONE#OPERATION_PERFORMANCE,positive
BlackBerry_Passport_QWERTY_2:4,BlackBerry_Passport_QWERTY_2:4:0,SHIPPING#QUALITY,negative
LG_L40_D160_4:2,LG_L40_D160_4:2:0,PHONE#GENERAL,neutral
LG_L40_D160_4:3,LG_L40_D160_4:3:0,PHONE#GENERAL,neutral
LG_L40_D160_4:4,LG_L40_D160_4:4:0,BATTERY#OPERATION_PERFORMANCE,positive
LG_L40_D160_4:6,LG_L40_D160_4:6:0,MULTIMEDIA_DEVICES#GENERAL,negative
LG_L40_D160_4:7,LG_L40_D160_4:7:0,MULTIMEDIA_DEVICES#QUALITY,negative
LG_L40_D160_5:1,LG_L40_D160_5:1:0,PHONE#GENERAL,positive
LG_L40_D160_5:2,LG_L40_D160_5:2:0,PHONE#GENERAL,positive
LG_L40_D160_5:3,LG_L40_D160_5:3:0,PHONE#GENERAL,positive
LG_L40_D160_5:3,LG_L40_D160_5:3:1,KEYBOARD#USABILITY,neutral
LG_L40_D160_5:3,LG_L40_D160_5:3:2,MULTIMEDIA_DEVICES#DESIGN_FEATURES,negative
LG_L40_D160_5:4,LG_L40_D160_5:4:0,PHONE#GENERAL,positive
LG_L40_D160_5:4,LG_L40_D160_5:4:1,PHONE#USABILITY,positive
LG_G3_D855_32GB_versie_2:1,LG_G3_D855_32GB_versie_2:1:0,BATTERY#OPERATION_PERFORMANCE,positive
LG_G3_D855_32GB_versie_2:1,LG_G3_D855_32GB_versie_2:1:1,PHONE#GENERAL,positive
LG_G3_D855_32GB_versie_2:2,LG_G3_D855_32GB_versie_2:2:0,DISPLAY#QUALITY,positive
LG_G3_D855_32GB_versie_2:2,LG_G3_D855_32GB_versie_2:2:1,PHONE#USABILITY,positive
LG_G3_D855_32GB_versie_3:1,LG_G3_D855_32GB_versie_3:1:0,PHONE#GENERAL,positive
LG_G3_D855_32GB_versie_3:3,LG_G3_D855_32GB_versie_3:3:0,OS#OPERATION_PERFORMANCE,positive
LG_G3_D855_32GB_versie_3:4,LG_G3_D855_32GB_versie_3:4:0,PHONE#OPERATION_PERFORMANCE,positive
LG_G3_D855_32GB_versie_3:5,LG_G3_D855_32GB_versie_3:5:0,PHONE#GENERAL,positive
LG_G3_D855_32GB_versie_1:1,LG_G3_D855_32GB_versie_1:1:0,PHONE#GENERAL,positive
LG_G3_D855_32GB_versie_1:2,LG_G3_D855_32GB_versie_1:2:0,PHONE#QUALITY,positive
LG_G3_D855_32GB_versie_1:2,LG_G3_D855_32GB_versie_1:2:1,PHONE#MISCELLANEOUS,positive
LG_G3_D855_32GB_versie_1:2,LG_G3_D855_32GB_versie_1:2:2,OS#QUALITY,positive
LG_G3_D855_32GB_versie_1:2,LG_G3_D855_32GB_versie_1:2:3,MULTIMEDIA_DEVICES#GENERAL,positive
LG_G3_D855_32GB_versie_1:2,LG_G3_D855_32GB_versie_1:2:4,PHONE#DESIGN_FEATURES,positive
Apple_iPhone_5c_8GB_5:1,Apple_iPhone_5c_8GB_5:1:0,PHONE#OPERATION_PERFORMANCE,positive
Apple_iPhone_5c_8GB_5:1,Apple_iPhone_5c_8GB_5:1:1,PHONE#GENERAL,positive
Apple_iPhone_5c_8GB_5:2,Apple_iPhone_5c_8GB_5:2:0,PHONE#DESIGN_FEATURES,positive
Apple_iPhone_5c_8GB_5:3,Apple_iPhone_5c_8GB_5:3:0,MULTIMEDIA_DEVICES#DESIGN_FEATURES,positive
Apple_iPhone_5c_8GB_5:3,Apple_iPhone_5c_8GB_5:3:1,MULTIMEDIA_DEVICES#GENERAL,positive
Apple_iPhone_5c_8GB_5:4,Apple_iPhone_5c_8GB_5:4:0,PHONE#DESIGN_FEATURES,neutral
Apple_iPhone_5c_8GB_4:1,Apple_iPhone_5c_8GB_4:1:0,HARD_DISC#DESIGN_FEATURES,negative
Apple_iPhone_5c_8GB_4:1,Apple_iPhone_5c_8GB_4:1:1,PHONE#DESIGN_FEATURES,positive
Apple_iPhone_5c_8GB_4:2,Apple_iPhone_5c_8GB_4:2:0,PHONE#OPERATION_PERFORMANCE,negative
Apple_iPhone_5c_8GB_4:3,Apple_iPhone_5c_8GB_4:3:0,HARD_DISC#DESIGN_FEATURES,negative
Apple_iPhone_5c_8GB_4:4,Apple_iPhone_5c_8GB_4:4:0,HARD_DISC#DESIGN_FEATURES,negative
LG_G4_3:1,LG_G4_3:1:0,PHONE#GENERAL,positive
LG_G4_3:2,LG_G4_3:2:0,PHONE#DESIGN_FEATURES,positive
LG_G4_3:3,LG_G4_3:3:0,PHONE#OPERATION_PERFORMANCE,positive
LG_G4_3:3,LG_G4_3:3:1,PHONE#DESIGN_FEATURES,positive
LG_G4_3:4,LG_G4_3:4:0,DISPLAY#QUALITY,positive
LG_G4_3:4,LG_G4_3:4:1,DISPLAY#DESIGN_FEATURES,positive
LG_G4_3:5,LG_G4_3:5:0,MULTIMEDIA_DEVICES#QUALITY,positive
LG_G4_3:6,LG_G4_3:6:0,MULTIMEDIA_DEVICES#GENERAL,positive
LG_G4_3:7,LG_G4_3:7:0,MULTIMEDIA_DEVICES#QUALITY,positive
LG_G4_3:8,LG_G4_3:8:0,MULTIMEDIA_DEVICES#QUALITY,positive
LG_G4_3:9,LG_G4_3:9:0,PHONE#CONNECTIVITY,positive
LG_G4_3:10,LG_G4_3:10:0,PHONE#USABILITY,positive
LG_G4_3:10,LG_G4_3:10:1,PHONE#QUALITY,positive
LG_G4_3:11,LG_G4_3:11:0,PHONE#GENERAL,positive
LG_G3_D855_32GB_versie_5:2,LG_G3_D855_32GB_versie_5:2:0,KEYBOARD#DESIGN_FEATURES,neutral
LG_G3_D855_32GB_versie_5:3,LG_G3_D855_32GB_versie_5:3:0,KEYBOARD#DESIGN_FEATURES,positive
LG_G3_D855_32GB_versie_5:4,LG_G3_D855_32GB_versie_5:4:0,DISPLAY#QUALITY,positive
LG_G3_D855_32GB_versie_5:4,LG_G3_D855_32GB_versie_5:4:1,PHONE#DESIGN_FEATURES,positive
LG_G3_D855_32GB_versie_5:5,LG_G3_D855_32GB_versie_5:5:0,BATTERY#OPERATION_PERFORMANCE,positive
LG_G3_D855_32GB_versie_5:6,LG_G3_D855_32GB_versie_5:6:0,BATTERY#OPERATION_PERFORMANCE,positive
LG_G3_D855_32GB_versie_5:11,LG_G3_D855_32GB_versie_5:11:0,PHONE#DESIGN_FEATURES,positive
LG_G3_D855_32GB_versie_5:13,LG_G3_D855_32GB_versie_5:13:0,PHONE#DESIGN_FEATURES,positive
LG_G3_D855_32GB_versie_5:14,LG_G3_D855_32GB_versie_5:14:0,OS#OPERATION_PERFORMANCE,positive
LG_G3_D855_32GB_versie_5:15,LG_G3_D855_32GB_versie_5:15:0,SOFTWARE#GENERAL,positive
LG_G3_D855_32GB_versie_5:16,LG_G3_D855_32GB_versie_5:16:0,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,positive
LG_G3_D855_32GB_versie_5:17,LG_G3_D855_32GB_versie_5:17:0,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,positive
LG_G3_D855_32GB_versie_5:19,LG_G3_D855_32GB_versie_5:19:0,MULTIMEDIA_DEVICES#DESIGN_FEATURES,positive
LG_G3_D855_32GB_versie_5:20,LG_G3_D855_32GB_versie_5:20:0,SOFTWARE#QUALITY,positive
LG_G3_D855_32GB_versie_5:20,LG_G3_D855_32GB_versie_5:20:1,SOFTWARE#USABILITY,positive
LG_G3_D855_32GB_versie_5:23,LG_G3_D855_32GB_versie_5:23:0,PHONE#MISCELLANEOUS,positive
LG_G3_D855_32GB_versie_5:25,LG_G3_D855_32GB_versie_5:25:0,DISPLAY#QUALITY,positive
LG_G3_D855_32GB_versie_5:26,LG_G3_D855_32GB_versie_5:26:0,PHONE#DESIGN_FEATURES,negative
LG_G3_D855_32GB_versie_5:29,LG_G3_D855_32GB_versie_5:29:0,SOFTWARE#MISCELLANEOUS,negative
LG_Magna_Y90_4:1,LG_Magna_Y90_4:1:0,PHONE#PRICE,positive
LG_Magna_Y90_4:1,LG_Magna_Y90_4:1:1,PHONE#GENERAL,positive
LG_Magna_Y90_4:2,LG_Magna_Y90_4:2:0,PHONE#GENERAL,positive
LG_Magna_Y90_5:1,LG_Magna_Y90_5:1:0,PHONE#PRICE,positive
LG_Magna_Y90_5:1,LG_Magna_Y90_5:1:1,PHONE#GENERAL,positive
LG_Magna_Y90_5:2,LG_Magna_Y90_5:2:0,PHONE#GENERAL,positive
LG_Magna_Y90_5:4,LG_Magna_Y90_5:4:0,HARD_DISC#DESIGN_FEATURES,negative
LG_Magna_Y90_5:5,LG_Magna_Y90_5:5:0,BATTERY#OPERATION_PERFORMANCE,negative
LG_Magna_Y90_5:6,LG_Magna_Y90_5:6:0,DISPLAY#MISCELLANEOUS,negative
Apple_iPhone_6_1:1,Apple_iPhone_6_1:1:0,PHONE#GENERAL,positive
Apple_iPhone_6_1:2,Apple_iPhone_6_1:2:0,PHONE#GENERAL,positive
Apple_iPhone_6_1:3,Apple_iPhone_6_1:3:0,MULTIMEDIA_DEVICES#GENERAL,positive
Apple_iPhone_6_1:3,Apple_iPhone_6_1:3:1,PHONE#OPERATION_PERFORMANCE,positive
Apple_iPhone_6_1:3,Apple_iPhone_6_1:3:2,PHONE#DESIGN_FEATURES,positive
Apple_iPhone_6_1:4,Apple_iPhone_6_1:4:0,PHONE#USABILITY,negative
Apple_iPhone_6_1:5,Apple_iPhone_6_1:5:0,HARDWARE#GENERAL,neutral
