rid,id,text
1070,1070:3,Ozetle manzara disinda bisey yok.
1071,1071:0,Happy hour icin vazgecilmez nokta.
1071,1071:1,Bence burgerleri ve pizzasi Kanyon'da yenebilecek acik ara en iyi.
1071,1071:2,Zincirler icinde tek tercih edilebilir yer.
1072,1072:0,Adi her ne kadar pizzaci olsa da ne yazik ki pizzalar ortalama.
1072,1072:1,Neden bu kadar popüler oldugunu anlamiyorum.
1072,1072:2,Hatta bazi pizzalarda dominosun benzerleri tercih edilebilir.
1073,1073:0,Num Num gerçegi - Yediginiz herseyin hakkini verdikleri bir gerçek.
1073,1073:1,Yemeklerin doyuruculugu ve lezzeti tartisilmaz ancak ögle saatlerinde yer bulmakta oldukça sikintili.
1074,1074:0,Manzaraya da sufleye de bayildik.
1074,1074:1,Karsida isiklariyla Rumeli Hisari ve köprü manzarasi esliginde bir aksamüstü Big Chefs'te oturmak çok keyifliydi.
1074,1074:2,"Sufle 13,5 lira, çay 4,5 lira."
1075,1075:0,Levent çarsinin içinde bulunan express daha genç bir görünüme sahip.
1075,1075:1,Özellikle paket servisi için açilmis.
1075,1075:2,Burada sulu yemek yok.
1075,1075:3,Gençler ve ögrenciler için fiyatlari daha uygun tutmuslar.
1075,1075:4,Lahmacun döner burger pide ve köfte çesitleri mevcut.
1076,1076:0,Iftar menüsü 80 TL.
1076,1076:1,Ezogelin çorba çok tuzluydu.
1076,1076:2,Ve erken servis edildigi için iftara kadar sogudu.
1076,1076:3,Içli köfte ve pirzola güzeldi.
1076,1076:4,Servis elemanlari yetersiz oldugu için yavasti.
1076,1076:5,Her seyden öte böyle bir mekana bu tuvaletler hiç yakismiyor
1077,1077:0,"Bir yer düşünün ki içecekler bardakla geliyor, garsonlar suratsız ve Islak mendil bulunmuyor sebepsiz yere -_- buraya ne olmuş böyle !"
1077,1077:1,Hayal kırıklığı
1078,1078:0,Bir kaç kez yemek yeme fırsatı bulduğum mekan.
1078,1078:1,"Civardaki restorantlardan pek bir farkı yok, servisi yavaş."
1078,1078:2,Fiyatlar da aynı şekilde civardakilerle hemen hemen aynı.
1079,1079:0,Her deniz ürününü karıştırıp önünüze getiriyorlar.
1079,1079:1,Açıkçası hicbirinin tadını tam alamiyorsunuz.
1079,1079:2,Balik ve deniz ürünlerini çok sevmeyenler Balik KFCsi kıvamında olduğu ve Kızartma bol olduğu için sevebilirler.
1079,1079:3,Sadece soya soslu somon başarılıydı.
1080,1080:0,"Kisin iç kismi dag evini animsatan, yazin bahçesi yesillikler icersinde ve ferah olan, açik büfe kahvaltisi zengin çesitleriyle bir hayli rabet gören, bunun haricinde genellikle nargile severlerin ugrak mekani olan tatli bir cafe."
1081,1081:0,"Utanmadan bozuk içli köfte, acilasmis tereyagi servis edebilen bir mekan..."
1081,1081:1,Garsonu bu kadar uyardigimizda ise sadece iletirim dedi.
1081,1081:2,Özür bile dilemediler.
1082,1082:0,Machiato dediğim halde yerine espresso servis eden işletme.
1082,1082:1,"Boş bardak, fincan, tabak masada bekliyor, toplayan yok."
1082,1082:2,"Menüdeki çeşitleri sorunca, o yok, bu yok, onun yerine şunu verelim, bunu verelim."
1082,1082:3,"Kirli, iyi yıkanmamış bardakla çay servisi."
1082,1082:4,Mado'nun genel hastalıklarının bir araya gelmiş hali gibi.
1082,1082:5,Manzara satıyor burada da.
1082,1082:6,Yoksa Mado'ların kötü bir örneği.
1082,1082:7,"Haklarını yemeyelim, iki günlük gazete bulup okuyabildik."
1083,1083:0,Ev yemekleri hergün farkli - Tipki anne eli degmis gibi lezzetli ev yemekleri...
1083,1083:1,Mekan çok küçük hemen doluyor.
1083,1083:2,Öglenleri yer bulamadigimiz çok oluyor.
1083,1083:3,Genelde ürünler lezzetli ve fiyat da uygun .
1083,1083:4,Öglen için tercih edilebilir ama 12yi çok geçirmemek gerekiyor...
1084,1084:0,"Cok guzel sirin bir mekan yemekler kokteyliler super manzara cok iyi, tabiki bu guzel seyler icin sira bekleyebilirsiniz."
1085,1085:0,Mantarlı pizzaya ( porchini ve kestane) sucuk eklettim.
1085,1085:1,Malzemeler güzel ama hamuru çok sevemedim.
1085,1085:2,Sanki hazır gibi geldi.
1085,1085:3,Genel olarak mekan şirin.
1085,1085:4,Fiyatlar upper crust ayarında ama lezzet ve ölçü farklı.
1085,1085:5,Karşılaştırırsak; bence upper crust hamur ve ölçü olarak daha iyi.
1085,1085:6,Alkol olsa daha tutulabilirler.
1085,1085:7,Çünkü bulundukları lokasyonda rakip çok.
1086,1086:0,Hayatımın en pahalı yemeğini yediğim restoran.
1086,1086:1,Yemekler lezzetli olmasına rağmen FSM köprüsünün başınızın üstünde zebellah gibi durması manzaranın keyfini kaçırmakta.
1086,1086:2,Yemek porsiyonları çok küçük.
1086,1086:3,Vale hizmeti var.
1086,1086:4,Hayatınızda bir defa gidilebilecek bir yer.
1087,1087:0,Rock'n Roll burger yedim.
1087,1087:1,Burger ekmegi yumusamis dagiliyordu.
1087,1087:2,Icinde ki sos da pek bi istah acici degildi.
1087,1087:3,Ortami guzel gidilecekse onun icin gidelebilir.
1088,1088:0,"Mekan enteresan bir havaya sahip , haftaici aksamlari abiler ellerinde nargilelerle çayla muhabbetin dibine vururken."
1088,1088:1,Hafta sonu sabahlari ozellikle evli ve cocuklu ciftlerin kahvalti merkezi oluyor.
1088,1088:2,Yemeklerini ve caylarini begendigim.
1088,1088:3,Fiyat olarak gayet mantikli bir isletme.
1088,1088:4,Tavsiyemdir
1089,1089:0,Kendilerine özel biraları mevcut olsaydı belki daha güzel olurdu ama standart biralardan içmek durumunda kaldık.
1089,1089:1,Bunun haricinde servis iyi garsonlar güleryüzlü ve rahat bir mekan.
1089,1089:2,Yemekler de farklı tadlar var.
1089,1089:3,Cuma iş çıkışı arkadaşlarla takılmalık bir mekan.
1090,1090:0,Çok fazla lezzetli alternatifi bulunan menüsünü seviyorum.
1090,1090:1,Citys'in alt katındayken tanıdık sevdik.
1090,1090:2,"Magnolia'sı ayrı, limonatası ayrı güzel."
1090,1090:3,Bir peynirli tostu bile çok özenle sunuyorlar.
1091,1091:0,Somon ızgarasına 4 puan.
1091,1091:1,Hem sağlıklı hem de doyurucu.
1091,1091:2,Güzel bir öğle yemeği molası.
1091,1091:3,Bahçesi de güzel.
1091,1091:4,Salıncağı bile var.
1091,1091:5,Yemek üzerine de soğuk kahve iyi gidiyor.
1092,1092:0,"Boğazın en güzel yerlerinden birinde, sıcak, sempatik ve zevkli dekorasyonu ve şahane manzarası, genç müşteri kitlesi, güzel müzikleri yetmezmiş gibi güler yüzlü arkadaşca servisi de mükemmel."
1092,1092:1,Kahvaltı seçenekleri çok iyi.
1092,1092:2,Yemekleri de fena değil.
1092,1092:3,Tüm bu özelikleri göz önüne alınca fiyatlar çok makul geliyor.
1092,1092:4,"Gece, gündüz, her zaman için öneririm."
1092,1092:5,Özellikle yaz aylarında.
1093,1093:0,Besiktaki en hakiki pideci diyebilirim.
1093,1093:1,ben bu yuzden tatli yemegi tercih etmedim.
1093,1093:2,fiyatlari 13-17 tl arasi porsiyonlari 1.5 olarak buyutmek de mumkun.
1093,1093:3,puanimdan sirf yavas yuzunden kisiyorum!
1093,1093:4,otobus duraginin hemen karsisinda yeri cok kolay.
1093,1093:5,kucuk ama hep dolu olan bir pideci.
1093,1093:6,porsiyonu tam malzemesi bol hamuru citir citir fakat servis icin ayni hosnutluktan bahsedemicem.
1093,1093:7,servis oldukca yavas.
1093,1093:8,yavas demek bile az kalir.
1093,1093:9,az vaktiniz varsa kesinlikle ogle saatlerinde ugramayiniz.
1093,1093:10,besiktas da yiyebilceniz en iyi pide ama odun atesinde pisenin yerini tutmuyor tabiki.
1093,1093:11,tatli secenekleri de mevcur sufle ve kunefe var menu de var da pide o kadar gec gelince insani tatli siparisi dusunduruyor.
1094,1094:0,Eski kalitesinde olmasada hala iyi diyelim talep çok olunca ister istemez kalite ve servis vasata düşüyor etleri kenfi çiftliklerinden otopark sorun fiatlar normal
1095,1095:0,"Manzarasi icin gidilesi cafe , cok fazla yazacak bisey yok."
1095,1095:1,fiyatlar standart seviyede.
1095,1095:2,otopark sorunu yok.
1095,1095:3,sessiz sakin ve huzurlu bir mekan.
1096,1096:0,Kuru fasulyesi lezzetli.
1096,1096:1,Sutlaci tavsiye edilir.
1096,1096:2,Köftesi de kaliteli.
1096,1096:3,Sade güzel bir yer.
1096,1096:4,Çalışanlar ilgili kibar.
1096,1096:5,Ortaköye yolu düşen ugramali.
1097,1097:0,Park sorunu ciddi.
1097,1097:1,Valesi var gerçi.
1097,1097:2,Pazar sabahları brunch dışında seçeneğiniz yok.
1097,1097:3,Brunch çeşitleri ehh.
1097,1097:4,Masaya istenen sucuklu yumurtanın sucuğuna extra ücret istenmesi ayıp.
1097,1097:5,Mekanın lokasyonu on numara ama rezervasyonsuz deniz kenarı masa bulmanız imkansız.
1097,1097:6,"Böyle bir brunch için 59TL, 4 ince dilim sucuk için 5TL extra ücret mânâsız."
1098,1098:0,"Hisarüstü'ndeki diğer mekanlara nazaran büyük olmasıyla fark yaratıyor ama eğer kalabalık bir grup değilseniz, Hisarüstü'ndeki diğer yerleri tercih edebilirsiniz."
1098,1098:1,En son kabalık bir grup halinde gittiğimizde siparişlerde karışıklık olmuştu malesef.
1099,1099:0,"Tek kelimeyle muhtesem bir lezzet, doner kesimi tam olarak usta isi."
1099,1099:1,Yagsiz ve cok lezzetli.
1099,1099:2,Yaninda getirdikleri tandir lavasi ise bugune kadar yedigim en lezzetli lavas.
1099,1099:3,Oturdugunuz gibi siparisiniz aliniyor ve hemen servis yapilmaya baslaniyor.
1099,1099:4,Ortaya ise salata ve patates kizartmasi getiriyolar.
1099,1099:5,Acik ara en iyi donerci.
1100,1100:0,Big chefs her daim şişirilmiş bir kafedir.
1100,1100:1,Çünkü size oluru olmayan fiyatlar sunar.
1100,1100:2,Bunun yanı sıra şube açtığı semtler ortadadır.
1100,1100:3,İsim yapmıştır çünkü pahalı olduğu için kaliteli algısı yaratır .
1100,1100:4,"Bir ayvalık tostuna 20 tl , bir kavanoz tatlıya 20 tl vs. Yazan bu mekana kesinlikle gitmem ."
1100,1100:5,Çünkü bu israftan başka bir şey değil benim nazarımda .
1100,1100:6,Böyle mekanları biraz boş bırakmak lazım ki Fiyat skalasını biraz düşük aralığa taşısınlar !
1101,1101:0,"Tatlilar - Tatlilari çok güzel, tiramisu özellikle yenilmeli ama ana ögün kadar büyük geliyor dikkat!"
1101,1101:1,"Unsuz çikolatali pastasi biraz agir, diyet yapanlar bulasmasin!"
1102,1102:0,Yemeklerin tadi tuzu yok.
1102,1102:1,Ortam gürültüden ibaret.
1102,1102:2,Garsonlar TV izlemekten size bakmiyor.
1102,1102:3,Geçin allahaskina baska bir sürü yer var yenebilecek
1103,1103:0,Güzel - Konum olarak çok keyifli bir yer degil ancak çalisirken ögle yemekleri için bazen gidiyoruz.
1103,1103:1,"Yemeklerin lezzetine inanamayacaksiniz, pastirma ile yapilan Topkapi kebabi çok iyidir."
1104,1104:0,Koftenin hicbir ozelligi yok.
1104,1104:1,Hizmet yok guleryuz yok.
1104,1104:2,Manzaranin ekmegini yiyorlar.
1104,1104:3,Masalar dipdibe marketten dondurulmus kofte alin evinizde yiyebilirsiniz.
1104,1104:4,Inanin fark yok.
1105,1105:0,Siradan - Siradan kebaplari olan mekan...
1105,1105:1,Kebap için kesinlikle gidilmeli denemez ama tatlilari inanilmaz güzel.
1105,1105:2,Megerse meshur Çavusoglu tatlinin sahiplerimis isletmecileri.
1106,1106:0,Hizmetten cok memnun kaldik.
1106,1106:1,Herkes cok ilgili ve guler yuzluydu.
1106,1106:2,Yogunluktan dolayi yer bulma konusunda biraz sikinti yasamis olsak da sansimiza en guzel yeri kaptik balkonda :
1106,1106:3,D Somon izgara ve etli quesadilla sipariz ettik.
1106,1106:4,"Somon izgaranin altinda olan kuskonmazli ispanakli sote mukemmeldi, yemek ise genel olarak guzeldi."
1106,1106:5,Etli quesadillanin ise ozellikle eti cok guzeldi.
1106,1106:6,Mutlaka bir daha gelicez :
1107,1107:0,Sevdiğim bir mekan.
1107,1107:1,"Müzikler, bahçesi, menüsü güzel."
1107,1107:2,Ferah bir ortamı var ve kalabalık buluşmalar için de uygun bir yer.
1107,1107:3,Çalışanları da güler yüzlü.
1107,1107:4,Girerken böyle bir yerle karşılaşacağınızı tahmin etmiyorsunuz konumu nedeniyle.
1108,1108:0,Sütiş'in Emirgan şubesi gibi bu şubesinin manzarası da çok güzel deniz hemen yanınızda köprü hemen sağ çaprazda :
1108,1108:1,) yemekler güzel fiyatlar da mekana göre gayet uygun.
1108,1108:2,Tavukgöğsü başarılı :
1109,1109:0,Berbat biyer rezervasyon yaptirdigim halde misafirlerime rezil oldum rezalet biyer calisanlarin tavirlari olsun ilgileri herseyi rezalet otesi
1110,1110:0,Küçük Ev Express ile mekanist etkinligi ile tanistik.
1110,1110:1,Çömlekte ev yapimi yogurtlarini mutlaka deneyin.
1110,1110:2,Eski zamanlar biraktigimiz gerçek yogurdun tadini yakalayacaksiniz.
1110,1110:3,Fiyati da saka gibi.
1110,1110:4,3.75 TL.
1110,1110:5,Mükellef bir yemek sonrasi ortalama 15-25 TL'ye mekandan çikabilirsiniz.
1110,1110:6,"Dekorasyon zevkli olmus, özellikle mekanin ortasina konuslanmis bonsai agaç beni benden aldi."
1110,1110:7,"Evet, bonsai hayraniyim!"
1110,1110:8,Çok iyi karsilandik ve sonuna kadar el üstünde tutulduk.
1110,1110:9,Harikasiniz arkadaslar.
1110,1110:10,Böyle devam!
1110,1110:11,) Her seyden ufak ufak tattik.
1110,1110:12,Yemeklerde favorilerim döner ve kavurmali pide oldu.
1110,1110:13,Kavurmali pide için tekrar ugrayacagim.
1110,1110:14,Tatlilarda tavuk gögsü gerçekten lezizdi.
1110,1110:15,"Irmik helvasinin da tavuk gögsünden eksigi yoktu, sekeri kivamindaydi ve hafifti."
1111,1111:0,"Buraya sık geliyorum, leventte çalışanların da çok tercih ettiği bir yer."
1111,1111:1,Yemekleri eskiden daha güzeldi özellikle mantısı çok başarılıydı.
1111,1111:2,"Ancak her gün çeşit çeşit ev yemeğinin çıkıyor olması çok cazip, ister zeytinyağlılar ister sıcak yemekler insanı her gün fast food yemekten alıkoyuyor."
1111,1111:3,"Zeytinyağlı tabağı başarılı, salatalarının da porsiyonu çok büyük tavsiye ederim."
1112,1112:0,denız kenarı gıbıdır ancak arada bır arsalık mesafe vardır.
1112,1112:1,ve oradakı koku olayına bır hal care bulamadıkları ıcın yazık olan mekandır.
1112,1112:2,emırgandakı sutısı mumla aratmaktadır.
1113,1113:0,Taksim'de kendi tarzına göre keyifle gidilecek mekanlardan biri.
1113,1113:1,Gündüz ayrı gece ayrı olarak değerlendirebilirim.
1113,1113:2,Hizmet kalitesi daha önce Avrupa'da gittiğim şubelere göre burada daha iyi diyebilirim.
1113,1113:3,Bu yüzden tip bırakmayı unutmayın :
1113,1113:4,) Hamburgeri hoşuma gidiyor ve NY steak de tavsiye edebilirim.
1113,1113:5,İçecek olarak genelde bira sevdiğim için kokteylleri için bir şey söyleyemeyeceğim.
1113,1113:6,Afiyetle!
1114,1114:0,Ben artık happy moons u beğenmiyorum.
1114,1114:1,Servisi iyiydi çalışanları güleryüzlü fakat yemeklerinden eskiden aldığım tadı almıyorum.
1114,1114:2,"Ben bi tek çilekli limonatasını beğendim, çok tavsiye etmem"
1115,1115:0,Öyle bir manzara ve konum için olabilecek son mekan filizler olmalıydı.
1115,1115:1,Zaman kaybı!
1116,1116:0,Yemekleri fena degil.
1116,1116:1,Ozellikle zeytinyaglilari guzel.
1116,1116:2,Galata cevresinde zeytinyagli veya ev yemegivari yiyebilecegimiz nadir yerlerden oldugu icin tercih ediyorduk.
1116,1116:3,Ama dunyanin en yavas evlere servis hizmetini sunuyorlar.
1116,1116:4,Hele de ogle saatinde 50 ile 70 dakika beklemeye hazir olun.
1116,1116:5,Ogle saatleri degilse de 25-30 dk beklemeyi goze almak gerekiyor.
1116,1116:6,En son soyledigimiz firinda makarnasi da kuru geldikten sonra bir daha siparis vermemeye karar verdik.
1117,1117:0,"Manzarasi çok güzel , dekorasyonda çok başarılıydı , kahvaltı için gittik kahvaltı güzeldi ama omleti beğenmedim çok tatsızdı."
1117,1117:1,Geri kalan hersey tazeydi kayısı ve cevizle süslemeleri çok hoşuma gitti kahvaltıya fresh bir hava katmışlar.
1117,1117:2,Kahvaltısı için gidebilir ama garsonlar servis ederken gördüğüm kadarıyla yemek porsiyonları küçüktü ve sunum hoşuma gitmedi .
1117,1117:3,Kısacası manzarası için gidilebilinir bir yer sadece .
1118,1118:0,"İlk Evlilik yıldönümü yemeğimizi burada yemiştik, karşılama gayet güzel kibar çalışanlar."
1118,1118:1,Sunumu beğendik.
1118,1118:2,Sakin mutlu bir yemekti.
1118,1118:3,Tekrar gitmeyi düşünürüm.
1119,1119:0,"Klasik rakı-balık-fasıl üçlemesinden sıkılan, ve mezelere odaklanmak isteyenler için en iyi alternatif."
1119,1119:1,Manzara olarak en iyi seçeneği sunmasa da lakerdası başta olmak üzere bütün mezeleri denemeye değer.
1119,1119:2,"Fıstıklı peynirli meze, buraya özel bir lezzet."
1119,1119:3,Kişi başı 60 liraya rakınız ve mezelerinizle güzel bir akşam geçirmeniz garanti.
1120,1120:0,"Konum itibariyle cok guzel yerde, manzarasi enfes."
1120,1120:1,"Limonatasi kocaman ve lezzetliydi, ""ayvalik tostu""nu yeniden yorumlayarak tamamen farkli bir hale getirmisler, fena degildi."
1120,1120:2,"Ancak mekanin en buyuk sıkıntısı hizmet kalitesi, cok cok yavaslar!"
1120,1120:3,"Ki bana gore bir mekanda olmasi gereken en onemli ozellik ""hizmet kalitesi"" En buyuk kurtaricisi lokasyon ve muhtesem bogaz manzarasi!"
1121,1121:0,Sinirsz kahvalti keyfi için harika bir yer.
1121,1121:1,Manzarasi cok güzel.
1121,1121:2,Garsonlar biraz daha güler yüxlü olabilir.
1121,1121:3,40 tl kisi basi.
1121,1121:4,Zengin bir acik büfe menüsü var.
1121,1121:5,Keyifli bir yer.
1122,1122:0,Son zamanların benim için en büyük hayal kırıklığı.
1122,1122:1,Bu kadar büyük merakla gelip de yediklerimden bu kadar az haz ettiğim başka bir yer olmadı.
1122,1122:2,"Garson arkadaşlar, mekanın manzarası, hizmet şahane ama lezzet adına söyleyebileceğim çok şey yok."
1122,1122:3,Köprü altı yerleri gibi kalamar koydular önümüze.
1122,1122:4,Bunu yazarken henüz hesap gelmemişti ve değerlendirmemi tamamen bağımsız şekilde yapıyorum.
1122,1122:5,Yeşilköy efsanesi burada sürmemiş
1123,1123:0,"Yıllar önce keyifli mekan sayısı azken sıklıkla tercih ettiğimiz, mekan sayısı arttıkça da geri plana ittiğimiz mekanlardan."
1123,1123:1,Bahçesi insana huzur veriyordu...
1124,1124:0,"Manzara guzel servis rezalet , 3 kere soylemeden getirmiyorlar , iki kere degil 5 kere dusunun gelirken"
1125,1125:0,Bir yanı benzinlik bir yanı mezarlık manzaralı ama çokta tutan bir cafe.
1125,1125:1,E5 üstünde olduğu için çabuk direksiyon kırılıp az vakitte çok oturmalık kolaylığı için tercih ettik.
1125,1125:2,Bahçesi keyifli yemekte çok kötü değildi.
1125,1125:3,Arkasından içtiğimiz kahve için çok beklesekte fazla beklentisiz bir cafe olduğundan notu 3.5 olarak verdim
1126,1126:0,Acik kasarli pide.
1126,1126:1,"besiktas barbarosta bulunan sampi sabaha kadar acik,gece cani cekenler icin ideal ve paket servisi de var,kapali kasarlisi da cok lezzetli oluyor"
1127,1127:0,Pizzalarini fena bulmadim.
1127,1127:1,Acikcasi cok ayilip bayilani var ama ben daha kalin hamurlu pizzalari seviyorum.
1127,1127:2,Ama Pizzeria Trio' nun pizzalari da guzel.
1127,1127:3,Ben Trio Speciale yi tercih ettim.
1127,1127:4,Eti kotuydu net ama geri kalan urunleri fena sayilmazdi.
1127,1127:5,İnanilmaz bir manzaraya sahip bu arada mekan.
1127,1127:6,"Pizza, sarap, manzara kombini icin gidilebilir."
1128,1128:0,Özellikle bahçesini tercih edin giderseniz.
1128,1128:1,açık alan gayet rahat.
1128,1128:2,gürüldü de daha az.
1128,1128:3,"içecekler güzel, ama fastfood tarzı atıştırmalık tercih edecekseniz pek tavsiye etmem."
1128,1128:4,Yemekler fena değil fakat porsiyonlar çok ufak.
1128,1128:5,rejim yapanlar düşünülmüş sanırım.
1128,1128:6,Fiyat biraz fazla gibi.
1129,1129:0,Burasi eskiden favori yerlerimdendi menüsü degisti ve artik eski menudeki yemeklerin bile tadi ayni degil lezzet olarak cok kötü.
1129,1129:1,Lezzet disinda degerlendirirsek hem dis alani bahcesiyle hemde ic alani rahat buyuk koltuklariyla cok keyifli bir mekan
1130,1130:0,Denize yakın yer bulursanız şanslısınız ...
1130,1130:1,Tadı bir başka aşşkın kuruçeşmenin en iyi mekanı diyebiliriz arkadaşlarla kahve içip sohbet etmek burda bir başka
1131,1131:0,Kadıköy'ün bira cennetlerinden biri.
1131,1131:1,Eski çalışanları daha iyi ve samimiydi diye düşünüyorum.
1131,1131:2,"Mevcut çalışanlarının marjinal görünümlerini yadırgamamakla birlikte , bu marjinal görüntü hafiften cool davranışlara kaçıyor, bu da hizmete olumsuz yansıyor."
1131,1131:3,Daha gülümseyen bir çalışan profili olmalı.
1131,1131:4,"Hizmeti ortalama, yemekler ortalama."
1131,1131:5,Yine de bol çeşit bira denemek ve müzik dinlemek için gidilmeli.
1132,1132:0,Yemekler çok vasat.
1132,1132:1,her zaman çok yoğun.
1132,1132:2,içerde müzikten birbirini duyamıyorsun.
1132,1132:3,servis elemanları kaba.
1132,1132:4,sadece fiyatlar makul.
1132,1132:5,menü kısıtlı
1133,1133:0,"Cizbiz koftesi , sutis moccachinosu , dtox corbasi ve haftasonu hahvalti zenginligiyle tavsiye edebilecegim bir Mekan manzarasi , ulasim rahatligi konforuyle denemenizi tavsiye Ederim"
1134,1134:0,Sosyal medyada ünlü olduktan sonra kaliteyi düşürmüş mekanlardan bir tanesi.
1134,1134:1,"Manzarası muhteşem,servis orta ama yemekler üzgünüm kötü."
1134,1134:2,"Arkadaşım aşkı memnu söyledi,ben de cheescake söyledim."
1134,1134:3,İkisi de durmuş ve kötü kalite malzeme kullanılmıştı.
1134,1134:4,En azından adlarıyla özdeşleşmiş tatlılarına özen göstermelerini beklerdim.
1134,1134:5,Bu manzarada ne versek yerler mantığında bir işletmenin Kuruçeşme'de olmasına çok üzüldüm.
1134,1134:6,"Önermiyorum, eminim aynı güzellikte manzaraya sahip ama yemekleri müşteriye saygı gereği taze ve iyi malzemeyle yapılmış bir yer bulabilirsiniz civarda."
1135,1135:0,anzarasi harika...
1135,1135:1,- Burasi haftada bir ugramaya çalistigim ve manzarasina bayildigim bir mekan.
1135,1135:2,Ancak bir seyler yemek için çok iyi denemez.
1135,1135:3,Pastalari 3. sinif pastane mamulleri gibi...
1135,1135:4,Ayrica genelde çok kalabalik olmasi nedeniyle yer kapmak için bayagi bir ugrasmak gerekiyor.
1136,1136:0,Servis vasat.
1136,1136:1,"Çatal, bıçak pis ve cevizli baklavası şerbetinden insanın midesini bulandiriyor."
1136,1136:2,Ayrıca baklava yanmış gibi.
1136,1136:3,Fıstıklı tatlılar idare eder.
1136,1136:4,Uğramaya gerek yok çok daha iyi yerler var.
1137,1137:0,Karakoyde yer alan sirin bir cafe.
1137,1137:1,3 kisi icin idealdi.
1137,1137:2,Sık sık gelip butun caylardan denemek lazim.
1137,1137:3,Fiyatlar yuksek ama verdiginiz paraya degiyo
1137,1137:4,Dekorasyonu cok hos.
1137,1137:5,Cok rahat koltuklari var.
1137,1137:6,Oturup saatlerce kaliteli cay esliginde muhabbet edebilirsiniz.
1137,1137:7,Arkadasim ozel demlikte cin cayi soyledi ben de ev yapimi seftalili buzlu cay.
1137,1137:8,Buzlu cay hayatimda ictigim en iyi buzlu caydi.
1137,1137:9,Seker orani yerindeydi ve cok ferahlatiyordu.
1137,1137:10,Cin cayi nin tadi da cok guzeldi.
1137,1137:11,Kavun aromasinin kivami yerindeydi ama ic ic bitmedi bir turlu.
1138,1138:0,Fiyat/Performans olarak gidilebilecek mekanlardan birisi Uzunlar Kebap.
1138,1138:1,Piyasada bulunan kebapçılara göre 1 tık daha iyidir.
1138,1138:2,"Haftasonu gezmeleri için de gidilebilir, aç kaldığınızda yemeğimi yiyip hemen kalkayım mantığında da gidebilirsiniz."
1139,1139:0,"Berbat bir yer,insanlarin sefil oldugu,göcmen burosuna sıra bekleyen biri gibi hissettim,rezalet..."
1139,1139:1,asla gitmeyin.
1139,1139:2,paranızla rezil olmak isterseniz buyrun derim.
1140,1140:0,Bir goz baslayan ekonomik hayatina neredeyse tum sokaga yerleserek devam eden bir isletme.
1140,1140:1,Menusundeki hemen hemen hersey oldukca lezzetli.
1140,1140:2,Ozellikle acik bufe sabah kahvaltisi evinizde yapiyormus gibi keyifli.
1140,1140:3,"Ogle yemeklerinde mutlaka erken orda olmak gerek, yoksa yiyeceknyemek bulmakta zorlanabilirsiniz."
1141,1141:0,"Standart bir kahvalti fakat ortam,servis,mekanin konumu çitayi yükseltiyor."
1141,1141:1,"Özellikle servis elemani Sezgin bey 'in isini bu kadar iyi yapmasi ve herkesle esit ayni güler yüzle ilgilenmesi , masalar arasi slalom yaparken hiç bir istegi ikiletmemesi hepimizin sempatisini ve takdirini kazandi."
1141,1141:2,Göksu'da gidilebilecek en hos cafelerden biri bence.
1142,1142:0,Geniş bahçesi ve terası ile bu lokasyona yakın arkadaşların yaz akşamlaında açık haavada nargile keyfi yapabilecekleri bir mekan.
1142,1142:1,çıkışta dürüm tır da dürümlerinizi yiyebilirsiniz ?
1143,1143:0,Ulasim oldukca kolay.
1143,1143:1,Otoparki vale sistemiyle calisiyor.
1143,1143:2,Cevre duzenlemesi okadar guzel yapilmiski daha yemekleri tatmadan iyi geldim diyorsunuz.
1143,1143:3,"Etler , meze, salata ve patates kizartmasi da size kesinlikle aksini dusundurmuyor."
1143,1143:4,Hepsi ayri lezzetli.
1144,1144:0,Acildigindan beri ara sira gidiyordum.
1144,1144:1,Ickiyi yasakladiklari icin (kendi tabirleriyle %15 musteriden biri old.
1144,1144:2,icin) artik gitmiyorum.
1144,1144:3,Yasaklatanlara hayirli olsun!
1145,1145:0,Vasat - Istanbul'daki kebapçilarla kiyaslayacak olursak gerçekten vasat.
1145,1145:1,Ama benim derdim kebap degil yeni bir yer görmek diyorsaniz kesinlikle tavsiye edilir.
1145,1145:2,Ancak çok büyük beklentiyle gidilmemeli ki sonra çok üzülmemeli:
1146,1146:0,Ozel gun yemeklerinizi yiyebileceginiz luks bir restorant.
1146,1146:1,Kulbasti ve ozellikle ev yapimi sufleyi tavsiye ediyorum.
1146,1146:2,Rezervasyon sirasinda ozel gununuzu soylediginiz takdirde sampanya ikramlari oluyor bu guzel bir jest
1147,1147:0,Yemek servisi ve lezzeti iyi bir restaurant.
1147,1147:1,Servis Süreleri biraz uzun birde bulunduğu mekana ve mekanın fiziksel kalitesine göre fiyatlar pahalı.
1147,1147:2,Daha mütevazı menu fiyatları olsa daha sık ziyaret edilebilir
1148,1148:0,Çikolatalı baklavasına bayılıyorum kesinlikle en favori tatlım.
1148,1148:1,Diğer bütün tatlılarının kalitesi ve lezzeti üst seviyede.
1148,1148:2,Güllüoğlu bu konuda uzman.
1149,1149:0,Nusret etin prensi diyorsak bildiğimiz var ki diyoruz.
1149,1149:1,😎 Etleri muhteşem lezzetliydi.
1149,1149:2,Evde de aynısını bir aşçı adayı olarak yapsam bile Nusret'inki farklı.
1149,1149:3,Kaliteli yemek sevenler mutlaka gitsin denesin.
