rid,id,text
Review-g188665-d967009_4,Review-g188665-d967009_4:4,Kinderen om 14u30!
Review-g188665-d967009_4,Review-g188665-d967009_4:5,Slechte kwaliteit vlees (geprikte pseudo filetpur =>...
Review-g188666-d1011768_1,Review-g188666-d1011768_1:1,"Het restaurant is eigenlijk een veredeld café, waar men met een minimum aan personeel zowel mogelijk geld wil binnenrijven."
Review-g188666-d1011768_1,Review-g188666-d1011768_1:2,"Er zijn sterrenrestaurants waar het goedkoper tafelen is, maar waar je dan wel met respect behandeld wordt."
Review-g188666-d1011768_1,Review-g188666-d1011768_1:3,Hier denkt de kelner dat hij god de vader is.
Review-g188666-d1011768_1,Review-g188666-d1011768_1:4,"Zeker geen aanrader, er is beter voor veel minder geld te vinden in Gent."
Review-g188666-d1011768_2,Review-g188666-d1011768_2:1,"We hadden enige goede commentaren over dit restaurant gehoord, dus we verheugden ons op een aangenaam avondje uit."
Review-g188666-d1011768_2,Review-g188666-d1011768_2:2,"De setting ziet er leuk uit, informeel met de houten tafels en stoelen, de (voor dit restaurant zeer uitgebreide) menukaart op een krijtbord geschreven en de vele (lege) wijnflessen die uitgestald staan."
Review-g188666-d1011768_2,Review-g188666-d1011768_2:3,Er is een indrukwekkende verzameling grand crus uit de Bourgogne en topwijnen uit Bordeaux.
Review-g188666-d1011768_2,Review-g188666-d1011768_2:4,"Dit zijn dus de lege flessen, waarvan er niet een op de kaart staat."
Review-g188666-d1011768_2,Review-g188666-d1011768_2:5,"Misschien wil de chef een bepaalde sfeer scheppen, hoewel ik me niet kan voorstellen wat dit dan wel moet zijn."
Review-g188666-d1011768_2,Review-g188666-d1011768_2:6,Als aperitief bestelde ik een g&t.
Review-g188666-d1011768_2,Review-g188666-d1011768_2:7,"Waar men in de regel een ginmenu krijgt of toch op zijn minst een mondelinge opsomming van wat beschikbaar is kreeg in van de bediening de keuze tussen ""kruidig"" of ""niet kruidig""."
Review-g188666-d1011768_2,Review-g188666-d1011768_2:8,"Op mijn vraag of ik een lijst kon zien, kreeg ik nogal nors de twee alternatieven herhaald."
Review-g188666-d1011768_2,Review-g188666-d1011768_2:9,"Nu goed, niet iedereen heeft de taalvaardigheid om een destillaat in uitgebreide termen te omschrijven, dus kreeg ik uiteindelijk iets wat ik ""bijna zelf"" had gekozen uit het handvol (idd, niet meer) beschikbare gins in de gekozen categorie."
Review-g188666-d1011768_2,Review-g188666-d1011768_2:10,"De apero was goed bereid, ook op die van mijn echtgenote was niets aan te merken."
Review-g188666-d1011768_2,Review-g188666-d1011768_2:11,"Een amuse was mss niet slecht geweest (als toevoeging aan de 5 flinters rauwe ham), maar soit."
Review-g188666-d1011768_2,Review-g188666-d1011768_2:12,"Waar we de gewoonte hebben voor onze jongste dochter (11j) twee voorgerechten te bestellen (voor- en hoofdgerecht is teveel, dus verspilling) werd dit hier zonder boe of ba geweigerd."
Review-g188666-d1011768_2,Review-g188666-d1011768_2:13,"Zelfs in de Parijse brasseries die we regelmatig bezoeken is dit nooit een probleem, dit enkel om een analogie te schetsen."
Review-g188666-d1011768_2,Review-g188666-d1011768_2:14,Vanaf dit punt wist ik dat de avond niet zou worden wat we ons ervan hadden voorgesteld.
Review-g188666-d1011768_2,Review-g188666-d1011768_2:15,"Vermoedelijk is dit een vorm van ""beleid"", echter geen vorm van management wat heden ten dage nog aan de orde is in de meeste restaurants, al helemaat niet in een etablissement als dit."
Review-g188666-d1011768_2,Review-g188666-d1011768_2:16,"Dus, waarschijnlijk een OK restaurant als je er niet met kinderen heengaat, en je het niet erg vindt dat de bediening zich nogal verwaand gedraagt."
Review-g188666-d1011768_2,Review-g188666-d1011768_2:17,"Wel prijzig, wat de totale waarde nog meer naar beneden haalt."
Review-g188666-d1011768_3,Review-g188666-d1011768_3:1,"Garcon arrogant en degoutant, kan geen kritiek verdragen, en een baas (kok) die niet beweegt als er iets fout loopt."
Review-g188666-d1011768_3,Review-g188666-d1011768_3:2,Kregen rekening voor grote portie gamba's van €45 terwijl we kleine hadden besteld!!
Review-g188666-d1011768_3,Review-g188666-d1011768_3:3,Gamba's waren ok maar frieten waren niet te vreten (dik slap en in ou frutuurvet gebakken!!!)
Review-g188666-d1011768_3,Review-g188666-d1011768_3:4,"Garcon, volg een cursus elementaire beleefdheid en klantvriendelijkheid ipv arrogantie en onbeleefdheid, maar dit zal door gebrek aan opvoeding zijn!"
Review-g188666-d1011768_3,Review-g188666-d1011768_3:5,Voor ons nooit meer naar dit omgebouwd café tot zogezegd (veel te duur) restaurant.
Review-g188666-d1011768_4,Review-g188666-d1011768_4:1,Ben hier al een paar keer gaan eten en telkens zelfde indruk: eten is wel goed maar zijn prijs niet waard.
Review-g188666-d1011768_4,Review-g188666-d1011768_4:2,Qua wijn hebben ze enkel de duurdere flessen.
Review-g188666-d1011768_4,Review-g188666-d1011768_4:3,En als je een goedkopere fles bestelt geven ze een onvoorstelbaar denigrerende blik.
Review-g188666-d1011768_4,Review-g188666-d1011768_4:4,Sympathiek zijn ze zeker niet.
Review-g188666-d1179195_1,Review-g188666-d1179195_1:1,"Het was leuk om hier iets kleins te eten, de keuken is wel traag maar als je niet gehaast bent is dit wel gezellig."
Review-g188666-d1179195_2,Review-g188666-d1179195_2:1,Ik ga naar de brooderie iedere keer dat ik in Gent ben.
Review-g188666-d1179195_2,Review-g188666-d1179195_2:2,"Het eten is lekker, smaakvol en vers."
Review-g188666-d1179195_2,Review-g188666-d1179195_2:3,Hun brood is heerlijk en geserveerd als bij gerecht met boter.
Review-g188666-d1179195_2,Review-g188666-d1179195_2:4,"De dagsoep, vegetarisch, is warm, en gemaakt van seizoen groenten."
Review-g188666-d1179195_2,Review-g188666-d1179195_2:5,"Hun spaghetti bolo was correct, goed gekruid en met kaas geserveerd."
Review-g188666-d1179195_2,Review-g188666-d1179195_2:6,Terras is best aangenaam.
Review-g188666-d1179195_2,Review-g188666-d1179195_2:7,"Bediening is een beetje traag, maar vriendelijk."
Review-g188666-d1179195_2,Review-g188666-d1179195_2:8,Njam!
Review-g188666-d1179195_4,Review-g188666-d1179195_4:1,Koffie met gebak.
Review-g188666-d1179195_4,Review-g188666-d1179195_4:2,Je kunt wel zeven of acht verschillende soorten taart kiezen bij je koffie.
Review-g188666-d1179195_4,Review-g188666-d1179195_4:3,De chocoladetaart was alvast heel lekker.
Review-g188666-d3163710_1,Review-g188666-d3163710_1:1,"veel keuze, lekker en verzorgd, gemakkelijk parking te vinden aan de vrijdagsmarkt."
Review-g188666-d3163710_1,Review-g188666-d3163710_1:2,het enige nadeel is dat er geen rolstoelpatienten binnenkunnen aangezien het op het eerste verdiep ligt!
Review-g188666-d3163710_2,Review-g188666-d3163710_2:1,Ruime zaak met eindelijk eens degelijke tafels waar alles op past!
Review-g188666-d3163710_2,Review-g188666-d3163710_2:2,Aanrader voor echte potteroerders ;)
Review-g188666-d3163710_3,Review-g188666-d3163710_3:1,Met vrienden een gezellige en erg smakelijke avond beleefd in het Fonduehuis.
Review-g188666-d3163710_3,Review-g188666-d3163710_3:2,Mooie all-in-menu's met ruime keuze en bovendien: à volonté.
Review-g188666-d3163710_3,Review-g188666-d3163710_3:3,Verse vis en vlees.
Review-g188666-d3163710_3,Review-g188666-d3163710_3:4,"Alles met brood, aardappeltjes en frieten."
Review-g188666-d3163710_3,Review-g188666-d3163710_3:5,Keurige huiswijn.
Review-g188666-d3163710_3,Review-g188666-d3163710_3:6,Prima prijs-kwaliteit-verhouding.
Review-g188666-d3163710_3,Review-g188666-d3163710_3:7,Erg vriendelijke bediening.
Review-g188666-d3163710_3,Review-g188666-d3163710_3:8,Om nog terug te keren!
Review-g188666-d3163710_4,Review-g188666-d3163710_4:1,Veel te duur voor wat het waard is.
Review-g188666-d3163710_4,Review-g188666-d3163710_4:2,Ga liever naar Le gout avant tout voor fondue.
Review-g188666-d3163710_4,Review-g188666-d3163710_4:3,Veel gezelliger en betere service/prijs.
Review-g188666-d3603065_1,Review-g188666-d3603065_1:1,"Per toeval daar beland, mooi interieur, geen lange wachttijd ondanks drukke bezetting, net servies en glazen, voortreffelijke schotels, betaalbaar."
Review-g188666-d3603065_1,Review-g188666-d3603065_1:2,"Komen zeker terug, houden zo!"
Review-g188666-d3603065_1,Review-g188666-d3603065_1:3,Een meerwaarde voor Gent!
Review-g188666-d3603065_1,Review-g188666-d3603065_1:4,"Ribbetjes excellent gekruid, hartige sausjes."
Review-g188666-d3603065_1,Review-g188666-d3603065_1:5,"Een suggestie: serveer ook brood aub (dus niet enkel frites of patat, wat uiteraard ook lekker is)"
Review-g188666-d3603065_2,Review-g188666-d3603065_2:1,Op vrijdagavond stappen wij om 23u05 binnen.
Review-g188666-d3603065_2,Review-g188666-d3603065_2:2,"Niemand van het personeel die de moeite doet om ons naar een tafel te begeleiden, wegens te druk personeelsgesprek!"
Review-g188666-d3603065_2,Review-g188666-d3603065_2:3,We kiezen zelf een plaatsje en na 5 min. komt de ober ons vriendelijk vertellen dat de keuken al gesloten is.
Review-g188666-d3603065_2,Review-g188666-d3603065_2:4,Nogthans had ik op website gelezen dat dit restaurant open is tot 24u.
Review-g188666-d3603065_3,Review-g188666-d3603065_3:1,We hebben echt super lekker gegeten!
Review-g188666-d3603065_3,Review-g188666-d3603065_3:2,"Lang getwijfeld tussen Amadeus, gekroonde hoofden en deze."
Review-g188666-d3603065_3,Review-g188666-d3603065_3:3,Uiteindelijk hebben we voor deze zaak gekozen omdat het er gezellig en proper uitzag.
Review-g188666-d3603065_3,Review-g188666-d3603065_3:4,Hier hebben we geen spijt van gehad.
Review-g188666-d3603065_3,Review-g188666-d3603065_3:5,Eerst voorgerecht besteld met drankje.
Review-g188666-d3603065_3,Review-g188666-d3603065_3:6,"Hierop hebben we niet te lang moeten wachten, vlotte bediening."
Review-g188666-d3603065_3,Review-g188666-d3603065_3:7,"Vervolgens ribbetjes met honing, deze hebben ook niet lang op zich laten wachten."
Review-g188666-d3603065_3,Review-g188666-d3603065_3:8,"De ribbetjes à volonté waren super lekker, krokant en niet aangebrand."
Review-g188666-d3603065_3,Review-g188666-d3603065_3:9,"Deze waren vergezeld van groentjes, frietjes en sausjes."
Review-g188666-d3603065_3,Review-g188666-d3603065_3:10,Alles was prima in orde en dit voor een goede prijs.
Review-g188666-d3603065_3,Review-g188666-d3603065_3:11,Wij gaan zeker en vast terug
Review-g188666-d3603065_4,Review-g188666-d3603065_4:1,Is niet Amadeus maar wel dit restaurant.
Review-g188666-d3603065_4,Review-g188666-d3603065_4:2,De service is er vlot en goed en de ribbetjes zijn er heel lekker en niet zo vet als in eerder vermelde zaak.
Review-g188666-d3603065_4,Review-g188666-d3603065_4:3,We zijn hier al meerdere malen geweest en de kwaliteit is altijd dezelfde iets wat ergens anders wel eens durft tegenvallen.
Review-g188666-d3803270_2,Review-g188666-d3803270_2:1,"M.i. een aanrader, toch voor de chateaubriand bouquetière: meestal heerlijk vlees en overdaad inzake hoeveelheid, de groenten zwemmen in de boter maar smelten in je mond."
Review-g188666-d3803270_2,Review-g188666-d3803270_2:2,"Heel af en toe is het eens wat minder, gelukkig meestal top."
Review-g188666-d3803270_2,Review-g188666-d3803270_2:3,Jammer dat de wijnen recentelijk nog eens 10-15% opgeslagen zijn (een modale 2010 châteauneuf du pape kost er nu 90 euro).
Review-g188666-d3803270_2,Review-g188666-d3803270_2:4,"Het is er vaak druk en eerder rumoerig, vraag een plaatsje aan de guide michelins (max. 3 p.) of in de achterste zaal."
Review-g188666-d3803270_2,Review-g188666-d3803270_2:5,De bar/lounge met rokers-annex is gezellig en slaagt er elke avond in mensen te overtuigen om tevblijven plakken.
Review-g188666-d3803270_2,Review-g188666-d3803270_2:6,"Geen top-restaurant maar toch een aanrader, zeker voor de oervlaamse bon-vivant met grotere honger."
Review-g188666-d3803270_2,Review-g188666-d3803270_2:7,Wij blijven er regelmatig met plezier teruggaan.
Review-g188666-d3803270_3,Review-g188666-d3803270_3:1,Mijn partner en ik hadden zaterdag (13/9/2014) gereserveerd om 19u30.
Review-g188666-d3803270_3,Review-g188666-d3803270_3:2,We waren hier reeds verscheidene malen geweest en wisten dat de kwaliteit van de steaks top is.
Review-g188666-d3803270_3,Review-g188666-d3803270_3:3,"Bij de reservatie hadden we gevraagd om in de veranda te kunnen zitten, dit was echter niet genoteerd."
Review-g188666-d3803270_3,Review-g188666-d3803270_3:4,Gelukkig was er nog een tafeltje voor 2 peronen vrij in de veranda dus dit was ok.
Review-g188666-d3803270_3,Review-g188666-d3803270_3:5,"Al heel vlug kregen we een hapje (plakje ""Gentse Kop"") en werd onze bestelling opgenomen door een vriendelijke dame."
Review-g188666-d3803270_3,Review-g188666-d3803270_3:6,We bestelden ook een flesje witte huiswijn en een fles water.
Review-g188666-d3803270_3,Review-g188666-d3803270_3:7,Na een tiental minuutjes kwamen de wijn en het water op tafel.
Review-g188666-d3803270_3,Review-g188666-d3803270_3:8,Niet veel later werd ook ons voorgerechtje geserveerd.
Review-g188666-d3803270_3,Review-g188666-d3803270_3:9,En toen ging de tijd heel langzaam.
Review-g188666-d3803270_3,Review-g188666-d3803270_3:10,"De tafel werd afgeruimd en het wachten op ons hoofdgerecht (filet puur: de ene bleu gebakken, de andere saignant) kon beginnen."
Review-g188666-d3803270_3,Review-g188666-d3803270_3:11,Ik vond dat we nog redelijk geduldig waren want pas na 1u30 wachten vroegen we of ons eten nog dezelfde avond zouden krijgen.
Review-g188666-d3803270_3,Review-g188666-d3803270_3:12,"Als antwoord kregen we: ""als ik eerlijk mag zijn, ik weet het echt niet""."
Review-g188666-d3803270_3,Review-g188666-d3803270_3:13,Ondertussen was onze fles wijn reeds leeg dus bestelden we een tweede fles.
Review-g188666-d3803270_3,Review-g188666-d3803270_3:14,Rondom ons hoorden we andere mensen ook klagen (sommige waren reeds 2u30 aan het wachten).
Review-g188666-d3803270_3,Review-g188666-d3803270_3:15,Toen we uiteindelijk om 21u45 (na 2u15 wachten) onze steak kregen was de steak (die bleu gebakken moest zijn) eigenlijk koud.
Review-g188666-d3803270_3,Review-g188666-d3803270_3:16,Onze vriendelijke dame heeft echter onmiddellijk ingegrepen en de steak terug meegenomen naar de keuken waarna hij perfect gebakken en warm werd geserveerd.
Review-g188666-d3803270_3,Review-g188666-d3803270_3:17,We hadden de chef reeds de hele avond klanten zien verwelkomen en praatjes zien slaan dus wilden we eigenlijk wel eens weten wat er aan de hand was (lange wachttijden).
Review-g188666-d3803270_3,Review-g188666-d3803270_3:18,We vroegen aan onze dienster om de chef te kunnen spreken.
Review-g188666-d3803270_3,Review-g188666-d3803270_3:19,Ze heeft ons gezegd dat ze het hem gevraagd had maar blijkbaar heeft hij zich niet de moeite getroost om tot bij ons te komen en enige uitleg te verschaffen.
Review-g188666-d3803270_3,Review-g188666-d3803270_3:20,Blijkbaar moet je op zijn minst BV zijn om met de chef te kunnen praten.
Review-g188666-d3803270_3,Review-g188666-d3803270_3:21,"Conclusie: kwaliteit was top maar zaakvoerder verlaagt zich niet om met gewone klanten te praten, hij laat liever de problemen oplossen door zijn personeel in plaats van zelf orde op zaken te stellen."
Review-g188666-d3803270_3,Review-g188666-d3803270_3:22,Heel zielig
Review-g188666-d783278_4,Review-g188666-d783278_4:1,Tof-Gezellig-Lekker!
Review-g188666-d783278_4,Review-g188666-d783278_4:2,Zeker de kreeft met de zes verschillende sausjes eens bestellen!
Review-g188666-d783278_4,Review-g188666-d783278_4:3,Uniek kader!!
Review-g188666-d842061_2,Review-g188666-d842061_2:1,De meest uitgelezen zondagsbrunch die ik al heb ervaren.
Review-g188666-d842061_2,Review-g188666-d842061_2:2,"Een schitterend kader met uitzicht op de graslei (inderdaad, Coeur d'Artichaut is niet langer in Onderbergen gevestigd, maar op de Korenlei!)."
Review-g188666-d842061_2,Review-g188666-d842061_2:3,"Het personeel is jong, spontaan, vriendelijk, en tegelijk voornaam."
Review-g188666-d842061_2,Review-g188666-d842061_2:4,"Alles begint met een glaasje uitgelezen Prosecco, en daarna begint het eigenlijke buffet: soep, koude voorgerechten, waarme voorgerechten, een speciaal stoofpotje van de chef (dit keer was het buikspek met trompettes de la mort), kaasschotel, zoete broodjes, dessert, een een chocoladefontein."
Review-g188666-d842061_2,Review-g188666-d842061_2:5,"Aan tafel werd intussen witte en rode wijn geschonken, en uiteraard ook koffie."
Review-g188666-d842061_2,Review-g188666-d842061_2:6,Absoluut een aanrader!
Review-g188666-d842061_4,Review-g188666-d842061_4:1,Is nu in de mariot te Gent
Review-g188666-d842061_4,Review-g188666-d842061_4:2,Het minder goede hoteleten als brunch
Review-g188666-d842061_4,Review-g188666-d842061_4:3,Mijn echtgenote was er heel de namiddag slecht van en zelf ook wee gevoel in de maag
Review-g188666-d842061_4,Review-g188666-d842061_4:4,35 euro per persoon voor minderwaardig eten -beperkte keuze als brunch
Review-g188666-d842061_4,Review-g188666-d842061_4:5,Enig pluspunt: vriendelljke bediening
Review-g188669-d1091321_1,Review-g188669-d1091321_1:1,Een piepklein authentiek Italiaans restaurant vlakbij de oude markt.
Review-g188669-d1091321_1,Review-g188669-d1091321_1:2,"Er is een ruime keuze aan pizza's, zowel vegetarisch, vlees als vis."
Review-g188669-d1091321_1,Review-g188669-d1091321_1:3,"Probeer de pizza 'whisky', een aanrader!"
Review-g188669-d1091321_3,Review-g188669-d1091321_3:1,"Gezellig restaurant, plaatsen op kleine 3 verdiepingen met voldoende plaats."
Review-g188669-d1091321_3,Review-g188669-d1091321_3:2,"Snelle bediening, lekkere pizza's normale prijzen."
Review-g188669-d1091321_3,Review-g188669-d1091321_3:3,"Opmerkelijk is het aantal soorten pizza's, nooit elders gezien"
Review-g188669-d3372515_3,Review-g188669-d3372515_3:1,"De enige zaak in Leuven met écht echt, met versgemaakte sorbets waarin ook effectief fruit inzit (en geen smaakstoffen+suiker), enorm grote bollen en supervriendelijke enthousiaste bediening!"
Review-g188669-d3372515_4,Review-g188669-d3372515_4:1,Overheerlijk ijs in centrum Leuven.
Review-g188669-d3372515_4,Review-g188669-d3372515_4:2,ladeuzeplein biedt je mooie zitbanken waar je van dit heerlijk ijs kunt genieten.
Review-g188669-d3372515_4,Review-g188669-d3372515_4:3,de bolletjes ijs worden gul uitgedeeld!
Review-g188669-d3631466_4,Review-g188669-d3631466_4:1,De porties zijn voor een brasserie vrij klein.
Review-g188669-d3631466_4,Review-g188669-d3631466_4:2,"Het is lekker, maar er is bijvoorbeeld amper brood bij een omelet met spek."
Review-g188669-d3631466_4,Review-g188669-d3631466_4:3,2 Kleine afgebakken broodjes en een mini omeletje zijn eigenlijk een teleurstelling.
Review-g188669-d3631466_4,Review-g188669-d3631466_4:4,De gerechten waren wel lekker.
Review-g188669-d3631466_4,Review-g188669-d3631466_4:5,"Aangezien het een leffe cafe is verwachtte ik een uitgebreid assortiment aan bieren, maar dit was niet het geval."
Review-g188669-d3631466_4,Review-g188669-d3631466_4:6,Er was vooral veel hoegaarden.
Review-g188669-d3631466_4,Review-g188669-d3631466_4:7,"Samengevat, leuk, gezellig maar geen top."
Review-g188669-d740885_1,Review-g188669-d740885_1:1,Het eten was niet lekker en de bediening was niet erg vriendelijk.
Review-g188669-d740885_1,Review-g188669-d740885_1:2,"Als je jarig bent bent krijg je een gratis glas spumante, maar dit krijg je pas NA het eten ipv vooraf zoals het hoort met een aperitief."
Review-g188669-d740885_4,Review-g188669-d740885_4:1,"Wij eten regelmatig in de Parma, één van de klassieke Leuvense restaurants."
Review-g188669-d740885_4,Review-g188669-d740885_4:2,De keuken is eerder Belgisch-Frans (allerlei steakbereidingen) maar wel met uitstekende ingrediënten (super mals vlees).
Review-g188669-d740885_4,Review-g188669-d740885_4:3,De bediening is zeer vriendelijk en snel.
Review-g188669-d740885_4,Review-g188669-d740885_4:4,"Vooral het gegrilde vlees (cote à l'os, chateaubriand,...) draagt onze voorkeur weg."
Review-g188669-d815146_1,Review-g188669-d815146_1:1,"het intérieur is niet hip, maar degelijk."
Review-g188669-d815146_1,Review-g188669-d815146_1:2,"De gerechten zijn ook vrij klassiek, maar lekker."
Review-g188669-d815146_1,Review-g188669-d815146_1:3,Een adres voor middags een hapje te eten.
Review-g188669-d815146_3,Review-g188669-d815146_3:1,We zijn al meerdere keren uit eten geweest in restaurant Timory.
Review-g188669-d815146_3,Review-g188669-d815146_3:2,Het restaurant is klassiek ingericht en dat straalt een charme uit.
Review-g188669-d815146_3,Review-g188669-d815146_3:3,"Wij hebben genoten van de maandsuggestie ""filet pure met asperges""; klassiek bereid met respect voor de groente."
Review-g188669-d815146_3,Review-g188669-d815146_3:4,Bovendien weten wij de attente service van het zaalpersoneel bijzonder te waarderen.
Review-g188669-d815146_3,Review-g188669-d815146_3:5,Een adresje in Leuven waar we blindelings opnieuw naar toe gaan.
Review-g188669-d815146_4,Review-g188669-d815146_4:1,"Ik heb nog geen maaltijd gegeten in de Timory, maar wel al enkele keren de ijsbekers geproefd."
Review-g188669-d815146_4,Review-g188669-d815146_4:2,"Mijn favoriet is de Emanuelle met bananen, banenenlikeur en warme chocoladesaus."
Review-g188669-d815146_4,Review-g188669-d815146_4:3,"Ook de Na-aper met vanille, chocomousse, banaan en advokaat is zeer lekker."
Review-g188669-d815146_4,Review-g188669-d815146_4:4,De bediening is vlot en vriendelijk en er heerst vaak een gezellige drukte.
Review-g188669-d815146_4,Review-g188669-d815146_4:5,Prijzen zijn goed.
Review-g188671-d1045514_1,Review-g188671-d1045514_1:1,"Dit restaurant bevindt zich aan de Markt (het grote plein), wij wilden hier niet eten omdat we er al vanuit gingen dat de kwaliteit niet al te best zou zijn, het is hier heel toeristisch."
Review-g188671-d1045514_1,Review-g188671-d1045514_1:2,"Na enige tijd wandelen door de straten rondom het plein zagen we een gezellig tentje en besloten naar binnen te gaan, het bleek de achteringang te zijn."
Review-g188671-d1045514_1,Review-g188671-d1045514_1:3,"De prijzen zijn echt heel hoog, voor 4 dunne sneetjes verbrand stokbrood met knoflook betaal je €5,50, en tot onze grote teleurstelling kwam de pizza à +/- €13,50 uit de diepvries!"
Review-g188671-d1045514_1,Review-g188671-d1045514_1:4,"Ook de bediening laat te wensen over, er kan geen glimlachje vanaf."
Review-g188671-d1045514_1,Review-g188671-d1045514_1:5,Geef je geld ergens anders uit!
Review-g188671-d1045514_3,Review-g188671-d1045514_3:1,Als toerist loop je in de mooie stad Brugge en heb je op een gegeven moment zin in lekker eten.
Review-g188671-d1045514_3,Review-g188671-d1045514_3:2,Je loopt op de markt waar veel eetgelegenheden je uitnodigen met aantrekkelijk geprijsde menu's
Review-g188671-d1045514_3,Review-g188671-d1045514_3:3,Je gaat zitten op het terras en bestelt iets van de menu kaart.
Review-g188671-d1045514_3,Review-g188671-d1045514_3:4,Bij de hoofdgerechten blijkt standaard geen patat of groente te zitten wat je als supplement kan bij bestellen.
Review-g188671-d1045514_3,Review-g188671-d1045514_3:5,"LET OP: Als de ober je vraagt of je stokbrood met kruidenboter wilt hebben, dit kost €5,5- euro voor een bordje met 3 zielige stukjes stokbrood per persoon dus niet eens een mandje voor meer personen!"
Review-g188671-d1045514_3,Review-g188671-d1045514_3:6,"De friet die je apart moet bestellen kosten €,- voor een hele kleine portie en het sausje van €3,- is veel te waterig."
Review-g188671-d1045514_3,Review-g188671-d1045514_3:7,"Drankjes zijn abnormaal duur, €6,- voor een cola en €9,50 voor een Belgisch biertje!"
Review-g188671-d1045514_3,Review-g188671-d1045514_3:8,En dan durven ze als je nog even aan het natafelen bent ook nog te vragen om je tafel af te staan omdat er een groep van 10 man je tafeltje nodig heeft.
Review-g188671-d1045514_3,Review-g188671-d1045514_3:9,"Als je achteraf de ober aanspreekt over de prijs dan is hij hier bekend mee maar ligt het aan de locatie, maar ondertussen wel zonder uitleg bordjes stokbrood verkopen voor €5,5"
Review-g188671-d1045514_3,Review-g188671-d1045514_3:10,"Deze ondernemer heeft duidelijk geen zin om klanten te bewegen om de volgende dag terug te komen, nee elke klant die ze een poot kunnen uitdraaien is er is weer kassa en morgen lopen er weer honderden toeristen in deze val!"
Review-g188671-d1045514_3,Review-g188671-d1045514_3:11,Als je je verblijf in Brugge niet wil laten verpesten ga dan zeker niet op de markt eten maar zoek een ander leuk eet tentje op waar ze wel bekend zijn met de term klantenbinding en waar de prijs kwaliteit verhouding normaal is!
Review-g188671-d1045518_1,Review-g188671-d1045518_1:1,"ZEER SLECHTE ERVARING slechte wijn wordt verkocht als huiswijn voor 18,50€/1/2 liter men durft echter de lege fles niet laten zien omdat er op grote schaal bedrog wordt gepleegd met merk en kwaliteit frites maar half afgebakken, saus koud en op elk gerecht hetzelfde personeel is beschaamd voor de manier waarop ze het clienteel moeten bedriegen ZEKER GEEN AANRADER"
Review-g188671-d1045518_2,Review-g188671-d1045518_2:1,".. buiten in de zon op het terras aan de Eiermarkt, een leuk pleintje grenzend aan de Markt."
Review-g188671-d1045518_2,Review-g188671-d1045518_2:2,"Toen de ober ons de menukaart overhandigde, vroegen we hem naar het menu geschreven op het bord buiten -3 gangen 17.50 euro-"
Review-g188671-d1045518_2,Review-g188671-d1045518_2:3,"Dit bleek betrekking te hebben op de lunch, maar we konden deze gerust bestellen, (het was over zessen in de avond) de porties waren alleen wat kleiner volgens de ober."
Review-g188671-d1045518_2,Review-g188671-d1045518_2:4,We besloten om toch maar het 'volwassen' menu te nemen van 29.50.
Review-g188671-d1045518_2,Review-g188671-d1045518_2:5,Of we haast hadden?...
Review-g188671-d1045518_2,Review-g188671-d1045518_2:6,"Nee dat hadden we niet, we zaten gezellig, leuke locatie, mensen kijken, prachtig weer!"
Review-g188671-d1045518_2,Review-g188671-d1045518_2:7,"Na een dik half uurtje kwam mijn vissoep en die was voortreffelijk, mocht alleen wel wat warmer zijn."
Review-g188671-d1045518_2,Review-g188671-d1045518_2:8,Ook de escargots van mijn partner waren heerlijk.
Review-g188671-d1045518_2,Review-g188671-d1045518_2:9,"Daarna de mosselen, voor mij in witte wijn en voor mijn man met knoflook, 't Smaakte prima, mosselen wat aan de kleine kant."
Review-g188671-d1045518_2,Review-g188671-d1045518_2:10,Schaaltje frieten erbij.
Review-g188671-d1045518_2,Review-g188671-d1045518_2:11,Paar bolletjes citroenijs na.
Review-g188671-d1045518_2,Review-g188671-d1045518_2:12,De ober was correct en vriendelijk.
Review-g188671-d1045518_2,Review-g188671-d1045518_2:13,"De rekening was 82.50 euro, incl. een Kirr (5.-) en een karafje witte wijn van een halve ltr (18.- euro)."
Review-g188671-d1045518_2,Review-g188671-d1045518_2:14,"Niet goedkoop, maar dat verwachtte we ook niet, ik vond Brugge over het algemeen genomen best prijzig, niet alleen Cafe Belfort."
Review-g188671-d1045518_2,Review-g188671-d1045518_2:15,Hadden we de reviews over dit restaurant van tevoren gelezen dan waren we daar niet gaan eten en dat zou jammer geweest zijn!
Review-g188671-d1045518_3,Review-g188671-d1045518_3:1,Bar en bar slechte tent.
Review-g188671-d1045518_3,Review-g188671-d1045518_3:2,Ik zou het iedereen afraden!
Review-g188671-d1045518_3,Review-g188671-d1045518_3:3,"Ik zit er nu en we werden net gewoon uitgelachen door de ober omdat we ""maar 2 thee"" hadden besteld."
Review-g188671-d1045518_3,Review-g188671-d1045518_3:4,Geen fooi en wij komen hier nooit meer!
Review-g188671-d1045518_3,Review-g188671-d1045518_3:5,Zelfingenomen eikels!
Review-g188671-d1045518_4,Review-g188671-d1045518_4:1,"Het eten (3 gangen) werden op 40 minuten gebracht, voorgerecht was nog eetbaar, maar de waterzooi was meer bot dan kip en zag er verschrikkelijk wansmakelijk uit, het stoofvlees was ongelofelijk droog."
Review-g188671-d1045518_4,Review-g188671-d1045518_4:2,Echt géén aanrader...
Review-g188671-d1164103_1,Review-g188671-d1164103_1:1,"Lachwekkende vertoning, een ander schreef hier al over dat het net Fawlty Towers is."
